Date,dor nos ossos,tontura,vomito,aumento do tamanho do baco,aumento do tamanho do figado
2006-05-14,0,0,0,0,0
2006-05-21,0,0,0,0,0
2006-05-28,0,0,0,0,0
2006-06-04,0,0,0,0,0
2006-06-11,0,0,0,0,0
2006-06-18,0,0,0,0,0
2006-06-25,0,0,0,0,0
2006-07-02,0,0,0,0,0
2006-07-09,0,46,0,0,0
2006-07-16,0,41,0,0,0
2006-07-23,0,41,0,0,0
2006-07-30,0,33,0,0,0
2006-08-06,0,33,0,0,0
2006-08-13,0,29,0,0,0
2006-08-20,0,29,0,0,0
2006-08-27,0,28,0,0,0
2006-09-03,0,28,0,0,0
2006-09-10,0,28,0,0,0
2006-09-17,0,28,0,0,0
2006-09-24,0,27,28,0,0
2006-10-01,0,27,26,0,0
2006-10-08,0,25,26,0,0
2006-10-15,0,25,26,0,0
2006-10-22,0,25,26,0,0
2006-10-29,0,25,26,0,0
2006-11-05,0,25,0,0,0
2006-11-12,0,0,0,0,0
2006-11-19,0,0,0,0,0
2006-11-26,0,0,0,0,0
2006-12-03,0,0,0,0,0
2006-12-10,0,0,0,0,0
2006-12-17,0,0,0,0,0
2006-12-24,0,0,0,0,0
2006-12-31,0,28,0,0,0
2007-01-07,0,59,0,0,0
2007-01-14,0,57,0,0,0
2007-01-21,0,59,0,0,0
2007-01-28,0,61,0,0,0
2007-02-04,0,64,0,0,0
2007-02-11,0,66,0,0,0
2007-02-18,0,68,0,0,0
2007-02-25,0,50,100,0,0
2007-03-04,0,48,96,0,0
2007-03-11,0,48,96,0,0
2007-03-18,0,48,96,0,0
2007-03-25,0,0,54,0,0
2007-04-01,0,0,54,0,0
2007-04-08,0,0,45,0,0
2007-04-15,0,0,45,0,0
2007-04-22,0,0,45,0,0
2007-04-29,0,0,39,0,0
2007-05-06,0,0,39,0,0
2007-05-13,0,0,39,0,0
2007-05-20,0,37,39,0,0
2007-05-27,0,39,39,0,0
2007-06-03,0,40,40,0,0
2007-06-10,0,42,0,0,0
2007-06-17,0,43,0,0,0
2007-06-24,0,39,0,0,0
2007-07-01,0,41,0,0,0
2007-07-08,0,42,0,0,0
2007-07-15,0,44,0,0,0
2007-07-22,0,45,0,0,0
2007-07-29,0,42,0,0,0
2007-08-05,0,0,80,0,0
2007-08-12,0,0,0,0,0
2007-08-19,0,0,0,0,0
2007-08-26,0,0,0,0,0
2007-09-02,0,0,0,0,0
2007-09-09,0,36,0,0,0
2007-09-16,0,37,0,0,0
2007-09-23,0,38,0,0,0
2007-09-30,0,39,39,0,0
2007-10-07,0,40,34,0,0
2007-10-14,0,38,34,0,0
2007-10-21,0,36,34,0,0
2007-10-28,0,36,34,0,0
2007-11-04,0,40,34,0,0
2007-11-11,0,44,64,0,0
2007-11-18,0,49,33,0,0
2007-11-25,0,33,31,0,0
2007-12-02,0,33,36,0,0
2007-12-09,0,36,40,0,0
2007-12-16,0,0,45,0,0
2007-12-23,0,0,50,0,0
2007-12-30,0,0,36,0,0
2008-01-06,0,0,36,0,0
2008-01-13,0,0,36,0,0
2008-01-20,0,0,36,0,0
2008-01-27,0,0,34,0,0
2008-02-03,0,0,34,0,0
2008-02-10,0,35,34,0,0
2008-02-17,0,34,34,0,0
2008-02-24,0,51,33,0,0
2008-03-02,0,68,34,0,0
2008-03-09,0,0,33,0,0
2008-03-16,0,0,33,0,0
2008-03-23,0,0,33,0,0
2008-03-30,0,0,39,0,0
2008-04-06,0,0,38,0,0
2008-04-13,0,0,38,0,0
2008-04-20,0,0,42,0,0
2008-04-27,0,0,0,0,0
2008-05-04,0,39,0,0,0
2008-05-11,0,40,0,0,0
2008-05-18,0,41,0,0,0
2008-05-25,0,36,0,0,0
2008-06-01,0,36,37,0,0
2008-06-08,0,36,36,0,0
2008-06-15,0,36,36,0,0
2008-06-22,0,36,36,0,0
2008-06-29,0,37,37,0,0
2008-07-06,0,39,39,0,0
2008-07-13,0,38,58,0,0
2008-07-20,0,38,77,0,0
2008-07-27,0,0,38,0,0
2008-08-03,0,0,36,0,0
2008-08-10,0,0,36,0,0
2008-08-17,0,0,35,0,0
2008-08-24,0,0,35,0,0
2008-08-31,0,0,35,0,0
2008-09-07,0,34,35,0,0
2008-09-14,0,34,35,0,0
2008-09-21,0,35,35,0,0
2008-09-28,0,35,35,0,0
2008-10-05,0,68,35,0,0
2008-10-12,0,34,35,0,0
2008-10-19,0,34,36,0,0
2008-10-26,0,31,36,0,0
2008-11-02,0,37,37,0,0
2008-11-09,0,34,35,0,0
2008-11-16,0,34,35,0,0
2008-11-23,0,33,35,0,0
2008-11-30,0,0,35,0,0
2008-12-07,0,0,35,0,0
2008-12-14,0,0,41,0,0
2008-12-21,0,0,47,0,0
2008-12-28,0,0,34,0,0
2009-01-04,0,0,34,0,0
2009-01-11,0,0,34,0,0
2009-01-18,0,34,34,0,0
2009-01-25,0,33,33,0,0
2009-02-01,0,33,33,0,0
2009-02-08,0,33,33,0,0
2009-02-15,0,33,33,0,0
2009-02-22,0,41,41,0,0
2009-03-01,0,31,30,0,0
2009-03-08,0,30,30,0,0
2009-03-15,0,30,30,0,0
2009-03-22,0,29,29,0,0
2009-03-29,0,29,29,0,0
2009-04-05,0,29,29,0,0
2009-04-12,0,29,29,0,0
2009-04-19,0,30,38,0,0
2009-04-26,0,28,48,0,0
2009-05-03,0,28,57,0,0
2009-05-10,0,28,28,0,0
2009-05-17,0,28,28,0,0
2009-05-24,0,29,29,0,0
2009-05-31,0,29,29,0,0
2009-06-07,0,30,30,0,0
2009-06-14,0,28,28,0,0
2009-06-21,0,29,28,0,0
2009-06-28,0,29,28,0,0
2009-07-05,0,29,29,0,0
2009-07-12,0,29,29,0,0
2009-07-19,0,41,30,0,0
2009-07-26,0,53,31,0,0
2009-08-02,0,65,32,0,0
2009-08-09,0,32,32,0,0
2009-08-16,0,32,32,0,0
2009-08-23,0,63,32,0,0
2009-08-30,0,31,32,0,0
2009-09-06,0,31,33,0,0
2009-09-13,0,31,31,0,0
2009-09-20,0,31,31,0,0
2009-09-27,0,33,33,0,0
2009-10-04,0,35,35,0,0
2009-10-11,0,37,37,0,0
2009-10-18,0,36,33,0,0
2009-10-25,0,36,36,0,0
2009-11-01,0,36,36,0,0
2009-11-08,0,34,46,0,0
2009-11-15,0,34,57,0,0
2009-11-22,0,34,67,0,0
2009-11-29,0,69,33,0,0
2009-12-06,0,34,33,0,0
2009-12-13,0,34,37,0,0
2009-12-20,0,41,41,0,0
2009-12-27,0,44,0,0,0
2010-01-03,0,34,0,0,0
2010-01-10,0,100,0,0,0
2010-01-17,0,33,33,0,0
2010-01-24,0,32,32,0,0
2010-01-31,0,32,35,0,0
2010-02-07,0,32,38,0,0
2010-02-14,0,48,41,0,0
2010-02-21,0,64,53,0,0
2010-02-28,0,48,64,0,0
2010-03-07,0,33,33,0,0
2010-03-14,0,33,33,0,0
2010-03-21,0,35,32,0,0
2010-03-28,0,37,37,0,0
2010-04-04,0,33,33,0,0
2010-04-11,0,33,33,0,0
2010-04-18,0,34,35,0,0
2010-04-25,0,34,35,0,0
2010-05-02,0,34,36,0,0
2010-05-09,0,34,35,0,0
2010-05-16,0,34,35,0,0
2010-05-23,0,52,35,0,0
2010-05-30,0,52,38,0,0
2010-06-06,0,53,35,0,0
2010-06-13,0,36,35,0,0
2010-06-20,0,37,37,0,0
2010-06-27,0,38,38,0,0
2010-07-04,0,43,36,0,0
2010-07-11,0,48,36,0,0
2010-07-18,0,73,36,0,0
2010-07-25,0,34,36,0,0
2010-08-01,0,34,37,0,0
2010-08-08,0,34,34,0,0
2010-08-15,0,34,34,0,0
2010-08-22,0,36,34,0,0
2010-08-29,0,37,34,0,0
2010-09-05,0,39,34,0,0
2010-09-12,0,35,34,0,0
2010-09-19,0,35,51,0,0
2010-09-26,0,51,34,0,0
2010-10-03,0,68,34,0,0
2010-10-10,0,37,34,0,0
2010-10-17,0,34,34,0,0
2010-10-24,0,54,55,0,0
2010-10-31,0,38,39,0,0
2010-11-07,0,35,35,0,0
2010-11-14,0,36,38,0,0
2010-11-21,0,37,38,0,0
2010-11-28,0,37,38,0,0
2010-12-05,0,38,38,0,0
2010-12-12,0,35,41,0,0
2010-12-19,0,35,44,0,0
2010-12-26,0,35,17,0,0
2011-01-02,0,11,17,0,0
2011-01-09,0,11,26,0,0
2011-01-16,0,11,15,0,0
2011-01-23,0,20,18,0,0
2011-01-30,0,23,13,0,0
2011-02-06,0,21,16,0,0
2011-02-13,0,23,15,0,0
2011-02-20,0,19,27,0,0
2011-02-27,0,21,18,0,0
2011-03-06,0,12,22,0,0
2011-03-13,0,17,18,0,0
2011-03-20,0,17,14,0,0
2011-03-27,0,14,14,0,0
2011-04-03,0,14,10,0,0
2011-04-10,0,7,18,0,0
2011-04-17,0,20,8,0,0
2011-04-24,0,20,10,0,0
2011-05-01,0,15,15,0,0
2011-05-08,0,12,12,0,0
2011-05-15,0,14,17,0,0
2011-05-22,0,20,15,0,0
2011-05-29,0,14,15,0,0
2011-06-05,0,19,6,0,0
2011-06-12,0,16,7,0,0
2011-06-19,0,10,17,0,0
2011-06-26,0,9,15,0,0
2011-07-03,0,19,12,0,0
2011-07-10,0,14,12,0,0
2011-07-17,0,15,6,0,0
2011-07-24,0,19,8,0,0
2011-07-31,0,12,12,0,0
2011-08-07,0,18,14,0,0
2011-08-14,0,22,9,0,0
2011-08-21,0,16,6,0,0
2011-08-28,0,17,17,0,0
2011-09-04,0,16,18,0,0
2011-09-11,0,32,16,0,0
2011-09-18,0,12,21,0,0
2011-09-25,0,9,15,0,0
2011-10-02,0,18,14,0,0
2011-10-09,0,24,12,0,0
2011-10-16,0,15,12,0,0
2011-10-23,0,12,10,0,0
2011-10-30,0,20,18,0,0
2011-11-06,0,19,17,0,0
2011-11-13,0,14,14,0,0
2011-11-20,0,14,5,0,0
2011-11-27,0,10,7,0,0
2011-12-04,0,11,15,0,0
2011-12-11,0,11,14,0,0
2011-12-18,0,6,9,0,0
2011-12-25,0,22,19,0,0
2012-01-01,0,20,17,0,0
2012-01-08,0,27,11,0,0
2012-01-15,0,20,12,0,0
2012-01-22,0,22,7,0,0
2012-01-29,0,23,10,0,0
2012-02-05,0,19,22,0,0
2012-02-12,0,27,9,0,0
2012-02-19,0,26,22,0,0
2012-02-26,0,19,17,0,0
2012-03-04,0,19,15,0,0
2012-03-11,0,8,14,0,0
2012-03-18,0,13,23,0,0
2012-03-25,0,12,18,0,0
2012-04-01,0,17,17,0,0
2012-04-08,0,14,25,0,0
2012-04-15,0,25,17,0,0
2012-04-22,0,25,19,0,0
2012-04-29,0,15,19,0,0
2012-05-06,0,18,8,0,0
2012-05-13,0,14,16,0,0
2012-05-20,0,18,16,0,0
2012-05-27,0,14,21,0,0
2012-06-03,0,14,19,0,0
2012-06-10,0,13,18,0,0
2012-06-17,0,23,17,0,0
2012-06-24,0,19,19,0,0
2012-07-01,0,13,18,0,0
2012-07-08,0,13,21,0,0
2012-07-15,0,9,12,0,0
2012-07-22,0,14,21,0,0
2012-07-29,0,22,19,0,0
2012-08-05,0,15,17,0,0
2012-08-12,0,12,21,0,0
2012-08-19,0,15,37,0,0
2012-08-26,0,18,10,0,0
2012-09-02,0,14,27,0,0
2012-09-09,0,17,14,0,0
2012-09-16,0,17,31,0,0
2012-09-23,0,20,12,0,0
2012-09-30,0,19,10,0,0
2012-10-07,0,12,18,0,0
2012-10-14,0,17,16,0,0
2012-10-21,0,15,12,0,0
2012-10-28,0,17,13,0,0
2012-11-04,0,20,23,0,0
2012-11-11,0,23,13,0,0
2012-11-18,0,24,17,0,0
2012-11-25,0,25,14,0,0
2012-12-02,0,9,20,0,0
2012-12-09,0,16,16,0,0
2012-12-16,0,13,10,0,0
2012-12-23,0,18,24,0,0
2012-12-30,0,11,14,0,0
2013-01-06,0,61,52,0,0
2013-01-13,0,35,32,0,0
2013-01-20,0,23,32,0,0
2013-01-27,0,47,30,0,0
2013-02-03,0,40,37,0,0
2013-02-10,0,48,41,0,0
2013-02-17,0,50,27,0,0
2013-02-24,0,34,37,0,0
2013-03-03,0,33,33,0,0
2013-03-10,0,25,35,0,0
2013-03-17,0,38,38,0,0
2013-03-24,0,17,46,0,0
2013-03-31,0,45,37,0,0
2013-04-07,0,39,29,0,0
2013-04-14,0,54,33,0,0
2013-04-21,0,32,37,0,0
2013-04-28,0,23,46,0,0
2013-05-05,0,35,33,0,0
2013-05-12,0,53,30,0,0
2013-05-19,0,41,27,0,0
2013-05-26,0,31,17,0,0
2013-06-02,0,35,35,0,0
2013-06-09,0,28,28,0,0
2013-06-16,0,17,29,0,0
2013-06-23,0,43,28,0,0
2013-06-30,0,33,37,0,0
2013-07-07,0,28,24,0,0
2013-07-14,0,43,33,0,0
2013-07-21,0,52,35,0,0
2013-07-28,0,23,41,0,0
2013-08-04,0,43,23,0,0
2013-08-11,0,54,34,0,0
2013-08-18,0,51,24,0,0
2013-08-25,0,43,34,0,0
2013-09-01,0,50,30,0,0
2013-09-08,0,46,55,0,0
2013-09-15,0,42,35,0,0
2013-09-22,0,26,47,0,0
2013-09-29,0,43,47,0,0
2013-10-06,0,39,56,0,0
2013-10-13,0,50,46,0,0
2013-10-20,0,39,33,0,0
2013-10-27,0,26,35,0,0
2013-11-03,0,43,24,0,0
2013-11-10,0,38,25,0,0
2013-11-17,0,54,39,0,0
2013-11-24,0,42,38,0,0
2013-12-01,0,57,27,0,0
2013-12-08,0,33,33,0,0
2013-12-15,0,48,51,0,0
2013-12-22,0,33,38,0,0
2013-12-29,0,37,60,0,0
2014-01-05,0,44,61,0,0
2014-01-12,0,46,39,0,0
2014-01-19,0,31,49,0,0
2014-01-26,0,55,55,0,0
2014-02-02,0,22,51,0,0
2014-02-09,0,42,36,0,0
2014-02-16,0,29,53,0,0
2014-02-23,0,44,42,0,0
2014-03-02,0,48,39,0,0
2014-03-09,0,56,54,0,0
2014-03-16,0,67,57,0,0
2014-03-23,0,42,59,0,0
2014-03-30,0,27,62,0,0
2014-04-06,0,48,51,0,0
2014-04-13,0,38,47,0,0
2014-04-20,0,57,54,0,0
2014-04-27,0,47,38,0,0
2014-05-04,0,63,44,0,0
2014-05-11,0,46,44,0,0
2014-05-18,0,42,36,0,0
2014-05-25,0,53,57,0,0
2014-06-01,0,47,32,0,0
2014-06-08,0,40,33,0,0
2014-06-15,0,36,42,0,0
2014-06-22,0,71,44,0,0
2014-06-29,0,46,60,0,0
2014-07-06,0,34,46,0,0
2014-07-13,0,41,46,0,0
2014-07-20,0,31,48,0,0
2014-07-27,0,40,25,0,0
2014-08-03,0,27,42,0,0
2014-08-10,0,39,51,0,0
2014-08-17,0,47,31,0,0
2014-08-24,0,37,33,0,0
2014-08-31,0,48,44,0,0
2014-09-07,0,52,58,0,0
2014-09-14,0,61,37,0,0
2014-09-21,0,51,36,0,0
2014-09-28,0,41,36,0,0
2014-10-05,0,47,37,0,0
2014-10-12,0,40,36,0,0
2014-10-19,0,41,48,0,0
2014-10-26,0,50,31,0,0
2014-11-02,0,62,32,0,0
2014-11-09,0,68,36,0,0
2014-11-16,0,53,38,0,0
2014-11-23,0,44,31,0,0
2014-11-30,0,30,41,0,0
2014-12-07,0,44,51,0,0
2014-12-14,0,47,53,0,0
2014-12-21,0,51,33,0,0
2014-12-28,0,55,64,0,0
2015-01-04,0,62,44,0,0
2015-01-11,0,65,44,0,0
2015-01-18,0,46,46,0,0
2015-01-25,0,43,57,0,0
2015-02-01,0,54,56,0,0
2015-02-08,0,58,75,0,0
2015-02-15,0,58,66,0,0
2015-02-22,0,41,48,0,0
2015-03-01,0,39,80,0,0
2015-03-08,0,48,53,0,0
2015-03-15,0,64,61,0,0
2015-03-22,0,59,75,0,0
2015-03-29,0,62,89,0,0
2015-04-05,0,68,65,0,0
2015-04-12,0,47,63,0,0
2015-04-19,0,70,100,0,0
2015-04-26,0,55,63,0,0
2015-05-03,0,53,73,0,0
2015-05-10,0,71,60,0,0
2015-05-17,0,53,62,0,0
2015-05-24,0,52,48,0,0
2015-05-31,0,82,47,0,0
2015-06-07,0,70,39,0,0
2015-06-14,0,66,45,0,0
2015-06-21,0,49,51,0,0
2015-06-28,0,53,42,0,0
2015-07-05,0,58,55,0,0
2015-07-12,0,65,42,0,0
2015-07-19,0,61,56,0,0
2015-07-26,0,66,34,0,0
2015-08-02,0,75,53,0,0
2015-08-09,0,64,51,0,0
2015-08-16,0,33,52,0,0
2015-08-23,0,66,54,0,0
2015-08-30,0,83,52,0,0
2015-09-06,0,63,45,0,0
2015-09-13,0,57,37,0,0
2015-09-20,0,62,57,0,0
2015-09-27,0,70,49,0,0
2015-10-04,0,71,49,0,0
2015-10-11,0,71,49,0,0
2015-10-18,0,69,35,0,0
2015-10-25,0,86,47,0,0
2015-11-01,0,58,63,0,0
2015-11-08,0,62,72,0,0
2015-11-15,0,74,61,0,0
2015-11-22,0,73,57,0,0
2015-11-29,0,81,54,0,0
2015-12-06,0,69,38,0,0
2015-12-13,0,74,76,0,0
2015-12-20,0,76,55,0,0
2015-12-27,0,53,65,0,0
2016-01-03,0,44,37,0,0
2016-01-10,0,41,37,0,0
2016-01-17,0,40,50,0,0
2016-01-24,0,37,88,0,0
2016-01-31,0,35,87,0,0
2016-02-07,0,65,100,0,0
2016-02-14,0,54,63,0,0
2016-02-21,0,42,79,0,0
2016-02-28,0,44,49,0,0
2016-03-06,0,29,22,0,0
2016-03-13,0,34,34,0,0
2016-03-20,0,35,43,0,0
2016-03-27,0,46,29,0,0
2016-04-03,0,40,40,0,0
2016-04-10,0,43,35,0,0
2016-04-17,0,46,33,0,0
2016-04-24,0,44,25,0,0
2016-05-01,0,34,29,0,0
2016-05-08,0,45,43,0,0
2016-05-15,0,47,38,0,0
2016-05-22,0,49,29,0,0
2016-05-29,0,48,41,0,0
2016-06-05,0,45,40,0,0
2016-06-12,0,29,25,0,0
2016-06-19,0,51,28,0,0
2016-06-26,0,44,48,0,0
2016-07-03,0,48,37,0,0
2016-07-10,0,33,29,0,0
2016-07-17,0,43,51,0,0
2016-07-24,0,53,27,0,0
2016-07-31,0,56,30,0,0
2016-08-07,0,41,37,0,0
2016-08-14,0,50,32,0,0
2016-08-21,0,42,38,0,0
2016-08-28,0,57,36,0,0
2016-09-04,0,52,36,0,0
2016-09-11,0,55,28,0,0
2016-09-18,0,39,36,0,0
2016-09-25,0,36,31,0,0
2016-10-02,0,49,30,0,0
2016-10-09,0,49,36,0,0
2016-10-16,0,52,33,0,0
2016-10-23,0,39,33,0,0
2016-10-30,0,44,35,0,0
2016-11-06,0,49,42,0,0
2016-11-13,0,54,53,0,0
2016-11-20,0,53,41,0,0
