Date,cansaco,dor atras dos olhos,dor de cabeca,dor nas articulacoes,dor muscular
2006-05-14,0,0,0,0,0
2006-05-21,0,0,0,0,0
2006-05-28,0,0,0,0,0
2006-06-04,0,0,0,0,0
2006-06-11,0,0,0,0,0
2006-06-18,0,0,0,0,0
2006-06-25,0,0,0,0,0
2006-07-02,0,0,0,0,0
2006-07-09,0,0,0,0,0
2006-07-16,0,0,0,0,0
2006-07-23,0,0,0,0,0
2006-07-30,0,0,0,0,0
2006-08-06,0,0,0,0,0
2006-08-13,0,0,0,0,0
2006-08-20,0,0,0,0,0
2006-08-27,0,0,0,0,0
2006-09-03,0,0,0,0,0
2006-09-10,0,0,0,0,0
2006-09-17,0,0,0,0,0
2006-09-24,0,0,0,0,0
2006-10-01,0,0,0,0,0
2006-10-08,0,0,0,0,0
2006-10-15,0,0,0,0,0
2006-10-22,0,0,0,0,0
2006-10-29,0,0,0,0,0
2006-11-05,0,0,0,0,0
2006-11-12,0,0,0,0,0
2006-11-19,0,0,0,0,0
2006-11-26,0,0,0,0,0
2006-12-03,0,0,0,0,0
2006-12-10,0,0,0,0,0
2006-12-17,0,0,0,0,0
2006-12-24,0,0,0,0,0
2006-12-31,0,0,0,0,0
2007-01-07,0,0,0,0,0
2007-01-14,0,0,0,0,0
2007-01-21,0,0,0,0,0
2007-01-28,0,0,0,0,0
2007-02-04,0,0,0,0,0
2007-02-11,0,0,0,0,0
2007-02-18,0,0,0,0,0
2007-02-25,0,0,39,0,0
2007-03-04,0,0,0,0,0
2007-03-11,0,0,0,0,0
2007-03-18,0,0,0,0,0
2007-03-25,0,0,0,0,0
2007-04-01,43,0,0,0,43
2007-04-08,0,0,0,0,0
2007-04-15,0,0,0,0,0
2007-04-22,0,0,36,0,0
2007-04-29,0,0,0,0,0
2007-05-06,0,0,0,0,0
2007-05-13,0,0,0,0,0
2007-05-20,0,0,0,0,0
2007-05-27,0,0,0,0,0
2007-06-03,0,0,0,0,0
2007-06-10,0,0,0,0,0
2007-06-17,0,0,0,0,0
2007-06-24,0,0,0,0,0
2007-07-01,0,0,0,0,0
2007-07-08,0,0,0,0,33
2007-07-15,0,0,0,0,0
2007-07-22,0,0,0,0,0
2007-07-29,0,0,0,0,0
2007-08-05,0,0,0,0,0
2007-08-12,0,0,30,0,0
2007-08-19,0,0,0,0,0
2007-08-26,0,0,0,0,0
2007-09-02,0,0,0,0,0
2007-09-09,0,0,0,0,0
2007-09-16,0,0,0,0,0
2007-09-23,0,0,0,0,0
2007-09-30,0,0,0,0,0
2007-10-07,0,0,0,0,0
2007-10-14,0,0,0,0,0
2007-10-21,0,0,0,0,0
2007-10-28,0,0,0,0,0
2007-11-04,0,0,0,0,0
2007-11-11,0,0,0,0,0
2007-11-18,0,0,0,0,0
2007-11-25,0,0,0,0,32
2007-12-02,0,0,0,0,44
2007-12-09,0,0,0,0,55
2007-12-16,0,0,0,0,66
2007-12-23,0,0,0,0,77
2007-12-30,0,0,0,0,89
2008-01-06,0,0,0,0,0
2008-01-13,0,0,0,0,0
2008-01-20,0,0,0,0,0
2008-01-27,0,0,0,0,0
2008-02-03,0,0,0,0,0
2008-02-10,0,0,0,0,0
2008-02-17,0,0,0,0,0
2008-02-24,0,0,0,0,0
2008-03-02,0,0,0,0,33
2008-03-09,0,0,0,0,33
2008-03-16,0,0,0,0,34
2008-03-23,0,0,32,0,34
2008-03-30,0,0,0,0,34
2008-04-06,0,0,0,0,34
2008-04-13,0,0,0,0,34
2008-04-20,0,0,0,0,34
2008-04-27,0,0,0,0,34
2008-05-04,0,0,34,0,34
2008-05-11,0,0,0,0,33
2008-05-18,0,0,0,0,33
2008-05-25,0,0,0,0,33
2008-06-01,0,0,0,0,33
2008-06-08,0,0,0,0,33
2008-06-15,0,0,0,0,39
2008-06-22,51,0,0,0,46
2008-06-29,0,0,0,0,52
2008-07-06,0,0,0,0,0
2008-07-13,0,0,0,0,0
2008-07-20,0,0,0,0,0
2008-07-27,0,0,100,0,0
2008-08-03,0,0,0,0,0
2008-08-10,0,0,0,0,49
2008-08-17,0,0,0,0,49
2008-08-24,0,0,0,0,50
2008-08-31,0,0,0,0,50
2008-09-07,0,0,0,0,50
2008-09-14,0,0,50,0,50
2008-09-21,0,0,0,0,50
2008-09-28,0,0,0,0,0
2008-10-05,0,0,0,0,0
2008-10-12,0,0,0,0,0
2008-10-19,0,0,0,0,0
2008-10-26,0,0,0,0,0
2008-11-02,0,0,0,0,0
2008-11-09,0,0,0,0,0
2008-11-16,0,0,0,0,0
2008-11-23,0,0,0,0,49
2008-11-30,0,0,0,0,0
2008-12-07,0,0,0,0,0
2008-12-14,53,0,0,0,0
2008-12-21,0,0,0,0,0
2008-12-28,0,0,0,0,0
2009-01-04,0,0,0,0,0
2009-01-11,0,0,0,0,0
2009-01-18,0,0,0,0,56
2009-01-25,0,0,0,0,0
2009-02-01,0,0,0,0,0
2009-02-08,0,0,0,0,0
2009-02-15,0,0,0,0,0
2009-02-22,0,0,0,0,0
2009-03-01,0,0,0,0,0
2009-03-08,0,0,0,0,49
2009-03-15,0,0,0,0,0
2009-03-22,0,0,0,0,0
2009-03-29,0,0,0,0,0
2009-04-05,0,0,53,0,0
2009-04-12,0,0,0,0,0
2009-04-19,0,0,0,0,0
2009-04-26,0,0,0,0,0
2009-05-03,0,0,0,0,0
2009-05-10,0,0,0,0,0
2009-05-17,0,0,0,0,0
2009-05-24,0,0,0,0,0
2009-05-31,46,0,0,0,0
2009-06-07,0,0,0,0,0
2009-06-14,0,0,0,0,52
2009-06-21,0,0,0,0,0
2009-06-28,0,0,57,0,0
2009-07-05,0,0,0,0,0
2009-07-12,0,0,0,0,0
2009-07-19,0,0,0,0,0
2009-07-26,0,0,0,0,0
2009-08-02,48,0,0,0,0
2009-08-09,44,0,44,0,44
2009-08-16,0,0,43,0,0
2009-08-23,0,0,43,0,0
2009-08-30,0,0,44,0,0
2009-09-06,0,0,45,0,0
2009-09-13,0,0,0,0,0
2009-09-20,0,0,0,0,0
2009-09-27,0,0,0,0,0
2009-10-04,0,0,0,0,46
2009-10-11,0,0,0,0,49
2009-10-18,0,0,0,0,0
2009-10-25,0,0,0,0,0
2009-11-01,0,0,0,0,0
2009-11-08,0,0,0,0,0
2009-11-15,0,0,0,0,0
2009-11-22,0,0,45,0,0
2009-11-29,0,0,0,0,0
2009-12-06,0,0,0,0,47
2009-12-13,0,0,0,0,0
2009-12-20,0,0,0,0,0
2009-12-27,0,0,0,0,0
2010-01-03,0,0,0,0,0
2010-01-10,0,0,0,0,0
2010-01-17,0,0,0,0,0
2010-01-24,0,0,0,0,0
2010-01-31,0,0,0,0,0
2010-02-07,0,0,0,0,0
2010-02-14,0,0,0,0,0
2010-02-21,0,0,0,0,0
2010-02-28,0,0,0,0,0
2010-03-07,0,0,0,0,0
2010-03-14,0,0,0,0,0
2010-03-21,0,0,0,0,0
2010-03-28,0,0,0,0,0
2010-04-04,0,0,0,0,0
2010-04-11,0,0,0,0,0
2010-04-18,0,0,0,0,0
2010-04-25,0,0,0,0,0
2010-05-02,0,0,0,0,0
2010-05-09,0,0,0,0,0
2010-05-16,0,0,0,0,0
2010-05-23,0,0,0,0,0
2010-05-30,0,0,0,0,0
2010-06-06,0,0,0,0,0
2010-06-13,0,0,0,0,0
2010-06-20,0,0,0,0,0
2010-06-27,0,0,0,0,0
2010-07-04,0,0,0,0,0
2010-07-11,0,0,0,0,0
2010-07-18,0,0,0,0,0
2010-07-25,0,0,0,0,0
2010-08-01,0,0,0,0,0
2010-08-08,0,0,0,0,0
2010-08-15,0,0,0,0,0
2010-08-22,0,0,0,0,0
2010-08-29,0,0,0,0,0
2010-09-05,0,0,0,0,0
2010-09-12,0,0,0,0,0
2010-09-19,0,0,0,0,0
2010-09-26,0,0,0,0,0
2010-10-03,0,0,0,0,0
2010-10-10,0,0,0,0,0
2010-10-17,0,0,0,0,0
2010-10-24,0,0,0,0,100
2010-10-31,0,0,0,0,0
2010-11-07,0,0,0,0,0
2010-11-14,0,0,0,0,0
2010-11-21,0,0,0,0,0
2010-11-28,0,0,0,0,0
2010-12-05,0,0,0,0,0
2010-12-12,0,0,0,0,0
2010-12-19,0,0,0,0,0
2010-12-26,0,0,0,0,0
2011-01-02,0,0,0,0,3
2011-01-09,0,0,0,0,2
2011-01-16,0,0,0,0,2
2011-01-23,0,0,0,0,2
2011-01-30,0,0,0,0,2
2011-02-06,0,0,2,0,2
2011-02-13,0,0,0,0,2
2011-02-20,0,0,0,0,2
2011-02-27,0,0,0,0,2
2011-03-06,0,0,0,0,2
2011-03-13,0,0,0,0,2
2011-03-20,0,0,2,0,2
2011-03-27,0,0,0,0,2
2011-04-03,0,0,0,0,2
2011-04-10,0,0,0,0,2
2011-04-17,2,0,0,0,2
2011-04-24,0,0,0,0,0
2011-05-01,0,0,0,0,0
2011-05-08,0,0,0,0,0
2011-05-15,0,0,0,0,0
2011-05-22,0,0,0,0,0
2011-05-29,0,0,2,0,0
2011-06-05,0,0,0,0,0
2011-06-12,2,0,0,0,0
2011-06-19,0,0,0,0,0
2011-06-26,0,0,0,0,2
2011-07-03,0,0,0,0,2
2011-07-10,0,0,0,0,2
2011-07-17,0,0,0,0,2
2011-07-24,0,0,0,0,2
2011-07-31,0,0,0,0,2
2011-08-07,2,0,0,0,2
2011-08-14,0,0,0,0,2
2011-08-21,0,0,0,0,2
2011-08-28,0,0,0,0,2
2011-09-04,0,0,0,0,2
2011-09-11,0,0,0,0,2
2011-09-18,0,0,0,0,2
2011-09-25,0,0,2,0,2
2011-10-02,0,0,2,0,2
2011-10-09,0,0,2,0,2
2011-10-16,0,0,2,0,2
2011-10-23,0,0,2,0,2
2011-10-30,0,0,0,0,0
2011-11-06,0,0,0,0,0
2011-11-13,0,0,0,0,0
2011-11-20,0,0,0,0,0
2011-11-27,0,0,0,0,0
2011-12-04,0,0,0,0,0
2011-12-11,0,0,2,0,0
2011-12-18,0,0,0,0,0
2011-12-25,0,0,0,0,0
2012-01-01,0,0,0,0,0
2012-01-08,0,0,0,0,0
2012-01-15,0,0,0,0,0
2012-01-22,0,0,0,0,2
2012-01-29,0,0,0,0,2
2012-02-05,0,0,0,0,2
2012-02-12,0,0,0,0,2
2012-02-19,0,0,2,0,2
2012-02-26,0,0,2,0,2
2012-03-04,0,0,2,0,2
2012-03-11,0,0,2,0,0
2012-03-18,0,0,2,0,0
2012-03-25,0,0,3,0,0
2012-04-01,0,0,3,0,0
2012-04-08,0,0,3,0,0
2012-04-15,0,0,2,0,2
2012-04-22,0,0,0,0,2
2012-04-29,0,0,0,0,2
2012-05-06,0,0,0,0,2
2012-05-13,0,0,0,0,2
2012-05-20,0,0,0,0,0
2012-05-27,0,0,0,0,0
2012-06-03,0,0,0,0,0
2012-06-10,0,0,0,0,0
2012-06-17,0,0,2,0,0
2012-06-24,0,0,2,0,0
2012-07-01,0,0,1,0,0
2012-07-08,0,0,1,0,0
2012-07-15,2,0,1,0,0
2012-07-22,1,0,1,0,1
2012-07-29,1,0,1,0,1
2012-08-05,0,0,1,0,2
2012-08-12,0,0,1,0,1
2012-08-19,0,0,1,0,2
2012-08-26,0,0,1,0,3
2012-09-02,0,0,1,0,2
2012-09-09,0,0,1,0,3
2012-09-16,0,0,1,0,1
2012-09-23,0,0,1,0,1
2012-09-30,1,0,1,0,1
2012-10-07,1,0,1,0,1
2012-10-14,1,0,1,0,1
2012-10-21,1,0,1,0,2
2012-10-28,1,0,2,0,1
2012-11-04,1,0,2,0,1
2012-11-11,1,0,1,0,1
2012-11-18,1,0,1,0,1
2012-11-25,0,0,0,0,1
2012-12-02,0,0,0,0,1
2012-12-09,0,0,0,0,0
2012-12-16,0,0,0,0,0
2012-12-23,0,0,0,0,0
2012-12-30,0,0,0,0,0
2013-01-06,0,0,0,0,100
2013-01-13,0,0,67,0,33
2013-01-20,0,0,32,0,33
2013-01-27,0,0,32,0,33
2013-02-03,0,0,33,0,31
2013-02-10,0,0,32,0,31
2013-02-17,0,0,32,0,31
2013-02-24,0,0,30,0,46
2013-03-03,0,0,30,0,61
2013-03-10,0,0,0,0,30
2013-03-17,0,0,0,0,30
2013-03-24,0,0,0,0,33
2013-03-31,0,0,0,0,31
2013-04-07,31,0,0,0,0
2013-04-14,30,0,30,0,0
2013-04-21,29,0,30,0,0
2013-04-28,0,0,30,0,0
2013-05-05,0,0,40,0,0
2013-05-12,0,0,49,0,31
2013-05-19,0,0,59,0,30
2013-05-26,0,0,44,0,30
2013-06-02,0,0,44,0,30
2013-06-09,30,0,44,0,30
2013-06-16,0,0,29,0,30
2013-06-23,0,0,29,0,31
2013-06-30,0,0,29,0,28
2013-07-07,0,0,28,0,28
2013-07-14,0,0,28,0,28
2013-07-21,0,0,28,0,28
2013-07-28,0,0,28,0,28
2013-08-04,0,0,27,0,28
2013-08-11,0,0,27,0,28
2013-08-18,0,0,28,0,29
2013-08-25,0,0,29,0,29
2013-09-01,0,0,28,0,29
2013-09-08,0,0,28,0,29
2013-09-15,28,0,28,0,29
2013-09-22,0,0,27,0,27
2013-09-29,0,0,26,0,34
2013-10-06,0,0,27,0,41
2013-10-13,0,0,28,0,48
2013-10-20,0,0,27,0,55
2013-10-27,0,0,28,0,28
2013-11-03,0,0,27,0,28
2013-11-10,0,0,27,0,28
2013-11-17,0,0,27,0,27
2013-11-24,0,0,26,0,53
2013-12-01,55,0,28,0,32
2013-12-08,27,0,28,0,32
2013-12-15,27,0,28,0,32
2013-12-22,27,0,28,0,32
2013-12-29,27,0,28,0,27
2014-01-05,27,0,28,0,27
2014-01-12,27,0,28,0,27
2014-01-19,27,0,27,0,27
2014-01-26,27,0,27,0,53
2014-02-02,27,0,27,0,27
2014-02-09,27,0,27,0,27
2014-02-16,27,0,27,0,27
2014-02-23,27,0,81,0,27
2014-03-02,0,0,25,0,60
2014-03-09,0,0,25,0,25
2014-03-16,0,0,25,0,25
2014-03-23,0,0,25,0,25
2014-03-30,0,0,25,0,25
2014-04-06,0,0,25,0,25
2014-04-13,0,0,25,0,25
2014-04-20,0,0,25,0,25
2014-04-27,0,0,24,0,25
2014-05-04,0,0,24,0,24
2014-05-11,0,0,24,0,24
2014-05-18,0,0,24,0,24
2014-05-25,0,0,26,0,25
2014-06-01,0,0,40,0,26
2014-06-08,28,0,28,0,28
2014-06-15,0,0,28,0,27
2014-06-22,0,0,27,0,27
2014-06-29,0,0,27,0,27
2014-07-06,0,0,27,0,26
2014-07-13,0,0,77,0,26
2014-07-20,0,0,25,0,38
2014-07-27,49,0,24,0,49
2014-08-03,26,0,27,0,27
2014-08-10,26,0,26,0,26
2014-08-17,25,0,25,0,25
2014-08-24,25,0,25,0,25
2014-08-31,25,0,25,0,38
2014-09-07,26,0,50,0,26
2014-09-14,26,0,39,0,26
2014-09-21,25,0,26,0,26
2014-09-28,25,0,51,0,25
2014-10-05,26,0,26,0,26
2014-10-12,26,0,52,0,26
2014-10-19,26,0,26,0,25
2014-10-26,26,0,26,0,25
2014-11-02,27,0,26,0,26
2014-11-09,27,0,26,0,26
2014-11-16,25,0,53,0,27
2014-11-23,25,0,26,0,52
2014-11-30,0,0,39,0,26
2014-12-07,0,0,53,0,27
2014-12-14,0,0,40,0,53
2014-12-21,0,0,45,0,30
2014-12-28,0,0,30,0,30
2015-01-04,0,0,51,0,51
2015-01-11,0,0,50,0,25
2015-01-18,24,0,62,0,33
2015-01-25,25,0,51,0,50
2015-02-01,26,0,26,0,26
2015-02-08,26,0,39,0,39
2015-02-15,30,0,29,0,30
2015-02-22,24,0,50,0,24
2015-03-01,24,0,32,0,24
2015-03-08,24,0,24,0,24
2015-03-15,49,0,24,0,37
2015-03-22,50,0,26,0,25
2015-03-29,51,0,76,0,25
2015-04-05,25,0,25,0,24
2015-04-12,25,0,57,0,49
2015-04-19,37,0,25,0,74
2015-04-26,25,0,25,0,24
2015-05-03,23,0,33,0,37
2015-05-10,23,0,50,0,49
2015-05-17,23,0,70,0,47
2015-05-24,24,0,33,0,33
2015-05-31,25,0,36,0,33
2015-06-07,26,0,38,0,25
2015-06-14,76,0,25,0,25
2015-06-21,24,0,24,0,21
2015-06-28,21,0,53,0,21
2015-07-05,24,0,44,0,30
2015-07-12,27,0,44,0,65
2015-07-19,29,0,43,0,22
2015-07-26,32,0,32,0,32
2015-08-02,21,0,43,0,43
2015-08-09,21,0,42,0,21
2015-08-16,21,0,28,0,42
2015-08-23,21,0,53,0,21
2015-08-30,21,0,20,0,31
2015-09-06,22,0,54,0,41
2015-09-13,21,0,31,0,52
2015-09-20,21,0,31,0,21
2015-09-27,20,0,29,0,30
2015-10-04,21,0,21,0,42
2015-10-11,20,0,21,0,32
2015-10-18,20,0,20,0,20
2015-10-25,20,0,33,0,20
2015-11-01,20,0,41,0,20
2015-11-08,20,0,27,0,20
2015-11-15,20,0,40,0,24
2015-11-22,19,0,38,0,28
2015-11-29,19,0,32,0,19
2015-12-06,21,0,28,0,21
2015-12-13,22,0,32,0,22
2015-12-20,23,0,24,0,22
2015-12-27,0,0,35,0,23
2016-01-03,40,0,67,0,0
2016-01-10,27,0,67,0,40
2016-01-17,27,0,54,0,54
2016-01-24,26,0,54,0,26
2016-01-31,54,0,27,0,27
2016-02-07,53,0,45,0,30
2016-02-14,53,0,53,0,26
2016-02-21,51,0,51,0,26
2016-02-28,49,0,36,0,24
2016-03-06,25,0,37,0,63
2016-03-13,32,0,37,0,23
2016-03-20,39,0,39,0,23
2016-03-27,25,0,70,0,23
2016-04-03,25,0,85,0,49
2016-04-10,25,0,73,0,49
2016-04-17,25,0,62,0,25
2016-04-24,25,0,49,0,37
2016-05-01,33,0,50,0,50
2016-05-08,41,0,97,0,24
2016-05-15,49,0,36,0,36
2016-05-22,74,0,49,0,25
2016-05-29,24,0,68,0,23
2016-06-05,24,0,97,0,73
2016-06-12,25,0,61,0,25
2016-06-19,25,0,63,0,25
2016-06-26,97,0,24,0,24
2016-07-03,23,0,49,0,74
2016-07-10,23,0,24,0,47
2016-07-17,23,0,24,0,35
2016-07-24,23,0,35,0,35
2016-07-31,36,0,45,0,34
2016-08-07,48,0,36,0,36
2016-08-14,48,0,35,0,24
2016-08-21,47,0,71,0,71
2016-08-28,24,0,69,0,34
2016-09-04,24,0,61,0,74
2016-09-11,24,0,24,0,48
2016-09-18,24,0,36,0,48
2016-09-25,24,0,94,0,35
2016-10-02,23,0,47,0,23
2016-10-09,24,0,24,0,72
2016-10-16,44,0,100,0,44
2016-10-23,23,0,79,0,23
2016-10-30,22,0,77,0,66
