Date,febre,manchas vermelhas pelo corpo,moleza,nausea,perda de paladar e apetite
2006-05-21,0,0,0,0,0
2006-05-28,0,0,0,0,0
2006-06-04,0,0,0,0,0
2006-06-11,0,0,0,0,0
2006-06-18,40,0,0,0,0
2006-06-25,0,0,0,0,0
2006-07-02,0,0,0,0,0
2006-07-09,0,0,0,0,0
2006-07-16,0,0,0,0,0
2006-07-23,0,0,0,0,0
2006-07-30,0,0,0,0,0
2006-08-06,0,0,0,0,0
2006-08-13,25,0,0,0,0
2006-08-20,0,0,0,0,0
2006-08-27,0,0,0,0,0
2006-09-03,0,0,0,0,0
2006-09-10,0,0,0,0,0
2006-09-17,0,0,0,0,0
2006-09-24,0,0,0,0,0
2006-10-01,0,0,0,0,0
2006-10-08,0,0,25,0,0
2006-10-15,0,0,0,0,0
2006-10-22,0,0,0,0,0
2006-10-29,0,0,0,0,0
2006-11-05,0,0,0,0,0
2006-11-12,28,0,0,0,0
2006-11-19,0,0,0,0,0
2006-11-26,0,0,0,0,0
2006-12-03,0,0,0,0,0
2006-12-10,0,0,20,0,0
2006-12-17,0,0,0,0,0
2006-12-24,0,0,0,0,0
2006-12-31,0,0,0,0,0
2007-01-07,0,0,0,0,0
2007-01-14,0,0,0,0,0
2007-01-21,0,0,0,0,0
2007-01-28,0,0,0,0,0
2007-02-04,0,0,0,0,0
2007-02-11,0,0,0,0,0
2007-02-18,0,0,0,0,0
2007-02-25,0,0,0,0,0
2007-03-04,0,0,0,0,0
2007-03-11,0,0,0,0,0
2007-03-18,0,0,0,0,0
2007-03-25,0,0,0,0,0
2007-04-01,0,0,0,0,0
2007-04-08,0,0,0,0,0
2007-04-15,74,0,0,0,0
2007-04-22,0,0,0,0,0
2007-04-29,0,0,0,0,0
2007-05-06,0,0,0,0,0
2007-05-13,0,0,0,0,0
2007-05-20,0,0,0,0,0
2007-05-27,0,0,0,0,0
2007-06-03,0,0,0,0,0
2007-06-10,55,0,0,0,0
2007-06-17,0,0,0,0,0
2007-06-24,0,0,65,0,0
2007-07-01,0,0,0,0,0
2007-07-08,0,0,0,0,0
2007-07-15,0,0,0,0,0
2007-07-22,0,0,0,0,0
2007-07-29,0,0,0,0,0
2007-08-05,70,0,0,0,0
2007-08-12,93,0,55,0,0
2007-08-19,0,0,58,0,0
2007-08-26,0,0,60,0,0
2007-09-02,0,0,63,0,0
2007-09-09,0,0,59,0,0
2007-09-16,0,0,59,0,0
2007-09-23,0,0,59,0,0
2007-09-30,0,0,59,0,0
2007-10-07,0,0,59,0,0
2007-10-14,0,0,0,0,0
2007-10-21,0,0,0,0,0
2007-10-28,0,0,0,0,0
2007-11-04,0,0,0,0,0
2007-11-11,0,0,0,0,0
2007-11-18,0,0,67,0,0
2007-11-25,0,0,0,0,0
2007-12-02,0,0,0,0,0
2007-12-09,0,0,0,0,0
2007-12-16,0,0,0,0,0
2007-12-23,0,0,0,0,0
2007-12-30,0,0,0,0,0
2008-01-06,0,0,0,0,0
2008-01-13,60,0,0,0,0
2008-01-20,59,0,0,0,0
2008-01-27,63,0,0,0,0
2008-02-03,66,0,0,0,0
2008-02-10,70,0,0,0,0
2008-02-17,0,0,0,0,0
2008-02-24,0,0,0,0,0
2008-03-02,0,0,0,0,0
2008-03-09,0,0,0,0,0
2008-03-16,0,0,0,0,0
2008-03-23,0,0,0,0,0
2008-03-30,0,0,0,0,0
2008-04-06,0,0,0,0,0
2008-04-13,0,0,0,0,0
2008-04-20,0,0,0,0,0
2008-04-27,0,0,0,0,0
2008-05-04,0,0,0,0,0
2008-05-11,0,0,0,0,0
2008-05-18,0,0,0,0,0
2008-05-25,100,0,0,0,0
2008-06-01,0,0,0,0,0
2008-06-08,0,0,0,0,0
2008-06-15,0,0,0,0,0
2008-06-22,0,0,0,0,0
2008-06-29,0,0,0,0,0
2008-07-06,80,0,0,0,0
2008-07-13,0,0,0,0,0
2008-07-20,0,0,72,0,0
2008-07-27,0,0,0,0,0
2008-08-03,0,0,0,0,0
2008-08-10,0,0,0,0,0
2008-08-17,0,0,0,0,0
2008-08-24,0,0,0,0,0
2008-08-31,0,0,0,0,0
2008-09-07,0,0,0,0,0
2008-09-14,78,0,0,0,0
2008-09-21,0,0,0,0,0
2008-09-28,0,0,0,0,0
2008-10-05,0,0,0,0,0
2008-10-12,0,0,0,0,0
2008-10-19,0,0,0,0,0
2008-10-26,0,0,0,0,0
2008-11-02,0,0,0,0,0
2008-11-09,0,0,0,0,0
2008-11-16,59,0,0,0,0
2008-11-23,0,0,0,0,0
2008-11-30,0,0,0,0,0
2008-12-07,0,0,0,0,0
2008-12-14,0,0,0,0,0
2008-12-21,0,0,0,0,0
2008-12-28,0,0,0,0,0
2009-01-04,0,0,0,0,0
2009-01-11,0,0,87,0,0
2009-01-18,0,0,0,0,0
2009-01-25,0,0,0,0,0
2009-02-01,0,0,0,0,0
2009-02-08,0,0,0,0,0
2009-02-15,0,0,0,0,0
2009-02-22,0,0,0,0,0
2009-03-01,0,0,0,0,0
2009-03-08,0,0,0,0,0
2009-03-15,0,0,0,0,0
2009-03-22,0,0,0,0,0
2009-03-29,0,0,0,0,0
2009-04-05,0,0,0,0,0
2009-04-12,0,0,0,0,0
2009-04-19,0,0,0,0,0
2009-04-26,0,0,0,0,0
2009-05-03,0,0,0,0,0
2009-05-10,0,0,0,0,0
2009-05-17,56,0,0,0,0
2009-05-24,58,0,0,0,0
2009-05-31,61,0,0,0,0
2009-06-07,0,0,0,0,0
2009-06-14,0,0,0,0,0
2009-06-21,0,0,0,0,0
2009-06-28,0,0,0,0,0
2009-07-05,0,0,0,0,0
2009-07-12,0,0,0,0,0
2009-07-19,0,0,0,0,0
2009-07-26,0,0,0,0,0
2009-08-02,0,0,0,0,0
2009-08-09,0,0,0,0,0
2009-08-16,0,0,0,0,0
2009-08-23,0,0,0,0,0
2009-08-30,0,0,0,0,0
2009-09-06,0,0,48,0,0
2009-09-13,50,0,0,0,0
2009-09-20,50,0,0,0,0
2009-09-27,51,0,0,0,0
2009-10-04,51,0,0,0,0
2009-10-11,52,0,0,0,0
2009-10-18,0,0,0,0,0
2009-10-25,0,0,0,0,0
2009-11-01,0,0,0,0,0
2009-11-08,0,0,0,0,0
2009-11-15,0,0,0,0,0
2009-11-22,0,0,56,0,0
2009-11-29,0,0,0,0,0
2009-12-06,0,0,0,0,0
2009-12-13,0,0,0,0,0
2009-12-20,0,0,0,0,0
2009-12-27,0,0,0,0,0
2010-01-03,0,0,0,0,0
2010-01-10,0,0,0,0,0
2010-01-17,0,0,0,0,0
2010-01-24,0,0,0,0,0
2010-01-31,0,0,0,0,0
2010-02-07,100,0,0,0,0
2010-02-14,70,0,0,0,0
2010-02-21,70,0,0,0,0
2010-02-28,70,0,0,0,0
2010-03-07,70,0,0,0,0
2010-03-14,70,0,0,0,0
2010-03-21,71,0,0,0,0
2010-03-28,71,0,0,0,0
2010-04-04,72,0,0,0,0
2010-04-11,73,0,0,0,0
2010-04-18,74,0,0,0,0
2010-04-25,50,0,0,0,0
2010-05-02,50,0,0,0,0
2010-05-09,50,0,0,0,0
2010-05-16,57,0,0,0,0
2010-05-23,64,0,0,0,0
2010-05-30,71,0,0,0,0
2010-06-06,0,0,0,0,0
2010-06-13,0,0,0,0,0
2010-06-20,0,0,0,0,0
2010-06-27,0,0,0,0,0
2010-07-04,0,0,0,0,0
2010-07-11,0,0,0,0,0
2010-07-18,0,0,0,0,0
2010-07-25,0,0,0,0,0
2010-08-01,0,0,0,0,0
2010-08-08,59,0,0,0,0
2010-08-15,0,0,0,0,0
2010-08-22,0,0,0,0,0
2010-08-29,0,0,0,0,0
2010-09-05,0,0,0,0,0
2010-09-12,0,0,0,0,0
2010-09-19,0,0,0,0,0
2010-09-26,0,0,52,0,0
2010-10-03,0,0,0,0,0
2010-10-10,0,0,0,0,0
2010-10-17,0,0,0,0,0
2010-10-24,0,0,0,0,0
2010-10-31,0,0,0,0,0
2010-11-07,0,0,0,0,0
2010-11-14,74,0,0,0,0
2010-11-21,0,0,0,0,0
2010-11-28,0,0,0,0,0
2010-12-05,0,0,0,0,0
2010-12-12,0,0,0,0,0
2010-12-19,0,0,0,0,0
2010-12-26,0,0,0,0,0
2011-01-02,2,0,1,0,0
2011-01-09,2,0,3,0,0
2011-01-16,1,0,1,0,0
2011-01-23,6,0,1,0,0
2011-01-30,4,0,1,0,0
2011-02-06,3,0,2,0,0
2011-02-13,4,0,2,0,0
2011-02-20,2,0,2,0,0
2011-02-27,3,0,1,0,0
2011-03-06,5,0,2,0,0
2011-03-13,3,0,3,0,0
2011-03-20,6,0,2,0,0
2011-03-27,3,0,1,0,0
2011-04-03,1,0,1,0,0
2011-04-10,3,0,3,0,0
2011-04-17,6,0,1,0,0
2011-04-24,2,0,1,0,0
2011-05-01,4,0,1,0,0
2011-05-08,2,0,1,0,0
2011-05-15,6,0,3,0,0
2011-05-22,4,0,4,0,0
2011-05-29,3,0,1,0,0
2011-06-05,2,0,1,0,0
2011-06-12,6,0,1,0,0
2011-06-19,4,0,1,1,0
2011-06-26,3,0,1,1,0
2011-07-03,2,0,1,1,0
2011-07-10,3,0,2,1,0
2011-07-17,2,0,2,0,0
2011-07-24,2,0,1,0,0
2011-07-31,4,0,1,0,0
2011-08-07,2,0,1,0,0
2011-08-14,2,0,1,0,0
2011-08-21,3,0,2,0,0
2011-08-28,4,0,4,0,0
2011-09-04,3,0,2,0,0
2011-09-11,2,0,2,0,0
2011-09-18,4,0,2,0,0
2011-09-25,1,0,3,0,0
2011-10-02,1,0,1,0,0
2011-10-09,3,0,1,0,0
2011-10-16,2,0,1,0,0
2011-10-23,3,0,1,1,0
2011-10-30,3,0,1,0,0
2011-11-06,3,0,1,0,0
2011-11-13,3,0,1,0,0
2011-11-20,3,0,2,0,0
2011-11-27,7,0,1,0,0
2011-12-04,5,0,1,1,0
2011-12-11,1,0,1,0,0
2011-12-18,2,0,1,0,0
2011-12-25,5,0,1,0,0
2012-01-01,3,0,1,0,0
2012-01-08,5,0,1,0,0
2012-01-15,5,0,1,0,0
2012-01-22,5,0,2,0,0
2012-01-29,2,0,2,0,0
2012-02-05,5,0,2,0,0
2012-02-12,4,0,1,0,0
2012-02-19,1,0,2,0,0
2012-02-26,3,0,1,1,0
2012-03-04,4,0,1,0,0
2012-03-11,4,0,1,0,0
2012-03-18,3,0,1,0,0
2012-03-25,4,0,1,0,0
2012-04-01,4,0,2,0,0
2012-04-08,3,0,1,1,0
2012-04-15,4,0,1,0,0
2012-04-22,2,0,2,0,0
2012-04-29,3,0,1,0,0
2012-05-06,4,0,2,0,0
2012-05-13,2,0,1,0,0
2012-05-20,3,0,1,0,0
2012-05-27,5,0,1,0,0
2012-06-03,2,0,1,0,0
2012-06-10,8,0,1,0,0
2012-06-17,5,0,1,1,0
2012-06-24,5,0,1,1,0
2012-07-01,6,0,1,1,0
2012-07-08,5,0,1,1,0
2012-07-15,3,0,3,1,0
2012-07-22,4,0,1,0,0
2012-07-29,3,0,1,0,0
2012-08-05,4,0,1,0,0
2012-08-12,3,0,1,0,0
2012-08-19,3,0,1,0,0
2012-08-26,4,0,1,2,0
2012-09-02,4,0,1,1,0
2012-09-09,2,0,1,1,0
2012-09-16,3,0,1,1,0
2012-09-23,3,0,1,1,0
2012-09-30,4,0,1,1,0
2012-10-07,1,0,1,1,0
2012-10-14,3,0,1,1,0
2012-10-21,1,0,1,0,0
2012-10-28,4,0,1,0,0
2012-11-04,3,0,1,0,0
2012-11-11,4,0,1,0,0
2012-11-18,4,0,1,0,0
2012-11-25,5,0,2,0,0
2012-12-02,1,0,1,1,0
2012-12-09,1,0,3,1,0
2012-12-16,3,0,1,1,0
2012-12-23,3,0,2,1,0
2012-12-30,2,0,0,0,0
2013-01-06,22,0,7,0,0
2013-01-13,29,0,7,7,0
2013-01-20,21,0,7,0,0
2013-01-27,17,0,7,0,0
2013-02-03,25,0,7,0,0
2013-02-10,28,0,7,0,0
2013-02-17,7,0,7,0,0
2013-02-24,19,0,9,0,0
2013-03-03,36,0,10,6,0
2013-03-10,33,0,11,6,0
2013-03-17,29,0,13,6,0
2013-03-24,21,0,14,7,0
2013-03-31,43,0,7,7,0
2013-04-07,16,0,7,13,0
2013-04-14,26,0,6,13,0
2013-04-21,22,0,6,6,0
2013-04-28,36,0,10,6,0
2013-05-05,29,0,6,6,0
2013-05-12,36,0,7,6,0
2013-05-19,45,0,6,6,0
2013-05-26,65,0,6,6,0
2013-06-02,44,0,6,6,0
2013-06-09,22,0,6,6,0
2013-06-16,45,0,6,8,0
2013-06-23,30,0,6,9,0
2013-06-30,65,0,6,11,0
2013-07-07,25,0,6,12,0
2013-07-14,43,0,6,6,0
2013-07-21,27,0,12,6,0
2013-07-28,24,0,6,6,0
2013-08-04,30,0,7,7,0
2013-08-11,27,0,9,8,0
2013-08-18,36,0,6,10,0
2013-08-25,34,0,6,11,0
2013-09-01,34,0,6,12,0
2013-09-08,36,0,6,6,0
2013-09-15,24,0,9,6,0
2013-09-22,23,0,6,6,0
2013-09-29,37,0,6,6,0
2013-10-06,38,0,6,6,0
2013-10-13,35,0,6,6,0
2013-10-20,32,0,6,6,0
2013-10-27,30,0,6,6,0
2013-11-03,26,0,6,6,0
2013-11-10,27,0,6,6,0
2013-11-17,11,0,6,6,0
2013-11-24,28,0,6,6,0
2013-12-01,41,0,6,6,0
2013-12-08,18,0,6,6,0
2013-12-15,21,0,6,0,0
2013-12-22,24,0,7,0,0
2013-12-29,20,0,7,0,0
2014-01-05,17,0,6,0,0
2014-01-12,32,0,6,0,0
2014-01-19,44,0,6,0,0
2014-01-26,20,0,9,0,0
2014-02-02,21,0,12,0,0
2014-02-09,26,0,11,0,0
2014-02-16,32,0,6,0,0
2014-02-23,14,0,6,0,0
2014-03-02,33,0,6,0,0
2014-03-09,46,0,11,0,0
2014-03-16,43,0,5,5,0
2014-03-23,53,0,5,5,0
2014-03-30,27,0,8,6,0
2014-04-06,38,0,11,6,0
2014-04-13,29,0,12,6,0
2014-04-20,46,0,5,5,0
2014-04-27,21,0,11,5,0
2014-05-04,37,0,5,5,0
2014-05-11,52,0,10,5,0
2014-05-18,36,0,6,5,0
2014-05-25,50,0,6,6,0
2014-06-01,56,0,8,6,0
2014-06-08,38,0,6,6,0
2014-06-15,47,0,6,6,0
2014-06-22,58,0,6,6,0
2014-06-29,20,0,6,6,0
2014-07-06,40,0,6,6,0
2014-07-13,31,0,5,6,0
2014-07-20,36,0,5,5,0
2014-07-27,37,0,5,5,0
2014-08-03,43,0,11,5,0
2014-08-10,41,0,6,5,0
2014-08-17,33,0,6,5,0
2014-08-24,47,0,5,5,0
2014-08-31,35,0,8,5,0
2014-09-07,36,0,5,6,0
2014-09-14,23,0,5,6,0
2014-09-21,57,0,5,6,0
2014-09-28,33,0,5,6,0
2014-10-05,36,0,5,6,0
2014-10-12,20,0,6,6,0
2014-10-19,53,0,6,6,0
2014-10-26,42,0,6,17,0
2014-11-02,54,0,6,0,0
2014-11-09,45,0,6,0,0
2014-11-16,20,0,6,0,0
2014-11-23,30,0,5,0,0
2014-11-30,20,0,6,0,0
2014-12-07,38,0,6,6,0
2014-12-14,66,0,9,9,0
2014-12-21,26,0,13,13,0
2014-12-28,26,0,11,5,0
2015-01-04,16,0,11,5,0
2015-01-11,40,0,5,5,0
2015-01-18,59,0,5,5,0
2015-01-25,22,0,6,6,0
2015-02-01,39,0,6,6,0
2015-02-08,22,0,6,6,0
2015-02-15,51,0,5,6,0
2015-02-22,55,0,5,5,0
2015-03-01,68,0,5,5,0
2015-03-08,47,0,5,5,0
2015-03-15,50,0,8,5,0
2015-03-22,52,0,11,5,0
2015-03-29,72,0,8,5,0
2015-04-05,74,0,8,5,0
2015-04-12,58,0,8,0,0
2015-04-19,59,0,12,0,0
2015-04-26,56,0,17,0,0
2015-05-03,32,0,21,0,0
2015-05-10,69,0,5,0,0
2015-05-17,50,0,5,5,0
2015-05-24,35,0,5,0,0
2015-05-31,89,0,5,0,0
2015-06-07,71,0,5,0,0
2015-06-14,100,0,5,0,0
2015-06-21,72,0,5,0,0
2015-06-28,73,0,5,0,0
2015-07-05,88,0,5,0,0
2015-07-12,75,0,7,0,0
2015-07-19,72,0,9,5,0
2015-07-26,52,0,9,5,0
2015-08-02,54,0,7,4,0
2015-08-09,61,0,9,4,0
2015-08-16,55,0,5,4,0
2015-08-23,57,0,5,5,0
2015-08-30,38,0,9,4,0
2015-09-06,63,0,9,4,0
2015-09-13,27,0,4,4,0
2015-09-20,69,0,4,4,0
2015-09-27,49,0,4,4,0
2015-10-04,50,0,5,5,0
2015-10-11,75,0,4,5,0
2015-10-18,38,0,4,4,0
2015-10-25,72,0,4,4,0
2015-11-01,35,0,4,0,0
2015-11-08,62,0,8,0,0
2015-11-15,54,0,9,0,0
2015-11-22,47,0,6,0,0
2015-11-29,56,0,4,0,0
2015-12-06,49,0,4,4,0
2015-12-13,59,0,5,5,0
2015-12-20,46,0,5,5,0
2015-12-27,66,0,5,0,0
2016-01-03,35,0,4,4,0
2016-01-10,56,0,4,5,0
2016-01-17,35,0,4,7,0
2016-01-24,52,0,4,8,0
2016-01-31,73,0,4,4,0
2016-02-07,66,0,9,4,0
2016-02-14,70,0,4,8,0
2016-02-21,70,0,4,9,0
2016-02-28,68,0,3,4,0
2016-03-06,78,0,5,4,0
2016-03-13,100,0,7,4,0
2016-03-20,59,0,3,4,0
2016-03-27,90,0,3,4,0
2016-04-03,83,0,7,4,0
2016-04-10,91,0,5,4,0
2016-04-17,83,0,4,4,0
2016-04-24,81,0,5,4,0
2016-05-01,61,0,7,4,0
2016-05-08,75,0,4,4,0
2016-05-15,71,0,5,3,0
2016-05-22,73,0,7,5,0
2016-05-29,51,0,8,7,0
2016-06-05,61,0,7,3,0
2016-06-12,67,0,7,4,0
2016-06-19,66,0,7,4,0
2016-06-26,52,0,3,3,0
2016-07-03,63,0,5,3,0
2016-07-10,56,0,7,3,0
2016-07-17,63,0,3,3,0
2016-07-24,50,0,3,3,0
2016-07-31,46,0,3,7,0
2016-08-07,53,0,9,3,0
2016-08-14,60,0,4,3,0
2016-08-21,34,0,4,7,0
2016-08-28,43,0,4,3,0
2016-09-04,69,0,4,4,0
2016-09-11,43,0,7,3,0
2016-09-18,67,0,3,3,0
2016-09-25,42,0,3,3,0
2016-10-02,55,0,3,3,0
2016-10-09,31,0,3,3,0
2016-10-16,50,0,3,3,0
2016-10-23,59,0,3,3,0
2016-10-30,38,0,6,3,0
