Date,dor nos ossos,tontura,vomito,aumento do tamanho do baco,aumento do tamanho do figado
2006-05-14,0,0,0,0,0
2006-05-21,0,0,0,0,0
2006-05-28,0,0,0,0,0
2006-06-04,0,0,0,0,0
2006-06-11,0,0,0,0,0
2006-06-18,0,0,0,0,0
2006-06-25,0,0,0,0,0
2006-07-02,0,0,0,0,0
2006-07-09,0,0,0,0,0
2006-07-16,0,0,0,0,0
2006-07-23,0,0,0,0,0
2006-07-30,0,0,0,0,0
2006-08-06,0,0,0,0,0
2006-08-13,0,0,0,0,0
2006-08-20,0,0,0,0,0
2006-08-27,0,0,0,0,0
2006-09-03,0,0,0,0,0
2006-09-10,0,0,0,0,0
2006-09-17,0,0,0,0,0
2006-09-24,0,0,0,0,0
2006-10-01,0,0,0,0,0
2006-10-08,0,0,0,0,0
2006-10-15,0,0,0,0,0
2006-10-22,0,0,0,0,0
2006-10-29,0,0,0,0,0
2006-11-05,0,0,0,0,0
2006-11-12,0,0,0,0,0
2006-11-19,0,0,0,0,0
2006-11-26,0,0,0,0,0
2006-12-03,0,0,0,0,0
2006-12-10,0,0,0,0,0
2006-12-17,0,0,0,0,0
2006-12-24,0,0,0,0,0
2006-12-31,0,0,0,0,0
2007-01-07,0,0,0,0,0
2007-01-14,0,0,0,0,0
2007-01-21,0,0,0,0,0
2007-01-28,0,0,0,0,0
2007-02-04,0,0,0,0,0
2007-02-11,0,0,0,0,0
2007-02-18,0,0,0,0,0
2007-02-25,0,0,0,0,0
2007-03-04,0,0,0,0,0
2007-03-11,0,100,0,0,0
2007-03-18,0,0,0,0,0
2007-03-25,0,0,0,0,0
2007-04-01,0,0,0,0,0
2007-04-08,0,0,0,0,0
2007-04-15,0,0,0,0,0
2007-04-22,0,0,0,0,0
2007-04-29,0,0,0,0,0
2007-05-06,0,0,0,0,0
2007-05-13,0,0,0,0,0
2007-05-20,0,0,0,0,0
2007-05-27,0,0,0,0,0
2007-06-03,0,0,0,0,0
2007-06-10,0,0,0,0,0
2007-06-17,0,0,0,0,0
2007-06-24,0,0,0,0,0
2007-07-01,0,0,0,0,0
2007-07-08,0,0,0,0,0
2007-07-15,0,0,0,0,0
2007-07-22,0,0,0,0,0
2007-07-29,0,0,0,0,0
2007-08-05,0,0,0,0,0
2007-08-12,0,0,0,0,0
2007-08-19,0,0,0,0,0
2007-08-26,0,0,0,0,0
2007-09-02,0,0,0,0,0
2007-09-09,0,0,0,0,0
2007-09-16,0,0,0,0,0
2007-09-23,0,0,0,0,0
2007-09-30,0,0,0,0,0
2007-10-07,0,0,0,0,0
2007-10-14,0,0,0,0,0
2007-10-21,0,0,0,0,0
2007-10-28,0,0,0,0,0
2007-11-04,0,0,0,0,0
2007-11-11,0,0,0,0,0
2007-11-18,0,0,0,0,0
2007-11-25,0,0,0,0,0
2007-12-02,0,0,0,0,0
2007-12-09,0,0,0,0,0
2007-12-16,0,0,0,0,0
2007-12-23,0,0,0,0,0
2007-12-30,0,0,0,0,0
2008-01-06,0,0,0,0,0
2008-01-13,0,0,0,0,0
2008-01-20,0,0,0,0,0
2008-01-27,0,0,0,0,0
2008-02-03,0,0,0,0,0
2008-02-10,0,0,0,0,0
2008-02-17,0,0,0,0,0
2008-02-24,0,0,0,0,0
2008-03-02,0,0,0,0,0
2008-03-09,0,0,0,0,0
2008-03-16,0,0,0,0,0
2008-03-23,0,0,0,0,0
2008-03-30,0,0,0,0,0
2008-04-06,0,0,0,0,0
2008-04-13,0,0,0,0,0
2008-04-20,0,0,0,0,0
2008-04-27,0,0,0,0,0
2008-05-04,0,0,0,0,0
2008-05-11,0,0,0,0,0
2008-05-18,0,0,0,0,0
2008-05-25,0,0,0,0,0
2008-06-01,0,0,0,0,0
2008-06-08,0,0,0,0,0
2008-06-15,0,0,0,0,0
2008-06-22,0,0,0,0,0
2008-06-29,0,0,0,0,0
2008-07-06,0,0,0,0,0
2008-07-13,0,0,0,0,0
2008-07-20,0,0,0,0,0
2008-07-27,0,0,0,0,0
2008-08-03,0,0,0,0,0
2008-08-10,0,0,0,0,0
2008-08-17,0,0,0,0,0
2008-08-24,0,0,0,0,0
2008-08-31,0,0,0,0,0
2008-09-07,0,0,0,0,0
2008-09-14,0,0,0,0,0
2008-09-21,0,0,0,0,0
2008-09-28,0,0,0,0,0
2008-10-05,0,0,0,0,0
2008-10-12,0,0,0,0,0
2008-10-19,0,0,0,0,0
2008-10-26,0,0,0,0,0
2008-11-02,0,0,0,0,0
2008-11-09,0,0,0,0,0
2008-11-16,0,0,0,0,0
2008-11-23,0,0,0,0,0
2008-11-30,0,0,0,0,0
2008-12-07,0,0,0,0,0
2008-12-14,0,0,0,0,0
2008-12-21,0,0,0,0,0
2008-12-28,0,0,0,0,0
2009-01-04,0,0,0,0,0
2009-01-11,0,0,0,0,0
2009-01-18,0,0,0,0,0
2009-01-25,0,0,0,0,0
2009-02-01,0,0,0,0,0
2009-02-08,0,0,0,0,0
2009-02-15,0,0,0,0,0
2009-02-22,0,0,0,0,0
2009-03-01,0,0,0,0,0
2009-03-08,0,0,0,0,0
2009-03-15,0,0,0,0,0
2009-03-22,0,0,0,0,0
2009-03-29,0,0,0,0,0
2009-04-05,0,0,0,0,0
2009-04-12,0,0,0,0,0
2009-04-19,0,0,0,0,0
2009-04-26,0,0,0,0,0
2009-05-03,0,0,0,0,0
2009-05-10,0,0,0,0,0
2009-05-17,0,0,0,0,0
2009-05-24,0,0,0,0,0
2009-05-31,0,0,0,0,0
2009-06-07,0,0,0,0,0
2009-06-14,0,0,0,0,0
2009-06-21,0,0,0,0,0
2009-06-28,0,0,0,0,0
2009-07-05,0,0,0,0,0
2009-07-12,0,0,89,0,0
2009-07-19,0,0,0,0,0
2009-07-26,0,0,0,0,0
2009-08-02,0,0,0,0,0
2009-08-09,0,0,0,0,0
2009-08-16,0,0,0,0,0
2009-08-23,0,0,0,0,0
2009-08-30,0,0,0,0,0
2009-09-06,0,0,0,0,0
2009-09-13,0,0,0,0,0
2009-09-20,0,0,0,0,0
2009-09-27,0,0,0,0,0
2009-10-04,0,0,0,0,0
2009-10-11,0,0,0,0,0
2009-10-18,0,0,0,0,0
2009-10-25,0,0,0,0,0
2009-11-01,0,0,0,0,0
2009-11-08,0,0,0,0,0
2009-11-15,0,0,0,0,0
2009-11-22,0,0,0,0,0
2009-11-29,0,0,0,0,0
2009-12-06,0,0,0,0,0
2009-12-13,0,0,0,0,0
2009-12-20,0,0,0,0,0
2009-12-27,0,0,0,0,0
2010-01-03,0,0,0,0,0
2010-01-10,0,0,0,0,0
2010-01-17,0,0,0,0,0
2010-01-24,0,0,0,0,0
2010-01-31,0,0,0,0,0
2010-02-07,0,0,0,0,0
2010-02-14,0,0,0,0,0
2010-02-21,0,0,0,0,0
2010-02-28,0,0,0,0,0
2010-03-07,0,0,0,0,0
2010-03-14,0,0,0,0,0
2010-03-21,0,90,0,0,0
2010-03-28,0,0,0,0,0
2010-04-04,0,0,0,0,0
2010-04-11,0,0,0,0,0
2010-04-18,0,0,0,0,0
2010-04-25,0,0,0,0,0
2010-05-02,0,0,0,0,0
2010-05-09,0,0,0,0,0
2010-05-16,0,0,0,0,0
2010-05-23,0,0,0,0,0
2010-05-30,0,0,0,0,0
2010-06-06,0,0,0,0,0
2010-06-13,0,0,0,0,0
2010-06-20,0,0,0,0,0
2010-06-27,0,0,0,0,0
2010-07-04,0,0,0,0,0
2010-07-11,0,0,0,0,0
2010-07-18,0,0,0,0,0
2010-07-25,0,0,0,0,0
2010-08-01,0,0,0,0,0
2010-08-08,0,0,0,0,0
2010-08-15,0,0,0,0,0
2010-08-22,0,0,0,0,0
2010-08-29,0,0,0,0,0
2010-09-05,0,0,0,0,0
2010-09-12,0,0,100,0,0
2010-09-19,0,0,0,0,0
2010-09-26,0,0,0,0,0
2010-10-03,0,0,0,0,0
2010-10-10,0,0,0,0,0
2010-10-17,0,0,0,0,0
2010-10-24,0,0,0,0,0
2010-10-31,0,0,0,0,0
2010-11-07,0,0,0,0,0
2010-11-14,0,0,0,0,0
2010-11-21,0,0,0,0,0
2010-11-28,0,0,0,0,0
2010-12-05,0,0,0,0,0
2010-12-12,0,0,0,0,0
2010-12-19,0,0,0,0,0
2010-12-26,0,0,0,0,0
2011-01-02,0,0,0,0,0
2011-01-09,0,5,0,0,0
2011-01-16,0,2,3,0,0
2011-01-23,0,2,2,0,0
2011-01-30,0,2,4,0,0
2011-02-06,0,2,5,0,0
2011-02-13,0,2,2,0,0
2011-02-20,0,2,5,0,0
2011-02-27,0,3,3,0,0
2011-03-06,0,3,5,0,0
2011-03-13,0,3,2,0,0
2011-03-20,0,2,2,0,0
2011-03-27,0,2,2,0,0
2011-04-03,0,2,2,0,0
2011-04-10,0,2,2,0,0
2011-04-17,0,3,2,0,0
2011-04-24,0,2,2,0,0
2011-05-01,0,5,2,0,0
2011-05-08,0,2,2,0,0
2011-05-15,0,2,2,0,0
2011-05-22,0,2,2,0,0
2011-05-29,0,2,2,0,0
2011-06-05,0,2,2,0,0
2011-06-12,0,2,2,0,0
2011-06-19,0,2,2,0,0
2011-06-26,0,2,3,0,0
2011-07-03,0,2,3,0,0
2011-07-10,0,2,3,0,0
2011-07-17,0,2,3,0,0
2011-07-24,0,2,2,0,0
2011-07-31,0,2,2,0,0
2011-08-07,0,3,2,0,0
2011-08-14,0,3,4,0,0
2011-08-21,0,2,2,0,0
2011-08-28,0,3,3,0,0
2011-09-04,0,2,2,0,0
2011-09-11,0,3,2,0,0
2011-09-18,0,2,2,0,0
2011-09-25,0,3,2,0,0
2011-10-02,0,2,2,0,0
2011-10-09,0,2,2,0,0
2011-10-16,0,1,2,0,0
2011-10-23,0,2,1,0,0
2011-10-30,0,4,6,0,0
2011-11-06,0,2,2,0,0
2011-11-13,0,2,2,0,0
2011-11-20,0,4,4,0,0
2011-11-27,0,4,2,0,0
2011-12-04,0,2,2,0,0
2011-12-11,0,2,2,0,0
2011-12-18,0,2,3,0,0
2011-12-25,0,2,5,0,0
2012-01-01,0,2,3,0,0
2012-01-08,0,2,2,0,0
2012-01-15,0,2,2,0,0
2012-01-22,0,2,2,0,0
2012-01-29,0,2,2,0,0
2012-02-05,0,3,2,0,0
2012-02-12,0,4,3,0,0
2012-02-19,0,2,4,0,0
2012-02-26,0,4,3,0,0
2012-03-04,0,2,5,0,0
2012-03-11,0,4,4,0,0
2012-03-18,0,2,3,0,0
2012-03-25,0,2,2,0,0
2012-04-01,0,2,2,0,0
2012-04-08,0,2,2,0,0
2012-04-15,0,3,2,0,0
2012-04-22,0,2,2,0,0
2012-04-29,0,4,4,0,0
2012-05-06,0,2,2,0,0
2012-05-13,0,2,2,0,0
2012-05-20,0,2,2,0,0
2012-05-27,0,4,3,0,0
2012-06-03,0,2,3,0,0
2012-06-10,0,2,4,0,0
2012-06-17,0,4,4,0,0
2012-06-24,0,3,4,0,0
2012-07-01,0,3,2,0,0
2012-07-08,0,2,2,0,0
2012-07-15,0,4,2,0,0
2012-07-22,0,2,2,0,0
2012-07-29,0,2,2,0,0
2012-08-05,0,3,5,0,0
2012-08-12,0,5,2,0,0
2012-08-19,0,3,2,0,0
2012-08-26,0,2,2,0,0
2012-09-02,0,4,2,0,0
2012-09-09,0,4,2,0,0
2012-09-16,0,2,2,0,0
2012-09-23,0,3,3,0,0
2012-09-30,0,2,2,0,0
2012-10-07,0,3,2,0,0
2012-10-14,0,5,2,0,0
2012-10-21,0,2,2,0,0
2012-10-28,0,2,2,0,0
2012-11-04,0,2,2,0,0
2012-11-11,0,3,2,0,0
2012-11-18,0,3,2,0,0
2012-11-25,0,2,2,0,0
2012-12-02,0,2,4,0,0
2012-12-09,0,2,2,0,0
2012-12-16,0,2,2,0,0
2012-12-23,0,2,3,0,0
2012-12-30,0,3,2,0,0
2013-01-06,0,42,63,0,0
2013-01-13,0,21,21,0,0
2013-01-20,0,21,21,0,0
2013-01-27,0,21,21,0,0
2013-02-03,0,42,21,0,0
2013-02-10,0,19,23,0,0
2013-02-17,0,19,20,0,0
2013-02-24,0,19,20,0,0
2013-03-03,0,58,18,0,0
2013-03-10,0,18,18,0,0
2013-03-17,0,34,34,0,0
2013-03-24,0,29,27,0,0
2013-03-31,0,36,27,0,0
2013-04-07,0,18,53,0,0
2013-04-14,0,22,17,0,0
2013-04-21,0,26,17,0,0
2013-04-28,0,87,36,0,0
2013-05-05,0,19,57,0,0
2013-05-12,0,19,40,0,0
2013-05-19,0,19,28,0,0
2013-05-26,0,19,19,0,0
2013-06-02,0,53,27,0,0
2013-06-09,0,27,36,0,0
2013-06-16,0,38,19,0,0
2013-06-23,0,20,40,0,0
2013-06-30,0,21,31,0,0
2013-07-07,0,42,32,0,0
2013-07-14,0,71,21,0,0
2013-07-21,0,100,20,0,0
2013-07-28,0,20,60,0,0
2013-08-04,0,30,30,0,0
2013-08-11,0,61,30,0,0
2013-08-18,0,58,29,0,0
2013-08-25,0,60,40,0,0
2013-09-01,0,40,39,0,0
2013-09-08,0,19,39,0,0
2013-09-15,0,19,39,0,0
2013-09-22,0,48,39,0,0
2013-09-29,0,38,78,0,0
2013-10-06,0,20,20,0,0
2013-10-13,0,20,29,0,0
2013-10-20,0,19,19,0,0
2013-10-27,0,19,34,0,0
2013-11-03,0,29,48,0,0
2013-11-10,0,41,20,0,0
2013-11-17,0,20,39,0,0
2013-11-24,0,28,38,0,0
2013-12-01,0,28,28,0,0
2013-12-08,0,41,20,0,0
2013-12-15,0,42,21,0,0
2013-12-22,0,36,49,0,0
2013-12-29,0,59,48,0,0
2014-01-05,0,36,18,0,0
2014-01-12,0,36,18,0,0
2014-01-19,0,19,28,0,0
2014-01-26,0,46,37,0,0
2014-02-02,0,27,37,0,0
2014-02-09,0,26,26,0,0
2014-02-16,0,61,70,0,0
2014-02-23,0,27,73,0,0
2014-03-02,0,75,43,0,0
2014-03-09,0,18,36,0,0
2014-03-16,0,18,18,0,0
2014-03-23,0,26,35,0,0
2014-03-30,0,34,50,0,0
2014-04-06,0,25,50,0,0
2014-04-13,0,36,18,0,0
2014-04-20,0,17,17,0,0
2014-04-27,0,38,46,0,0
2014-05-04,0,30,15,0,0
2014-05-11,0,15,30,0,0
2014-05-18,0,21,36,0,0
2014-05-25,0,47,32,0,0
2014-06-01,0,25,20,0,0
2014-06-08,0,25,19,0,0
2014-06-15,0,34,51,0,0
2014-06-22,0,51,51,0,0
2014-06-29,0,32,49,0,0
2014-07-06,0,44,26,0,0
2014-07-13,0,36,55,0,0
2014-07-20,0,37,27,0,0
2014-07-27,0,35,79,0,0
2014-08-03,0,28,37,0,0
2014-08-10,0,17,17,0,0
2014-08-17,0,26,26,0,0
2014-08-24,0,83,25,0,0
2014-08-31,0,34,34,0,0
2014-09-07,0,17,42,0,0
2014-09-14,0,59,34,0,0
2014-09-21,0,25,33,0,0
2014-09-28,0,25,33,0,0
2014-10-05,0,17,17,0,0
2014-10-12,0,17,25,0,0
2014-10-19,0,17,33,0,0
2014-10-26,0,42,25,0,0
2014-11-02,0,34,51,0,0
2014-11-09,0,17,17,0,0
2014-11-16,0,26,60,0,0
2014-11-23,0,51,34,0,0
2014-11-30,0,52,86,0,0
2014-12-07,0,64,37,0,0
2014-12-14,0,37,19,0,0
2014-12-21,0,64,21,0,0
2014-12-28,0,22,33,0,0
2015-01-04,0,26,44,0,0
2015-01-11,0,33,33,0,0
2015-01-18,0,50,17,0,0
2015-01-25,0,33,32,0,0
2015-02-01,0,32,32,0,0
2015-02-08,0,57,74,0,0
2015-02-15,0,55,55,0,0
2015-02-22,0,47,23,0,0
2015-03-01,0,79,32,0,0
2015-03-08,0,48,48,0,0
2015-03-15,0,32,58,0,0
2015-03-22,0,59,68,0,0
2015-03-29,0,59,17,0,0
2015-04-05,0,87,40,0,0
2015-04-12,0,71,44,0,0
2015-04-19,0,32,49,0,0
2015-04-26,0,56,56,0,0
2015-05-03,0,40,32,0,0
2015-05-10,0,72,48,0,0
2015-05-17,0,29,37,0,0
2015-05-24,0,31,47,0,0
2015-05-31,0,32,48,0,0
2015-06-07,0,32,48,0,0
2015-06-14,0,73,57,0,0
2015-06-21,0,66,59,0,0
2015-06-28,0,23,53,0,0
2015-07-05,0,24,63,0,0
2015-07-12,0,38,38,0,0
2015-07-19,0,31,15,0,0
2015-07-26,0,15,30,0,0
2015-08-02,0,46,15,0,0
2015-08-09,0,37,30,0,0
2015-08-16,0,36,29,0,0
2015-08-23,0,22,22,0,0
2015-08-30,0,73,44,0,0
2015-09-06,0,38,62,0,0
2015-09-13,0,36,44,0,0
2015-09-20,0,73,36,0,0
2015-09-27,0,21,42,0,0
2015-10-04,0,33,22,0,0
2015-10-11,0,44,30,0,0
2015-10-18,0,41,27,0,0
2015-10-25,0,55,41,0,0
2015-11-01,0,21,27,0,0
2015-11-08,0,27,48,0,0
2015-11-15,0,34,34,0,0
2015-11-22,0,32,76,0,0
2015-11-29,0,54,40,0,0
2015-12-06,0,51,65,0,0
2015-12-13,0,29,29,0,0
2015-12-20,0,32,48,0,0
2015-12-27,0,24,24,0,0
2016-01-03,0,26,34,0,0
2016-01-10,0,43,34,0,0
2016-01-17,0,33,59,0,0
2016-01-24,0,50,42,0,0
2016-01-31,0,74,41,0,0
2016-02-07,0,46,83,0,0
2016-02-14,0,64,88,0,0
2016-02-21,0,71,55,0,0
2016-02-28,0,52,52,0,0
2016-03-06,0,100,46,0,0
2016-03-13,0,63,31,0,0
2016-03-20,0,90,65,0,0
2016-03-27,0,52,82,0,0
2016-04-03,0,84,38,0,0
2016-04-10,0,76,53,0,0
2016-04-17,0,54,39,0,0
2016-04-24,0,97,30,0,0
2016-05-01,0,76,53,0,0
2016-05-08,0,60,60,0,0
2016-05-15,0,67,60,0,0
2016-05-22,0,39,39,0,0
2016-05-29,0,28,50,0,0
2016-06-05,0,68,60,0,0
2016-06-12,0,69,76,0,0
2016-06-19,0,75,50,0,0
2016-06-26,0,59,74,0,0
2016-07-03,0,61,69,0,0
2016-07-10,0,44,51,0,0
2016-07-17,0,71,43,0,0
2016-07-24,0,78,35,0,0
2016-07-31,0,77,49,0,0
2016-08-07,0,67,52,0,0
2016-08-14,0,22,22,0,0
2016-08-21,0,51,58,0,0
2016-08-28,0,49,56,0,0
2016-09-04,0,46,62,0,0
2016-09-11,0,67,45,0,0
2016-09-18,0,45,60,0,0
2016-09-25,0,61,61,0,0
2016-10-02,0,81,52,0,0
2016-10-09,0,54,47,0,0
2016-10-16,0,44,60,0,0
2016-10-23,0,59,59,0,0
2016-10-30,0,77,35,0,0
2016-11-06,0,51,15,0,0
2016-11-13,0,54,23,0,0
2016-11-20,0,59,37,0,0
