Date,dor nos ossos,tontura,vomito,aumento do tamanho do baco,aumento do tamanho do figado
2006-05-14,0,0,0,0,0
2006-05-21,0,0,0,0,0
2006-05-28,0,0,0,0,0
2006-06-04,0,0,0,0,0
2006-06-11,0,0,0,0,0
2006-06-18,0,0,0,0,0
2006-06-25,0,0,0,0,0
2006-07-02,0,0,0,0,0
2006-07-09,0,0,0,0,0
2006-07-16,0,0,0,0,0
2006-07-23,0,0,0,0,0
2006-07-30,0,0,0,0,0
2006-08-06,0,0,0,0,0
2006-08-13,0,0,0,0,0
2006-08-20,0,0,0,0,0
2006-08-27,0,0,0,0,0
2006-09-03,0,0,0,0,0
2006-09-10,0,40,0,0,0
2006-09-17,0,0,0,0,0
2006-09-24,0,0,0,0,0
2006-10-01,0,0,0,0,0
2006-10-08,0,0,0,0,0
2006-10-15,0,0,0,0,0
2006-10-22,0,35,0,0,0
2006-10-29,0,0,0,0,0
2006-11-05,0,0,0,0,0
2006-11-12,0,0,0,0,0
2006-11-19,0,0,31,0,0
2006-11-26,0,0,0,0,0
2006-12-03,0,0,0,0,0
2006-12-10,0,0,0,0,0
2006-12-17,0,0,0,0,0
2006-12-24,0,0,0,0,0
2006-12-31,0,0,0,0,0
2007-01-07,0,0,0,0,0
2007-01-14,0,0,0,0,0
2007-01-21,0,0,0,0,0
2007-01-28,0,0,0,0,0
2007-02-04,0,0,0,0,0
2007-02-11,0,0,0,0,0
2007-02-18,0,0,0,0,0
2007-02-25,0,0,0,0,0
2007-03-04,0,0,0,0,0
2007-03-11,64,0,0,0,0
2007-03-18,74,0,0,0,0
2007-03-25,0,0,0,0,0
2007-04-01,0,0,0,0,0
2007-04-08,0,0,0,0,0
2007-04-15,0,0,0,0,0
2007-04-22,0,0,0,0,0
2007-04-29,0,0,0,0,0
2007-05-06,0,0,0,0,0
2007-05-13,57,0,0,0,0
2007-05-20,50,0,0,0,0
2007-05-27,0,0,0,0,0
2007-06-03,0,0,0,0,0
2007-06-10,0,0,0,0,0
2007-06-17,0,0,0,0,0
2007-06-24,0,0,0,0,0
2007-07-01,0,0,0,0,0
2007-07-08,0,0,0,0,0
2007-07-15,0,0,0,0,0
2007-07-22,0,0,0,0,0
2007-07-29,0,0,0,0,0
2007-08-05,0,0,0,0,0
2007-08-12,57,0,0,0,0
2007-08-19,0,0,0,0,0
2007-08-26,0,0,0,0,0
2007-09-02,0,0,0,0,0
2007-09-09,0,0,0,0,0
2007-09-16,0,0,0,0,0
2007-09-23,0,0,0,0,0
2007-09-30,0,0,0,0,0
2007-10-07,0,0,0,0,0
2007-10-14,0,0,0,0,0
2007-10-21,0,0,0,0,0
2007-10-28,0,0,0,0,0
2007-11-04,0,0,0,0,0
2007-11-11,0,0,0,0,0
2007-11-18,0,0,0,0,0
2007-11-25,0,0,0,0,0
2007-12-02,0,0,0,0,0
2007-12-09,0,0,0,0,0
2007-12-16,0,0,0,0,0
2007-12-23,0,0,0,0,0
2007-12-30,0,0,0,0,0
2008-01-06,0,0,0,0,0
2008-01-13,0,0,0,0,0
2008-01-20,0,0,0,0,0
2008-01-27,0,0,0,0,0
2008-02-03,100,0,0,0,0
2008-02-10,0,0,0,0,0
2008-02-17,0,0,0,0,0
2008-02-24,0,0,0,0,0
2008-03-02,0,0,0,0,0
2008-03-09,0,0,0,0,0
2008-03-16,0,0,0,0,0
2008-03-23,0,0,0,0,0
2008-03-30,0,0,0,0,0
2008-04-06,0,0,0,0,0
2008-04-13,0,0,0,0,0
2008-04-20,0,0,0,0,0
2008-04-27,0,0,0,0,0
2008-05-04,0,0,0,0,0
2008-05-11,51,0,0,0,0
2008-05-18,48,0,0,0,0
2008-05-25,48,0,0,0,0
2008-06-01,74,0,0,0,0
2008-06-08,99,0,0,0,0
2008-06-15,56,0,0,0,0
2008-06-22,56,0,0,0,0
2008-06-29,56,0,0,0,0
2008-07-06,56,0,0,0,0
2008-07-13,0,0,0,0,0
2008-07-20,0,0,0,0,0
2008-07-27,0,0,0,0,0
2008-08-03,0,0,0,0,0
2008-08-10,0,0,0,0,0
2008-08-17,0,0,0,0,0
2008-08-24,0,0,0,0,0
2008-08-31,0,0,0,0,0
2008-09-07,42,0,0,0,0
2008-09-14,45,0,0,0,0
2008-09-21,48,0,0,0,0
2008-09-28,51,0,0,0,0
2008-10-05,55,0,0,0,0
2008-10-12,0,0,0,0,0
2008-10-19,0,0,0,0,0
2008-10-26,0,0,0,0,0
2008-11-02,0,0,0,0,0
2008-11-09,0,0,0,0,0
2008-11-16,48,0,0,0,0
2008-11-23,0,0,0,0,0
2008-11-30,0,0,0,0,0
2008-12-07,0,0,0,0,0
2008-12-14,0,0,0,0,0
2008-12-21,0,0,0,0,0
2008-12-28,0,0,0,0,0
2009-01-04,0,0,0,0,0
2009-01-11,0,0,0,0,0
2009-01-18,0,0,0,0,0
2009-01-25,0,0,0,0,0
2009-02-01,0,0,0,0,0
2009-02-08,0,0,0,0,0
2009-02-15,0,0,0,0,0
2009-02-22,0,0,0,0,0
2009-03-01,0,0,0,0,0
2009-03-08,46,0,0,0,0
2009-03-15,40,0,0,0,0
2009-03-22,40,0,0,0,0
2009-03-29,40,0,0,0,0
2009-04-05,0,0,0,0,0
2009-04-12,0,0,0,0,0
2009-04-19,0,0,0,0,0
2009-04-26,0,0,0,0,0
2009-05-03,0,0,0,0,0
2009-05-10,0,0,0,0,0
2009-05-17,0,0,0,0,0
2009-05-24,36,0,0,0,0
2009-05-31,38,0,0,0,0
2009-06-07,40,0,0,0,0
2009-06-14,33,0,0,0,0
2009-06-21,0,0,0,0,0
2009-06-28,0,0,0,0,0
2009-07-05,0,0,0,0,0
2009-07-12,0,0,0,0,0
2009-07-19,0,0,0,0,0
2009-07-26,0,0,0,0,0
2009-08-02,0,0,0,0,0
2009-08-09,0,0,0,0,0
2009-08-16,39,0,0,0,0
2009-08-23,0,0,0,0,0
2009-08-30,0,0,0,0,0
2009-09-06,0,0,0,0,0
2009-09-13,0,0,0,0,0
2009-09-20,0,0,0,0,0
2009-09-27,55,0,0,0,0
2009-10-04,56,0,0,0,0
2009-10-11,57,0,0,0,0
2009-10-18,59,0,0,0,0
2009-10-25,60,0,0,0,0
2009-11-01,61,0,0,0,0
2009-11-08,0,0,0,0,0
2009-11-15,0,0,0,0,0
2009-11-22,0,0,0,0,0
2009-11-29,0,0,0,0,0
2009-12-06,0,0,0,0,0
2009-12-13,0,0,0,0,0
2009-12-20,0,0,0,0,0
2009-12-27,0,0,0,0,0
2010-01-03,0,0,0,0,0
2010-01-10,0,0,0,0,0
2010-01-17,0,0,0,0,0
2010-01-24,0,0,0,0,0
2010-01-31,0,0,0,0,0
2010-02-07,76,0,0,0,0
2010-02-14,0,0,0,0,0
2010-02-21,0,0,0,0,0
2010-02-28,0,0,0,0,0
2010-03-07,0,0,0,0,0
2010-03-14,0,0,0,0,0
2010-03-21,0,0,0,0,0
2010-03-28,0,0,0,0,0
2010-04-04,57,0,0,0,0
2010-04-11,47,0,0,0,0
2010-04-18,0,0,0,0,0
2010-04-25,0,0,0,0,0
2010-05-02,0,0,0,0,0
2010-05-09,0,0,0,0,0
2010-05-16,0,0,0,0,0
2010-05-23,0,0,0,0,0
2010-05-30,0,0,0,0,0
2010-06-06,0,0,0,0,0
2010-06-13,70,0,0,0,0
2010-06-20,0,0,0,0,0
2010-06-27,0,0,0,0,0
2010-07-04,0,0,0,0,0
2010-07-11,0,0,0,0,0
2010-07-18,0,0,0,0,0
2010-07-25,0,0,0,0,0
2010-08-01,0,0,0,0,0
2010-08-08,0,0,0,0,0
2010-08-15,0,0,0,0,0
2010-08-22,0,0,0,0,0
2010-08-29,0,0,0,0,0
2010-09-05,0,0,0,0,0
2010-09-12,100,0,0,0,0
2010-09-19,0,0,0,0,0
2010-09-26,0,0,0,0,0
2010-10-03,0,0,0,0,0
2010-10-10,0,0,0,0,0
2010-10-17,0,0,0,0,0
2010-10-24,0,0,0,0,0
2010-10-31,0,0,0,0,0
2010-11-07,0,0,0,0,0
2010-11-14,0,0,0,0,0
2010-11-21,43,0,0,0,0
2010-11-28,46,0,0,0,0
2010-12-05,49,0,0,0,0
2010-12-12,51,0,0,0,0
2010-12-19,54,0,0,0,0
2010-12-26,20,0,0,0,0
2011-01-02,20,0,0,0,0
2011-01-09,21,0,0,0,0
2011-01-16,21,0,0,0,0
2011-01-23,10,0,0,0,0
2011-01-30,10,0,0,0,0
2011-02-06,10,0,0,0,0
2011-02-13,10,0,0,0,0
2011-02-20,10,0,0,0,0
2011-02-27,10,0,0,0,0
2011-03-06,11,0,0,0,0
2011-03-13,23,0,0,0,0
2011-03-20,9,0,0,0,0
2011-03-27,23,0,0,0,0
2011-04-03,9,0,0,0,0
2011-04-10,14,0,0,0,0
2011-04-17,10,0,0,0,0
2011-04-24,10,0,0,0,0
2011-05-01,39,0,0,0,0
2011-05-08,10,0,0,0,0
2011-05-15,8,0,0,0,0
2011-05-22,6,0,0,0,0
2011-05-29,6,0,0,0,0
2011-06-05,6,0,0,0,0
2011-06-12,7,0,0,0,0
2011-06-19,9,0,0,0,0
2011-06-26,12,0,0,0,0
2011-07-03,6,0,0,0,0
2011-07-10,6,0,0,0,0
2011-07-17,6,0,0,0,0
2011-07-24,7,0,0,0,0
2011-07-31,8,0,0,0,0
2011-08-07,9,0,0,0,0
2011-08-14,9,0,0,0,0
2011-08-21,10,0,0,0,0
2011-08-28,9,0,0,0,0
2011-09-04,0,0,0,0,0
2011-09-11,0,0,0,0,0
2011-09-18,0,0,0,0,0
2011-09-25,0,0,0,0,0
2011-10-02,0,0,0,0,0
2011-10-09,0,0,0,0,0
2011-10-16,9,0,0,0,0
2011-10-23,9,0,0,0,0
2011-10-30,10,0,0,0,0
2011-11-06,12,0,0,0,0
2011-11-13,18,0,0,0,0
2011-11-20,17,0,0,0,0
2011-11-27,0,0,0,0,0
2011-12-04,0,0,0,0,0
2011-12-11,0,0,0,0,0
2011-12-18,0,0,0,0,0
2011-12-25,0,0,0,0,0
2012-01-01,0,0,0,0,0
2012-01-08,8,0,0,0,0
2012-01-15,0,0,0,0,0
2012-01-22,0,0,0,0,0
2012-01-29,0,0,0,0,0
2012-02-05,0,0,0,0,0
2012-02-12,0,0,0,0,0
2012-02-19,0,0,0,0,0
2012-02-26,0,0,0,0,0
2012-03-04,0,0,0,0,0
2012-03-11,8,0,0,0,0
2012-03-18,8,0,0,0,0
2012-03-25,8,0,0,0,0
2012-04-01,8,0,0,0,0
2012-04-08,8,0,0,0,0
2012-04-15,9,0,0,0,0
2012-04-22,10,0,0,0,0
2012-04-29,10,0,0,0,0
2012-05-06,8,0,0,0,0
2012-05-13,8,0,0,0,0
2012-05-20,8,0,0,0,0
2012-05-27,9,0,0,0,0
2012-06-03,9,0,0,0,0
2012-06-10,8,0,0,0,0
2012-06-17,14,0,0,0,0
2012-06-24,20,0,0,0,0
2012-07-01,26,0,0,0,0
2012-07-08,8,0,0,0,0
2012-07-15,7,0,0,0,0
2012-07-22,7,0,0,0,0
2012-07-29,7,0,0,0,0
2012-08-05,7,0,0,0,0
2012-08-12,7,0,0,0,0
2012-08-19,7,0,0,0,0
2012-08-26,7,0,0,0,0
2012-09-02,16,0,0,0,0
2012-09-09,23,0,0,0,0
2012-09-16,7,0,0,0,0
2012-09-23,15,0,0,0,0
2012-09-30,16,0,0,0,0
2012-10-07,9,0,0,0,0
2012-10-14,7,0,0,0,0
2012-10-21,7,0,0,0,0
2012-10-28,14,0,0,0,0
2012-11-04,7,0,0,0,0
2012-11-11,16,0,0,0,0
2012-11-18,15,0,0,0,0
2012-11-25,15,0,0,0,0
2012-12-02,8,0,0,0,0
2012-12-09,8,0,0,0,0
2012-12-16,12,0,0,0,0
2012-12-23,0,0,0,0,0
2012-12-30,0,0,0,0,0
2013-01-06,68,0,0,0,0
2013-01-13,33,0,0,0,0
2013-01-20,33,0,0,0,0
2013-01-27,32,0,0,0,0
2013-02-03,56,0,0,0,0
2013-02-10,79,0,0,0,0
2013-02-17,0,0,0,0,0
2013-02-24,0,0,0,0,0
2013-03-03,0,0,0,0,0
2013-03-10,0,0,0,0,0
2013-03-17,0,0,0,0,0
2013-03-24,38,0,0,0,0
2013-03-31,42,0,0,0,0
2013-04-07,45,0,0,0,0
2013-04-14,49,0,0,0,0
2013-04-21,89,0,0,0,0
2013-04-28,62,0,0,0,0
2013-05-05,30,0,0,0,0
2013-05-12,30,0,0,0,0
2013-05-19,30,0,0,0,0
2013-05-26,31,0,0,0,0
2013-06-02,30,0,0,0,0
2013-06-09,31,0,0,0,0
2013-06-16,32,0,0,0,0
2013-06-23,32,0,0,0,0
2013-06-30,33,0,0,0,0
2013-07-07,0,0,0,0,0
2013-07-14,0,0,0,0,0
2013-07-21,0,0,0,0,0
2013-07-28,0,0,0,0,0
2013-08-04,0,0,0,0,0
2013-08-11,27,0,0,0,0
2013-08-18,27,0,0,0,0
2013-08-25,26,0,0,0,0
2013-09-01,57,0,0,0,0
2013-09-08,27,0,0,0,0
2013-09-15,51,0,0,0,0
2013-09-22,100,0,0,0,0
2013-09-29,25,0,0,0,0
2013-10-06,26,0,0,0,0
2013-10-13,37,0,0,0,0
2013-10-20,24,0,0,0,0
2013-10-27,49,0,0,0,0
2013-11-03,24,0,0,0,0
2013-11-10,24,0,0,0,0
2013-11-17,24,0,0,0,0
2013-11-24,47,0,0,0,0
2013-12-01,70,0,0,0,0
2013-12-08,23,0,0,0,0
2013-12-15,29,0,0,0,0
2013-12-22,34,0,0,0,0
2013-12-29,41,0,0,0,0
2014-01-05,47,0,0,0,0
2014-01-12,23,0,0,0,0
2014-01-19,35,0,0,0,0
2014-01-26,25,0,0,0,0
2014-02-02,25,0,0,0,0
2014-02-09,22,0,0,0,0
2014-02-16,34,0,0,0,0
2014-02-23,46,0,0,0,0
2014-03-02,43,0,0,0,0
2014-03-09,33,0,0,0,0
2014-03-16,57,0,0,0,0
2014-03-23,33,0,0,0,0
2014-03-30,44,0,0,0,0
2014-04-06,33,0,0,0,0
2014-04-13,24,0,0,0,0
2014-04-20,34,0,0,0,0
2014-04-27,45,0,0,0,0
2014-05-04,19,0,0,0,0
2014-05-11,19,0,0,0,0
2014-05-18,20,0,0,0,0
2014-05-25,30,0,0,0,0
2014-06-01,22,0,0,0,0
2014-06-08,21,0,0,0,0
2014-06-15,42,0,0,0,0
2014-06-22,98,0,0,0,0
2014-06-29,34,0,0,0,0
2014-07-06,39,0,0,0,0
2014-07-13,44,0,0,0,0
2014-07-20,68,0,0,0,0
2014-07-27,31,0,0,0,0
2014-08-03,43,0,0,0,0
2014-08-10,21,0,0,0,0
2014-08-17,25,0,0,0,0
2014-08-24,49,0,0,0,0
2014-08-31,73,0,0,0,0
2014-09-07,50,0,0,0,0
2014-09-14,47,0,0,0,0
2014-09-21,23,0,0,0,0
2014-09-28,46,0,0,0,0
2014-10-05,47,0,0,0,0
2014-10-12,48,0,0,0,0
2014-10-19,46,0,0,0,0
2014-10-26,22,0,0,0,0
2014-11-02,22,0,0,0,0
2014-11-09,23,0,0,0,0
2014-11-16,24,0,0,0,0
2014-11-23,39,0,0,0,0
2014-11-30,55,0,0,0,0
2014-12-07,22,0,0,0,0
2014-12-14,44,0,0,0,0
2014-12-21,41,0,0,0,0
2014-12-28,52,0,0,0,0
2015-01-04,22,0,0,0,0
2015-01-11,40,0,0,0,0
2015-01-18,42,0,0,0,0
2015-01-25,43,0,0,0,0
2015-02-01,44,0,0,0,0
2015-02-08,54,0,0,0,0
2015-02-15,91,0,0,0,0
2015-02-22,19,0,0,0,0
2015-03-01,49,0,0,0,0
2015-03-08,49,0,0,0,0
2015-03-15,38,0,0,0,0
2015-03-22,20,0,0,0,0
2015-03-29,50,0,0,0,0
2015-04-05,85,0,0,0,0
2015-04-12,72,0,0,0,0
2015-04-19,40,0,0,0,0
2015-04-26,66,0,0,0,0
2015-05-03,26,0,0,0,0
2015-05-10,27,0,0,0,0
2015-05-17,59,0,0,0,0
2015-05-24,43,0,0,0,0
2015-05-31,26,0,0,0,0
2015-06-07,35,0,0,0,0
2015-06-14,26,0,0,0,0
2015-06-21,36,0,0,0,0
2015-06-28,69,0,0,0,0
2015-07-05,37,0,0,0,0
2015-07-12,24,0,0,0,0
2015-07-19,61,0,0,0,0
2015-07-26,29,0,0,0,0
2015-08-02,14,0,0,0,0
2015-08-09,60,0,0,0,0
2015-08-16,13,0,0,0,0
2015-08-23,39,0,0,0,0
2015-08-30,38,0,0,0,0
2015-09-06,40,0,0,0,0
2015-09-13,37,0,0,0,0
2015-09-20,37,0,0,0,0
2015-09-27,48,0,0,0,0
2015-10-04,57,0,0,0,0
2015-10-11,51,0,0,0,0
2015-10-18,25,0,0,0,0
2015-10-25,25,0,0,0,0
2015-11-01,32,0,0,0,0
2015-11-08,25,0,0,0,0
2015-11-15,12,0,0,0,0
2015-11-22,18,0,0,0,0
2015-11-29,30,0,0,0,0
2015-12-06,32,0,0,0,0
2015-12-13,33,0,0,0,0
2015-12-20,30,0,0,0,0
2015-12-27,15,0,0,0,0
2016-01-03,37,0,0,0,0
2016-01-10,15,0,0,0,0
2016-01-17,58,0,0,0,0
2016-01-24,36,0,0,0,0
2016-01-31,29,0,0,0,0
2016-02-07,48,0,0,0,0
2016-02-14,41,0,0,0,0
2016-02-21,54,0,0,0,0
2016-02-28,64,0,0,0,0
2016-03-06,54,0,0,0,0
2016-03-13,34,0,0,0,0
2016-03-20,27,0,0,0,0
2016-03-27,88,0,0,0,0
2016-04-03,100,0,0,0,0
2016-04-10,86,0,0,0,0
2016-04-17,20,0,0,0,0
2016-04-24,66,0,0,0,0
2016-05-01,77,0,0,0,0
2016-05-08,32,0,0,0,0
2016-05-15,56,0,0,0,0
2016-05-22,65,0,0,0,0
2016-05-29,31,0,0,0,0
2016-06-05,38,0,0,0,0
2016-06-12,38,0,0,0,0
2016-06-19,47,0,0,0,0
2016-06-26,51,0,0,0,0
2016-07-03,41,0,0,0,0
2016-07-10,13,0,0,0,0
2016-07-17,41,0,0,0,0
2016-07-24,28,0,0,0,0
2016-07-31,38,0,0,0,0
2016-08-07,32,0,0,0,0
2016-08-14,13,0,0,0,0
2016-08-21,44,0,0,0,0
2016-08-28,36,0,0,0,0
2016-09-04,70,0,0,0,0
2016-09-11,62,0,0,0,0
2016-09-18,43,0,0,0,0
2016-09-25,12,0,0,0,0
2016-10-02,49,0,0,0,0
2016-10-09,44,0,0,0,0
2016-10-16,40,0,0,0,0
2016-10-23,35,0,0,0,0
2016-10-30,40,0,0,0,0
