Semana,febre,manchas vermelhas pelo corpo,moleza,nausea,perda de paladar e apetite
2006-05-14,0,0,0,0,0
2006-05-21,0,0,0,0,0
2006-05-28,0,0,0,0,0
2006-06-04,0,0,0,0,0
2006-06-11,0,0,0,0,0
2006-06-18,0,0,0,0,0
2006-06-25,0,0,0,0,0
2006-07-02,0,0,0,0,0
2006-07-09,0,0,0,0,0
2006-07-16,0,0,0,0,0
2006-07-23,0,0,0,0,0
2006-07-30,0,0,0,0,0
2006-08-06,0,0,0,0,0
2006-08-13,0,0,0,0,0
2006-08-20,0,0,0,0,0
2006-08-27,0,0,0,0,0
2006-09-03,0,0,0,0,0
2006-09-10,0,40,0,0,0
2006-09-17,0,0,0,0,0
2006-09-24,0,0,0,0,0
2006-10-01,0,0,0,0,0
2006-10-08,0,0,0,0,0
2006-10-15,0,0,0,0,0
2006-10-22,0,35,0,0,0
2006-10-29,0,0,0,0,0
2006-11-05,0,0,0,0,0
2006-11-12,0,0,0,0,0
2006-11-19,0,0,31,0,0
2006-11-26,0,0,0,0,0
2006-12-03,0,0,0,0,0
2006-12-10,0,0,0,0,0
2006-12-17,0,0,0,0,0
2006-12-24,0,0,0,0,0
2006-12-31,0,0,0,0,0
2007-01-07,0,0,31,0,0
2007-01-14,0,0,38,0,0
2007-01-21,30,0,45,0,0
2007-01-28,29,0,51,0,0
2007-02-04,29,0,58,0,0
2007-02-11,29,0,28,0,0
2007-02-18,83,0,28,0,0
2007-02-25,28,0,28,0,0
2007-03-04,56,0,27,0,0
2007-03-11,53,0,41,0,0
2007-03-18,53,0,54,0,0
2007-03-25,53,0,25,0,0
2007-04-01,31,0,25,0,0
2007-04-08,26,0,25,0,0
2007-04-15,25,0,25,0,0
2007-04-22,26,0,25,0,0
2007-04-29,26,0,36,0,0
2007-05-06,45,0,46,0,0
2007-05-13,44,0,44,0,0
2007-05-20,22,0,44,0,0
2007-05-27,32,0,24,22,0
2007-06-03,24,0,24,0,0
2007-06-10,44,0,0,0,0
2007-06-17,23,0,0,0,0
2007-06-24,21,0,0,0,0
2007-07-01,26,0,0,0,0
2007-07-08,32,0,0,0,0
2007-07-15,37,0,0,0,0
2007-07-22,42,0,0,0,0
2007-07-29,47,0,0,0,0
2007-08-05,22,0,21,21,0
2007-08-12,22,0,44,0,0
2007-08-19,19,0,19,0,0
2007-08-26,21,0,20,0,0
2007-09-02,23,0,20,0,0
2007-09-09,30,0,20,0,0
2007-09-16,21,0,20,0,0
2007-09-23,21,0,20,0,0
2007-09-30,21,0,21,0,0
2007-10-07,21,0,21,0,0
2007-10-14,21,0,21,0,0
2007-10-21,41,0,18,0,0
2007-10-28,43,0,18,0,0
2007-11-04,19,0,18,0,0
2007-11-11,37,0,18,18,0
2007-11-18,28,0,19,0,0
2007-11-25,18,0,18,0,0
2007-12-02,40,0,21,0,0
2007-12-09,19,0,24,0,0
2007-12-16,22,0,27,0,0
2007-12-23,24,0,30,0,0
2007-12-30,27,0,0,0,0
2008-01-06,41,0,0,0,0
2008-01-13,100,0,0,0,0
2008-01-20,82,0,0,0,0
2008-01-27,68,0,0,0,0
2008-02-03,41,0,27,0,0
2008-02-10,20,0,20,0,0
2008-02-17,49,0,40,0,0
2008-02-24,29,0,20,0,0
2008-03-02,39,0,20,0,0
2008-03-09,28,0,18,0,0
2008-03-16,21,0,20,0,0
2008-03-23,29,0,29,0,0
2008-03-30,38,0,38,0,0
2008-04-06,18,0,18,0,0
2008-04-13,55,0,18,18,0
2008-04-20,20,0,20,0,0
2008-04-27,40,0,20,0,0
2008-05-04,27,0,18,0,0
2008-05-11,27,0,19,0,0
2008-05-18,18,0,19,0,0
2008-05-25,18,0,18,0,0
2008-06-01,56,0,19,0,0
2008-06-08,19,0,19,0,0
2008-06-15,39,0,19,0,0
2008-06-22,20,0,39,0,0
2008-06-29,21,0,21,0,0
2008-07-06,22,0,21,0,0
2008-07-13,23,0,22,0,0
2008-07-20,20,0,22,0,0
2008-07-27,20,0,31,0,0
2008-08-03,20,0,20,0,0
2008-08-10,20,0,20,0,0
2008-08-17,19,0,28,0,0
2008-08-24,19,0,19,0,0
2008-08-31,19,0,19,0,0
2008-09-07,19,0,19,0,0
2008-09-14,19,0,19,0,0
2008-09-21,19,0,19,0,0
2008-09-28,20,0,20,0,0
2008-10-05,18,0,21,0,0
2008-10-12,18,0,22,0,0
2008-10-19,18,0,19,0,0
2008-10-26,18,0,21,0,0
2008-11-02,21,0,22,0,0
2008-11-09,24,0,21,0,0
2008-11-16,27,0,39,0,0
2008-11-23,29,0,39,0,0
2008-11-30,29,0,19,0,0
2008-12-07,29,0,19,0,0
2008-12-14,19,0,22,0,0
2008-12-21,23,0,26,0,0
2008-12-28,26,0,19,0,0
2009-01-04,19,0,19,0,0
2009-01-11,19,0,19,0,0
2009-01-18,19,0,38,0,0
2009-01-25,28,0,38,0,0
2009-02-01,37,0,18,0,0
2009-02-08,45,0,18,0,0
2009-02-15,54,0,32,0,0
2009-02-22,23,0,46,0,0
2009-03-01,17,0,17,0,0
2009-03-08,26,0,17,0,0
2009-03-15,17,0,17,0,0
2009-03-22,34,0,17,0,0
2009-03-29,52,0,18,17,0
2009-04-05,28,0,19,0,0
2009-04-12,17,0,27,0,0
2009-04-19,17,0,35,0,0
2009-04-26,17,0,51,0,0
2009-05-03,33,0,16,0,0
2009-05-10,33,0,17,0,0
2009-05-17,33,0,17,0,0
2009-05-24,33,0,17,0,0
2009-05-31,17,0,34,0,0
2009-06-07,38,0,18,0,0
2009-06-14,18,0,18,0,0
2009-06-21,18,0,18,0,0
2009-06-28,19,0,19,0,0
2009-07-05,20,0,19,0,0
2009-07-12,20,0,19,0,0
2009-07-19,38,0,20,0,0
2009-07-26,19,0,18,0,0
2009-08-02,19,0,18,0,0
2009-08-09,18,0,18,0,0
2009-08-16,16,0,17,0,0
2009-08-23,16,0,17,0,0
2009-08-30,22,0,17,0,0
2009-09-06,27,0,18,18,0
2009-09-13,32,0,24,17,0
2009-09-20,16,0,30,17,0
2009-09-27,17,0,36,17,0
2009-10-04,18,0,18,0,0
2009-10-11,19,0,22,0,0
2009-10-18,17,0,26,0,0
2009-10-25,18,0,54,0,0
2009-11-01,19,0,37,0,0
2009-11-08,17,0,17,0,0
2009-11-15,17,0,34,0,0
2009-11-22,27,0,51,0,0
2009-11-29,36,0,27,0,0
2009-12-06,40,0,20,0,0
2009-12-13,43,0,19,0,0
2009-12-20,47,0,23,0,0
2009-12-27,51,0,0,0,0
2010-01-03,36,0,0,0,0
2010-01-10,33,0,0,0,0
2010-01-17,33,0,0,0,0
2010-01-24,33,0,50,0,0
2010-01-31,34,0,46,0,0
2010-02-07,36,0,46,0,0
2010-02-14,46,0,46,0,0
2010-02-21,37,0,36,0,0
2010-02-28,91,0,36,0,0
2010-03-07,36,0,36,0,0
2010-03-14,36,0,54,0,0
2010-03-21,75,0,38,0,0
2010-03-28,43,0,38,0,0
2010-04-04,75,0,38,0,0
2010-04-11,36,0,38,0,0
2010-04-18,39,0,37,0,0
2010-04-25,38,0,37,0,0
2010-05-02,38,0,38,0,0
2010-05-09,37,0,40,0,0
2010-05-16,37,0,37,0,0
2010-05-23,37,0,37,0,0
2010-05-30,41,0,0,0,0
2010-06-06,41,0,0,0,0
2010-06-13,42,0,0,0,0
2010-06-20,39,0,0,0,0
2010-06-27,42,0,0,0,0
2010-07-04,0,0,81,0,0
2010-07-11,0,0,78,0,0
2010-07-18,0,0,0,0,0
2010-07-25,0,0,0,0,0
2010-08-01,0,0,0,0,0
2010-08-08,38,0,0,0,0
2010-08-15,74,0,0,0,0
2010-08-22,53,0,36,0,0
2010-08-29,37,0,36,0,0
2010-09-05,42,0,36,0,0
2010-09-12,35,0,36,0,0
2010-09-19,35,0,35,0,0
2010-09-26,33,0,33,0,0
2010-10-03,33,0,35,0,0
2010-10-10,33,0,33,0,0
2010-10-17,33,0,33,0,0
2010-10-24,100,0,33,0,0
2010-10-31,33,0,30,0,0
2010-11-07,30,0,30,0,0
2010-11-14,64,0,30,0,0
2010-11-21,62,0,30,0,0
2010-11-28,65,0,33,0,0
2010-12-05,34,0,35,0,0
2010-12-12,34,0,38,0,0
2010-12-19,78,0,40,0,0
2010-12-26,32,0,7,0,0
2011-01-02,29,0,7,0,0
2011-01-09,17,0,7,0,0
2011-01-16,10,0,10,0,0
2011-01-23,22,0,7,6,0
2011-01-30,10,0,7,0,0
2011-02-06,23,0,7,0,0
2011-02-13,19,0,19,0,0
2011-02-20,26,0,6,0,0
2011-02-27,38,0,14,0,0
2011-03-06,41,0,12,8,0
2011-03-13,34,0,14,7,0
2011-03-20,33,0,13,7,0
2011-03-27,49,0,13,7,0
2011-04-03,43,0,7,7,0
2011-04-10,43,0,7,7,0
2011-04-17,20,0,8,7,0
2011-04-24,20,0,10,7,0
2011-05-01,37,0,27,7,0
2011-05-08,30,0,7,5,0
2011-05-15,13,0,20,5,0
2011-05-22,19,0,16,5,0
2011-05-29,30,0,12,0,0
2011-06-05,27,0,17,0,0
2011-06-12,23,0,10,0,0
2011-06-19,19,0,7,0,0
2011-06-26,6,0,9,0,0
2011-07-03,16,0,7,0,0
2011-07-10,13,0,7,0,0
2011-07-17,15,0,7,0,0
2011-07-24,8,0,8,0,0
2011-07-31,20,0,7,7,0
2011-08-07,15,0,7,7,0
2011-08-14,25,0,7,8,0
2011-08-21,38,0,4,8,0
2011-08-28,32,0,8,8,0
2011-09-04,19,0,6,4,0
2011-09-11,25,0,5,4,0
2011-09-18,23,0,8,4,0
2011-09-25,29,0,12,5,0
2011-10-02,22,0,10,5,0
2011-10-09,11,0,5,5,0
2011-10-16,25,0,5,5,0
2011-10-23,24,0,5,5,0
2011-10-30,20,0,9,5,0
2011-11-06,17,0,12,5,0
2011-11-13,19,0,5,5,0
2011-11-20,30,0,5,5,0
2011-11-27,16,0,7,4,0
2011-12-04,18,0,9,4,0
2011-12-11,27,0,7,5,0
2011-12-18,20,0,8,5,0
2011-12-25,24,0,8,5,0
2012-01-01,17,0,9,5,0
2012-01-08,21,0,9,5,0
2012-01-15,14,0,9,5,0
2012-01-22,13,0,9,3,0
2012-01-29,20,0,4,3,0
2012-02-05,34,0,7,3,0
2012-02-12,16,0,5,3,0
2012-02-19,42,0,3,3,0
2012-02-26,26,0,5,3,0
2012-03-04,35,0,8,3,0
2012-03-11,26,0,9,0,0
2012-03-18,26,0,5,0,0
2012-03-25,36,0,7,0,0
2012-04-01,35,0,8,0,0
2012-04-08,29,0,7,0,0
2012-04-15,41,0,9,0,0
2012-04-22,42,0,8,8,0
2012-04-29,28,0,9,0,0
2012-05-06,39,0,11,0,0
2012-05-13,20,0,13,0,0
2012-05-20,33,0,9,0,0
2012-05-27,46,0,7,0,0
2012-06-03,32,0,5,0,0
2012-06-10,23,0,5,0,0
2012-06-17,25,0,5,0,0
2012-06-24,31,0,5,0,0
2012-07-01,14,0,5,11,0
2012-07-08,17,0,6,0,0
2012-07-15,20,0,6,0,0
2012-07-22,6,0,5,0,0
2012-07-29,14,0,5,0,0
2012-08-05,24,0,5,0,0
2012-08-12,33,0,5,0,0
2012-08-19,15,0,15,0,0
2012-08-26,25,0,5,0,0
2012-09-02,48,0,11,5,0
2012-09-09,18,0,5,0,0
2012-09-16,37,0,10,0,0
2012-09-23,17,0,5,0,0
2012-09-30,19,0,5,0,0
2012-10-07,23,0,7,0,0
2012-10-14,19,0,10,0,0
2012-10-21,26,0,5,5,0
2012-10-28,36,0,15,5,0
2012-11-04,33,0,12,5,0
2012-11-11,15,0,15,5,0
2012-11-18,33,0,16,5,0
2012-11-25,38,0,10,0,0
2012-12-02,21,0,5,0,0
2012-12-09,38,0,5,0,0
2012-12-16,23,0,5,0,0
2012-12-23,30,0,12,0,0
2012-12-30,35,0,0,0,0
2013-01-06,22,0,0,0,0
2013-01-13,43,0,7,0,0
2013-01-20,36,0,7,7,0
2013-01-27,32,0,14,7,0
2013-02-03,33,0,9,7,0
2013-02-10,72,0,9,7,0
2013-02-17,31,0,7,7,0
2013-02-24,48,0,10,7,0
2013-03-03,55,0,17,0,0
2013-03-10,52,0,15,0,0
2013-03-17,60,0,9,0,0
2013-03-24,69,0,22,0,0
2013-03-31,74,0,10,0,0
2013-04-07,36,0,10,0,0
2013-04-14,66,0,7,7,0
2013-04-21,46,0,19,6,0
2013-04-28,68,0,7,7,0
2013-05-05,36,0,7,6,0
2013-05-12,58,0,6,6,0
2013-05-19,59,0,9,6,0
2013-05-26,23,0,7,7,0
2013-06-02,47,0,13,6,0
2013-06-09,22,0,6,6,0
2013-06-16,52,0,6,6,0
2013-06-23,29,0,7,7,0
2013-06-30,41,0,7,7,0
2013-07-07,25,0,7,7,0
2013-07-14,22,0,7,7,0
2013-07-21,33,0,7,0,0
2013-07-28,40,0,7,0,0
2013-08-04,26,0,19,0,0
2013-08-11,49,0,7,0,0
2013-08-18,49,0,19,0,0
2013-08-25,34,0,6,0,0
2013-09-01,16,0,6,19,0
2013-09-08,25,0,19,12,0
2013-09-15,42,0,6,12,0
2013-09-22,40,0,6,6,0
2013-09-29,39,0,12,6,0
2013-10-06,35,0,9,6,0
2013-10-13,44,0,6,6,0
2013-10-20,54,0,6,6,0
2013-10-27,47,0,13,7,0
2013-11-03,48,0,6,9,0
2013-11-10,47,0,6,10,0
2013-11-17,47,0,6,12,0
2013-11-24,55,0,6,6,0
2013-12-01,42,0,0,6,0
2013-12-08,49,0,0,6,0
2013-12-15,58,0,0,7,0
2013-12-22,28,0,0,8,0
2013-12-29,28,0,0,8,0
2014-01-05,51,0,6,10,0
2014-01-12,33,0,7,12,0
2014-01-19,41,0,8,6,0
2014-01-26,23,0,9,6,0
2014-02-02,51,0,13,6,0
2014-02-09,63,0,17,6,0
2014-02-16,44,0,6,6,0
2014-02-23,56,0,6,6,0
2014-03-02,55,0,6,6,0
2014-03-09,58,0,8,4,0
2014-03-16,54,0,7,4,0
2014-03-23,59,0,11,4,0
2014-03-30,59,0,9,5,0
2014-04-06,77,0,11,0,0
2014-04-13,62,0,12,0,0
2014-04-20,61,0,6,0,0
2014-04-27,60,0,5,0,0
2014-05-04,49,0,5,0,0
2014-05-11,66,0,16,0,0
2014-05-18,54,0,5,5,0
2014-05-25,74,0,9,6,0
2014-06-01,56,0,10,6,0
2014-06-08,31,0,12,6,0
2014-06-15,49,0,13,6,0
2014-06-22,51,0,6,6,0
2014-06-29,55,0,6,6,0
2014-07-06,58,0,6,6,0
2014-07-13,49,0,7,6,0
2014-07-20,42,0,6,6,0
2014-07-27,69,0,6,6,0
2014-08-03,57,0,6,6,0
2014-08-10,43,0,6,6,0
2014-08-17,54,0,9,6,0
2014-08-24,74,0,11,6,0
2014-08-31,29,0,6,6,0
2014-09-07,66,0,7,6,0
2014-09-14,80,0,9,6,0
2014-09-21,69,0,10,6,0
2014-09-28,70,0,11,6,0
2014-10-05,43,0,6,6,0
2014-10-12,66,0,6,6,0
2014-10-19,45,0,0,0,0
2014-10-26,39,0,0,0,0
2014-11-02,71,0,0,0,0
2014-11-09,89,0,0,0,0
2014-11-16,94,0,0,0,0
2014-11-23,52,0,6,0,0
2014-11-30,64,0,6,6,0
2014-12-07,50,0,6,9,0
2014-12-14,57,0,7,12,0
2014-12-21,66,0,7,15,0
2014-12-28,63,0,7,5,0
2015-01-04,39,0,6,5,0
2015-01-11,50,0,5,5,0
2015-01-18,37,0,6,11,0
2015-01-25,49,0,7,5,0
2015-02-01,65,0,8,8,0
2015-02-08,78,0,6,10,0
2015-02-15,62,0,6,12,0
2015-02-22,72,0,5,8,0
2015-03-01,69,0,5,8,0
2015-03-08,89,0,5,8,0
2015-03-15,83,0,5,6,0
2015-03-22,88,0,5,6,0
2015-03-29,92,0,11,5,0
2015-04-05,81,0,10,5,0
2015-04-12,88,0,10,5,0
2015-04-19,100,0,11,8,0
2015-04-26,91,0,5,10,0
2015-05-03,99,0,5,5,0
2015-05-10,78,0,10,5,0
2015-05-17,87,0,5,5,0
2015-05-24,66,0,5,5,0
2015-05-31,98,0,5,5,0
2015-06-07,73,0,8,5,0
2015-06-14,89,0,10,5,0
2015-06-21,79,0,5,5,0
2015-06-28,67,0,5,5,0
2015-07-05,80,0,5,5,0
2015-07-12,62,0,5,5,0
2015-07-19,90,0,5,5,0
2015-07-26,86,0,5,5,0
2015-08-02,54,0,5,5,0
2015-08-09,80,0,5,5,0
2015-08-16,69,0,11,4,0
2015-08-23,71,0,4,7,0
2015-08-30,92,0,9,4,0
2015-09-06,70,0,9,4,0
2015-09-13,80,0,4,4,0
2015-09-20,56,0,6,9,0
2015-09-27,74,0,8,4,0
2015-10-04,81,0,4,5,0
2015-10-11,89,0,11,0,0
2015-10-18,82,0,4,0,0
2015-10-25,63,0,4,0,0
2015-11-01,69,0,6,0,0
2015-11-08,58,0,8,0,0
2015-11-15,62,0,4,4,0
2015-11-22,74,0,4,4,0
2015-11-29,67,0,4,4,0
2015-12-06,71,0,6,4,0
2015-12-13,70,0,4,5,0
2015-12-20,68,0,5,5,0
2015-12-27,100,0,5,5,0
2016-01-03,63,0,0,0,0
2016-01-10,51,0,0,3,0
2016-01-17,61,0,3,3,0
2016-01-24,61,0,6,3,0
2016-01-31,70,0,3,3,0
2016-02-07,100,0,3,3,0
2016-02-14,85,0,3,3,0
2016-02-21,74,0,3,3,0
2016-02-28,70,0,3,3,0
2016-03-06,89,0,4,4,0
2016-03-13,78,0,5,4,0
2016-03-20,80,0,5,6,0
2016-03-27,83,0,5,4,0
2016-04-03,89,0,4,3,0
2016-04-10,72,0,8,3,0
2016-04-17,98,0,3,3,0
2016-04-24,96,0,3,3,0
2016-05-01,70,0,3,4,0
2016-05-08,71,0,3,5,0
2016-05-15,67,0,3,5,0
2016-05-22,67,0,4,6,0
2016-05-29,50,0,3,3,0
2016-06-05,49,0,4,3,0
2016-06-12,92,0,5,3,0
2016-06-19,48,0,4,3,0
2016-06-26,53,0,4,4,0
2016-07-03,42,0,3,4,0
2016-07-10,44,0,3,3,0
2016-07-17,53,0,3,3,0
2016-07-24,62,0,3,3,0
2016-07-31,53,0,3,4,0
2016-08-07,71,0,3,4,0
2016-08-14,72,0,3,6,0
2016-08-21,57,0,3,5,0
2016-08-28,59,0,3,3,0
2016-09-04,45,0,3,3,0
2016-09-11,57,0,5,4,0
2016-09-18,68,0,5,3,0
2016-09-25,61,0,3,3,0
2016-10-02,59,0,3,8,0
2016-10-09,51,0,4,4,0
2016-10-16,62,0,5,5,0
2016-10-23,68,0,3,5,0
2016-10-30,68,0,2,0,0
2016-11-06,55,0,2,0,0
2016-11-13,65,0,4,0,0
2016-11-20,45,0,0,0,0
