Semana,febre,manchas vermelhas pelo corpo,moleza,nausea,perda de paladar e apetite
2006-05-14,0,0,0,0,0
2006-05-21,0,0,0,0,0
2006-05-28,0,49,0,0,0
2006-06-04,0,42,0,0,0
2006-06-11,0,0,0,0,0
2006-06-18,0,0,0,0,0
2006-06-25,0,0,0,0,0
2006-07-02,0,0,0,0,0
2006-07-09,0,0,0,0,0
2006-07-16,0,0,0,0,0
2006-07-23,0,0,0,0,0
2006-07-30,0,0,0,0,0
2006-08-06,0,0,0,0,0
2006-08-13,0,0,0,0,0
2006-08-20,0,0,0,0,0
2006-08-27,0,0,0,0,0
2006-09-03,0,0,0,0,0
2006-09-10,0,0,0,0,0
2006-09-17,0,0,0,0,0
2006-09-24,0,0,0,0,0
2006-10-01,0,0,0,0,0
2006-10-08,0,0,0,0,0
2006-10-15,0,0,0,0,0
2006-10-22,0,0,0,0,0
2006-10-29,0,0,0,0,0
2006-11-05,0,0,0,0,0
2006-11-12,0,0,0,0,0
2006-11-19,0,0,0,0,0
2006-11-26,0,0,35,0,0
2006-12-03,0,0,0,0,0
2006-12-10,0,0,0,0,0
2006-12-17,0,0,0,0,0
2006-12-24,0,0,0,0,0
2006-12-31,0,0,0,0,0
2007-01-07,0,0,0,0,0
2007-01-14,0,0,0,0,0
2007-01-21,0,0,0,0,0
2007-01-28,23,0,23,23,0
2007-02-04,21,0,25,0,0
2007-02-11,18,0,27,0,0
2007-02-18,18,0,29,0,0
2007-02-25,18,0,31,0,0
2007-03-04,18,0,37,0,0
2007-03-11,18,0,0,0,0
2007-03-18,36,0,0,0,0
2007-03-25,18,0,0,0,0
2007-04-01,39,0,0,0,0
2007-04-08,18,0,0,0,0
2007-04-15,18,0,26,0,0
2007-04-22,18,0,17,0,0
2007-04-29,18,0,35,0,0
2007-05-06,16,0,15,0,0
2007-05-13,16,0,22,0,0
2007-05-20,16,0,29,0,0
2007-05-27,16,0,14,0,0
2007-06-03,16,0,31,0,0
2007-06-10,16,0,15,0,0
2007-06-17,16,0,0,0,0
2007-06-24,14,0,0,0,0
2007-07-01,15,0,0,0,0
2007-07-08,15,0,0,0,0
2007-07-15,16,0,0,0,0
2007-07-22,15,0,0,0,0
2007-07-29,14,0,15,0,0
2007-08-05,14,0,14,0,0
2007-08-12,13,0,13,0,0
2007-08-19,23,0,13,0,0
2007-08-26,33,0,13,0,0
2007-09-02,43,0,21,0,0
2007-09-09,27,0,27,0,0
2007-09-16,13,0,19,0,0
2007-09-23,27,0,13,0,0
2007-09-30,29,0,21,0,0
2007-10-07,30,0,30,0,0
2007-10-14,13,0,13,0,0
2007-10-21,13,0,13,0,0
2007-10-28,14,0,13,0,0
2007-11-04,13,0,19,0,0
2007-11-11,12,0,25,0,0
2007-11-18,12,0,23,0,0
2007-11-25,23,0,13,0,0
2007-12-02,14,0,13,0,0
2007-12-09,14,0,14,0,0
2007-12-16,15,0,0,0,0
2007-12-23,16,0,0,0,0
2007-12-30,41,0,0,0,0
2008-01-06,67,0,0,0,0
2008-01-13,100,0,0,0,0
2008-01-20,28,0,13,0,0
2008-01-27,20,0,14,0,0
2008-02-03,15,0,15,0,0
2008-02-10,19,0,37,0,0
2008-02-17,22,0,11,0,0
2008-02-24,26,0,11,0,0
2008-03-02,29,0,17,0,0
2008-03-09,33,0,11,0,0
2008-03-16,36,0,11,0,0
2008-03-23,11,0,11,0,0
2008-03-30,11,0,11,0,0
2008-04-06,11,0,12,0,0
2008-04-13,11,0,17,0,0
2008-04-20,12,0,12,0,0
2008-04-27,11,0,11,0,0
2008-05-04,11,0,11,0,0
2008-05-11,11,0,11,0,0
2008-05-18,11,0,11,0,0
2008-05-25,11,0,11,0,0
2008-06-01,11,0,11,0,0
2008-06-08,14,0,11,0,0
2008-06-15,17,0,12,0,0
2008-06-22,20,0,12,0,0
2008-06-29,24,0,12,0,0
2008-07-06,24,0,12,0,0
2008-07-13,24,0,12,0,0
2008-07-20,24,0,12,0,0
2008-07-27,24,0,12,0,0
2008-08-03,11,0,11,0,0
2008-08-10,11,0,11,0,0
2008-08-17,17,0,11,0,0
2008-08-24,22,0,11,11,0
2008-08-31,32,0,11,0,0
2008-09-07,11,0,11,0,0
2008-09-14,10,0,11,0,0
2008-09-21,10,0,11,0,0
2008-09-28,11,0,11,0,0
2008-10-05,11,0,16,0,0
2008-10-12,14,0,10,0,0
2008-10-19,17,0,11,0,0
2008-10-26,21,0,11,0,0
2008-11-02,0,0,12,0,0
2008-11-09,0,0,10,0,0
2008-11-16,0,0,10,0,0
2008-11-23,0,0,10,0,0
2008-11-30,0,0,17,0,0
2008-12-07,11,0,16,0,0
2008-12-14,0,0,16,0,0
2008-12-21,0,0,16,0,0
2008-12-28,0,0,16,16,0
2009-01-04,0,0,0,0,0
2009-01-11,0,0,0,0,0
2009-01-18,0,0,0,0,0
2009-01-25,0,0,0,0,0
2009-02-01,0,0,0,0,0
2009-02-08,11,0,0,0,0
2009-02-15,13,0,11,0,0
2009-02-22,15,0,11,0,0
2009-03-01,16,0,11,0,0
2009-03-08,18,0,12,0,0
2009-03-15,20,0,13,0,0
2009-03-22,18,0,14,0,0
2009-03-29,10,0,14,0,0
2009-04-05,15,0,11,0,0
2009-04-12,20,0,10,0,0
2009-04-19,10,0,10,0,0
2009-04-26,20,0,10,0,0
2009-05-03,14,0,14,0,0
2009-05-10,19,0,10,0,0
2009-05-17,19,0,12,0,0
2009-05-24,19,0,15,0,0
2009-05-31,14,0,18,0,0
2009-06-07,8,0,19,0,0
2009-06-14,8,0,14,0,0
2009-06-21,8,0,8,0,0
2009-06-28,23,0,18,0,0
2009-07-05,10,0,19,0,0
2009-07-12,10,0,19,0,0
2009-07-19,19,0,19,0,0
2009-07-26,9,0,10,0,0
2009-08-02,9,0,10,0,0
2009-08-09,9,0,9,0,0
2009-08-16,9,0,9,0,0
2009-08-23,9,0,9,0,0
2009-08-30,9,0,9,0,0
2009-09-06,9,0,9,0,0
2009-09-13,17,0,9,0,0
2009-09-20,9,0,9,0,0
2009-09-27,9,0,9,0,0
2009-10-04,9,0,9,0,0
2009-10-11,9,0,9,0,0
2009-10-18,9,0,9,0,0
2009-10-25,14,0,10,0,0
2009-11-01,10,0,19,0,0
2009-11-08,9,0,18,0,0
2009-11-15,9,0,9,0,0
2009-11-22,9,0,13,0,0
2009-11-29,9,0,9,0,0
2009-12-06,10,0,9,0,0
2009-12-13,10,0,15,0,0
2009-12-20,0,0,0,0,0
2009-12-27,0,0,0,0,0
2010-01-03,43,0,0,0,0
2010-01-10,33,0,0,0,0
2010-01-17,33,0,0,0,0
2010-01-24,33,0,0,0,0
2010-01-31,33,0,34,0,0
2010-02-07,34,0,31,0,0
2010-02-14,32,0,31,0,0
2010-02-21,32,0,31,0,0
2010-02-28,33,0,32,0,0
2010-03-07,31,0,32,0,0
2010-03-14,31,0,33,0,0
2010-03-21,31,0,33,0,0
2010-03-28,31,0,33,0,0
2010-04-04,31,0,47,0,0
2010-04-11,30,0,33,0,0
2010-04-18,30,0,33,0,0
2010-04-25,31,0,33,0,0
2010-05-02,48,0,33,0,0
2010-05-09,33,0,33,0,0
2010-05-16,33,0,67,0,0
2010-05-23,33,0,32,0,0
2010-05-30,33,0,33,0,0
2010-06-06,33,0,33,0,0
2010-06-13,54,0,0,0,0
2010-06-20,100,0,0,0,0
2010-06-27,35,0,0,0,0
2010-07-04,33,0,0,0,0
2010-07-11,33,0,0,0,0
2010-07-18,33,0,0,0,0
2010-07-25,33,0,67,0,0
2010-08-01,32,0,67,0,0
2010-08-08,0,0,32,0,0
2010-08-15,0,0,33,0,0
2010-08-22,0,0,33,0,0
2010-08-29,0,0,33,0,0
2010-09-05,0,0,34,0,0
2010-09-12,0,0,32,0,0
2010-09-19,0,0,32,0,0
2010-09-26,0,0,33,0,0
2010-10-03,29,0,42,0,0
2010-10-10,30,0,52,0,0
2010-10-17,31,0,61,0,0
2010-10-24,30,0,30,0,0
2010-10-31,31,0,30,0,0
2010-11-07,31,0,30,0,0
2010-11-14,31,0,0,0,0
2010-11-21,31,0,0,0,0
2010-11-28,47,0,0,0,0
2010-12-05,32,0,0,0,0
2010-12-12,32,0,0,0,0
2010-12-19,33,0,0,0,0
2010-12-26,35,0,0,0,0
2011-01-02,30,0,0,0,0
2011-01-09,14,0,10,0,0
2011-01-16,14,0,9,0,0
2011-01-23,27,0,9,0,0
2011-01-30,24,0,19,9,0
2011-02-06,45,0,9,8,0
2011-02-13,30,0,17,8,0
2011-02-20,17,0,17,8,0
2011-02-27,22,0,17,9,0
2011-03-06,19,0,9,9,0
2011-03-13,33,0,9,9,0
2011-03-20,24,0,9,9,0
2011-03-27,33,0,9,9,0
2011-04-03,12,0,21,8,0
2011-04-10,21,0,13,9,0
2011-04-17,14,0,14,10,0
2011-04-24,17,0,13,8,0
2011-05-01,30,0,21,0,0
2011-05-08,17,0,34,0,0
2011-05-15,34,0,21,0,0
2011-05-22,30,0,9,0,0
2011-05-29,20,0,8,0,0
2011-06-05,29,0,8,0,0
2011-06-12,9,0,26,0,0
2011-06-19,19,0,10,0,0
2011-06-26,39,0,20,0,0
2011-07-03,10,0,9,0,0
2011-07-10,9,0,9,0,0
2011-07-17,10,0,28,0,0
2011-07-24,24,0,10,0,0
2011-07-31,30,0,10,0,0
2011-08-07,17,0,9,0,0
2011-08-14,19,0,16,0,0
2011-08-21,12,0,12,0,0
2011-08-28,24,0,8,8,0
2011-09-04,42,0,16,8,0
2011-09-11,16,0,23,8,0
2011-09-18,32,0,11,8,0
2011-09-25,22,0,7,8,0
2011-10-02,24,0,7,8,0
2011-10-09,27,0,8,8,0
2011-10-16,30,0,7,14,0
2011-10-23,8,0,8,19,0
2011-10-30,8,0,17,25,0
2011-11-06,28,0,8,8,0
2011-11-13,12,0,16,8,0
2011-11-20,12,0,8,8,0
2011-11-27,28,0,9,8,0
2011-12-04,12,0,9,8,0
2011-12-11,18,0,10,9,0
2011-12-18,10,0,10,8,0
2011-12-25,21,0,9,8,0
2012-01-01,23,0,9,8,0
2012-01-08,24,0,8,8,0
2012-01-15,12,0,8,8,0
2012-01-22,12,0,11,0,0
2012-01-29,22,0,15,0,0
2012-02-05,11,0,16,0,0
2012-02-12,18,0,16,0,0
2012-02-19,13,0,17,0,0
2012-02-26,22,0,7,0,0
2012-03-04,7,0,7,0,0
2012-03-11,30,0,17,0,0
2012-03-18,28,0,9,0,0
2012-03-25,26,0,10,0,0
2012-04-01,26,0,13,13,0
2012-04-08,60,0,14,8,0
2012-04-15,42,0,16,8,0
2012-04-22,28,0,9,8,0
2012-04-29,20,0,10,8,0
2012-05-06,23,0,8,8,0
2012-05-13,18,0,7,0,0
2012-05-20,28,0,7,0,0
2012-05-27,14,0,7,0,0
2012-06-03,23,0,8,0,0
2012-06-10,16,0,8,0,0
2012-06-17,26,0,10,0,0
2012-06-24,8,0,12,0,0
2012-07-01,21,0,13,0,0
2012-07-08,23,0,15,0,0
2012-07-15,8,0,15,0,0
2012-07-22,12,0,15,0,0
2012-07-29,15,0,12,0,0
2012-08-05,19,0,12,0,0
2012-08-12,24,0,12,0,0
2012-08-19,33,0,8,0,0
2012-08-26,17,0,8,0,0
2012-09-02,13,0,8,9,0
2012-09-09,12,0,8,0,0
2012-09-16,9,0,9,0,0
2012-09-23,20,0,8,0,0
2012-09-30,25,0,7,0,0
2012-10-07,33,0,8,0,0
2012-10-14,14,0,7,0,0
2012-10-21,28,0,7,0,0
2012-10-28,47,0,7,0,0
2012-11-04,45,0,7,0,0
2012-11-11,35,0,7,0,0
2012-11-18,17,0,7,0,0
2012-11-25,17,0,14,6,0
2012-12-02,20,0,6,7,0
2012-12-09,13,0,6,7,0
2012-12-16,17,0,7,0,0
2012-12-23,23,0,0,0,0
2012-12-30,27,0,0,0,0
2013-01-06,14,0,0,0,0
2013-01-13,20,0,20,0,0
2013-01-20,65,0,9,0,0
2013-01-27,26,0,9,0,0
2013-02-03,54,0,14,0,0
2013-02-10,25,0,10,20,0
2013-02-17,22,0,9,9,0
2013-02-24,30,0,9,9,0
2013-03-03,31,0,9,9,0
2013-03-10,42,0,17,8,0
2013-03-17,29,0,8,8,0
2013-03-24,47,0,8,8,0
2013-03-31,28,0,8,8,0
2013-04-07,49,0,8,8,0
2013-04-14,45,0,12,8,0
2013-04-21,41,0,8,8,0
2013-04-28,38,0,10,8,0
2013-05-05,36,0,12,8,0
2013-05-12,64,0,8,8,0
2013-05-19,32,0,8,8,0
2013-05-26,28,0,8,8,0
2013-06-02,19,0,8,8,0
2013-06-09,19,0,7,12,0
2013-06-16,12,0,12,16,0
2013-06-23,20,0,16,9,0
2013-06-30,39,0,9,9,0
2013-07-07,46,0,9,9,0
2013-07-14,38,0,9,9,0
2013-07-21,19,0,9,9,0
2013-07-28,28,0,9,9,0
2013-08-04,28,0,9,9,0
2013-08-11,42,0,14,9,0
2013-08-18,23,0,18,9,0
2013-08-25,14,0,10,9,0
2013-09-01,34,0,10,9,0
2013-09-08,18,0,9,9,0
2013-09-15,32,0,9,9,0
2013-09-22,23,0,0,0,0
2013-09-29,18,0,0,0,0
2013-10-06,73,0,0,0,0
2013-10-13,40,0,0,0,0
2013-10-20,22,0,0,0,0
2013-10-27,58,0,9,0,0
2013-11-03,35,0,9,0,0
2013-11-10,18,0,9,0,0
2013-11-17,39,0,9,0,0
2013-11-24,43,0,9,0,0
2013-12-01,31,0,9,0,0
2013-12-08,31,0,9,0,0
2013-12-15,35,0,9,0,0
2013-12-22,45,0,12,0,0
2013-12-29,55,0,15,0,0
2014-01-05,37,0,19,9,0
2014-01-12,55,0,9,12,0
2014-01-19,14,0,9,15,0
2014-01-26,9,0,9,17,0
2014-02-02,22,0,9,0,0
2014-02-09,35,0,8,0,0
2014-02-16,49,0,8,0,0
2014-02-23,41,0,8,0,0
2014-03-02,39,0,13,0,0
2014-03-09,43,0,8,0,0
2014-03-16,24,0,8,8,0
2014-03-23,31,0,8,8,0
2014-03-30,50,0,8,8,0
2014-04-06,59,0,8,8,0
2014-04-13,33,0,8,0,0
2014-04-20,36,0,8,0,0
2014-04-27,32,0,8,0,0
2014-05-04,31,0,8,0,0
2014-05-11,27,0,8,0,0
2014-05-18,49,0,15,0,0
2014-05-25,32,0,8,0,0
2014-06-01,32,0,16,8,0
2014-06-08,49,0,9,8,0
2014-06-15,39,0,9,8,0
2014-06-22,61,0,8,8,0
2014-06-29,32,0,8,8,0
2014-07-06,36,0,8,8,0
2014-07-13,36,0,8,8,0
2014-07-20,24,0,8,8,0
2014-07-27,20,0,8,8,0
2014-08-03,29,0,8,0,0
2014-08-10,28,0,8,0,0
2014-08-17,31,0,8,0,0
2014-08-24,23,0,8,0,0
2014-08-31,33,0,8,0,0
2014-09-07,36,0,8,0,0
2014-09-14,51,0,8,0,0
2014-09-21,31,0,8,8,0
2014-09-28,56,0,8,8,0
2014-10-05,59,0,8,8,0
2014-10-12,32,0,8,8,0
2014-10-19,57,0,8,8,0
2014-10-26,55,0,8,8,0
2014-11-02,60,0,8,8,0
2014-11-09,39,0,8,8,0
2014-11-16,48,0,8,8,0
2014-11-23,31,0,8,8,0
2014-11-30,32,0,8,8,0
2014-12-07,28,0,8,8,0
2014-12-14,30,0,9,9,0
2014-12-21,45,0,0,9,0
2014-12-28,44,0,0,10,0
2015-01-04,34,0,0,8,0
2015-01-11,24,0,0,8,0
2015-01-18,57,0,0,0,0
2015-01-25,40,0,8,0,0
2015-02-01,20,0,8,0,0
2015-02-08,52,0,8,0,0
2015-02-15,21,0,8,0,0
2015-02-22,44,0,8,0,0
2015-03-01,31,0,8,8,0
2015-03-08,51,0,8,8,0
2015-03-15,46,0,8,8,0
2015-03-22,69,0,12,8,0
2015-03-29,44,0,16,8,0
2015-04-05,65,0,8,8,0
2015-04-12,74,0,15,8,0
2015-04-19,93,0,8,8,0
2015-04-26,54,0,7,8,0
2015-05-03,100,0,7,8,0
2015-05-10,77,0,7,8,0
2015-05-17,51,0,7,8,0
2015-05-24,61,0,7,8,0
2015-05-31,64,0,8,0,0
2015-06-07,64,0,8,0,0
2015-06-14,72,0,8,0,0
2015-06-21,35,0,14,0,0
2015-06-28,71,0,7,0,0
2015-07-05,46,0,7,7,0
2015-07-12,43,0,7,7,0
2015-07-19,25,0,7,7,0
2015-07-26,42,0,7,7,0
2015-08-02,42,0,7,7,0
2015-08-09,68,0,7,7,0
2015-08-16,78,0,7,7,0
2015-08-23,60,0,7,7,0
2015-08-30,45,0,7,7,0
2015-09-06,57,0,7,7,0
2015-09-13,73,0,7,7,0
2015-09-20,64,0,7,7,0
2015-09-27,44,0,7,7,0
2015-10-04,34,0,7,7,0
2015-10-11,72,0,7,7,0
2015-10-18,69,0,14,7,0
2015-10-25,69,0,7,7,0
2015-11-01,49,0,7,7,0
2015-11-08,55,0,7,7,0
2015-11-15,50,0,7,7,0
2015-11-22,46,0,7,7,0
2015-11-29,55,0,7,15,0
2015-12-06,34,0,8,8,0
2015-12-13,67,0,8,8,0
2015-12-20,42,0,9,9,0
2015-12-27,45,0,9,0,0
2016-01-03,43,0,0,0,0
2016-01-10,53,0,0,0,0
2016-01-17,57,0,0,6,0
2016-01-24,55,0,6,9,0
2016-01-31,61,0,9,12,0
2016-02-07,51,0,13,5,0
2016-02-14,32,0,12,5,0
2016-02-21,55,0,6,5,0
2016-02-28,73,0,5,5,0
2016-03-06,48,0,5,5,0
2016-03-13,55,0,5,5,0
2016-03-20,48,0,5,5,0
2016-03-27,80,0,8,5,0
2016-04-03,67,0,16,0,0
2016-04-10,86,0,5,0,0
2016-04-17,100,0,5,0,0
2016-04-24,52,0,8,0,0
2016-05-01,46,0,5,0,0
2016-05-08,41,0,5,0,0
2016-05-15,43,0,5,5,0
2016-05-22,59,0,5,5,0
2016-05-29,35,0,5,5,0
2016-06-05,55,0,5,5,0
2016-06-12,54,0,5,5,0
2016-06-19,70,0,8,5,0
2016-06-26,63,0,10,5,0
2016-07-03,45,0,5,8,0
2016-07-10,60,0,5,11,0
2016-07-17,44,0,5,5,0
2016-07-24,36,0,5,5,0
2016-07-31,25,0,5,5,0
2016-08-07,47,0,5,5,0
2016-08-14,26,0,5,10,0
2016-08-21,51,0,5,10,0
2016-08-28,56,0,5,10,0
2016-09-04,40,0,5,10,0
2016-09-11,60,0,8,5,0
2016-09-18,66,0,8,5,0
2016-09-25,66,0,9,0,0
2016-10-02,22,0,10,0,0
2016-10-09,31,0,10,0,0
2016-10-16,63,0,5,0,0
2016-10-23,46,0,5,0,0
2016-10-30,48,0,5,0,0
2016-11-06,58,0,5,0,0
2016-11-13,36,0,5,5,0
2016-11-20,49,0,5,0,0
