Date,cansaco,dor atras dos olhos,dor de cabeca,dor muscular,dor nas articulacoes
2005-12-11,0.0,0.0,0.0,0.0,0.0
2005-12-18,0.0,0.0,0.0,0.0,0.0
2005-12-25,0.0,0.0,0.0,0.0,0.0
2006-01-01,0.0,0.0,0.0,0.0,0.0
2006-01-08,68.0,0.0,34.0,0.0,0.0
2006-01-15,0.0,0.0,0.0,0.0,0.0
2006-01-22,0.0,0.0,0.0,100.0,0.0
2006-01-29,0.0,0.0,0.0,29.0,0.0
2006-02-05,0.0,0.0,0.0,29.0,0.0
2006-02-12,0.0,0.0,0.0,29.0,0.0
2006-02-19,0.0,0.0,0.0,0.0,0.0
2006-02-26,0.0,0.0,0.0,0.0,0.0
2006-03-05,0.0,0.0,0.0,0.0,0.0
2006-03-12,0.0,0.0,0.0,0.0,0.0
2006-03-19,0.0,0.0,25.0,0.0,0.0
2006-03-26,0.0,0.0,0.0,0.0,0.0
2006-04-02,0.0,0.0,0.0,0.0,0.0
2006-04-09,0.0,0.0,0.0,0.0,0.0
2006-04-16,0.0,0.0,0.0,0.0,0.0
2006-04-23,0.0,0.0,0.0,0.0,0.0
2006-04-30,0.0,0.0,0.0,0.0,0.0
2006-05-07,0.0,0.0,0.0,0.0,0.0
2006-05-14,0.0,0.0,0.0,0.0,0.0
2006-05-21,0.0,0.0,0.0,0.0,0.0
2006-05-28,0.0,0.0,0.0,0.0,0.0
2006-06-04,0.0,0.0,0.0,24.0,0.0
2006-06-11,0.0,0.0,0.0,24.0,0.0
2006-06-18,0.0,0.0,0.0,25.0,0.0
2006-06-25,0.0,0.0,0.0,25.0,0.0
2006-07-02,0.0,0.0,0.0,26.0,0.0
2006-07-09,0.0,0.0,0.0,26.0,0.0
2006-07-16,0.0,0.0,0.0,24.0,0.0
2006-07-23,0.0,0.0,0.0,24.0,0.0
2006-07-30,0.0,0.0,0.0,24.0,0.0
2006-08-06,0.0,0.0,0.0,0.0,0.0
2006-08-13,0.0,0.0,0.0,0.0,0.0
2006-08-20,0.0,0.0,21.0,0.0,0.0
2006-08-27,0.0,0.0,22.0,0.0,0.0
2006-09-03,0.0,0.0,23.0,0.0,0.0
2006-09-10,0.0,0.0,19.0,0.0,0.0
2006-09-17,0.0,0.0,19.0,19.0,0.0
2006-09-24,0.0,0.0,19.0,0.0,0.0
2006-10-01,0.0,0.0,19.0,0.0,0.0
2006-10-08,0.0,0.0,0.0,0.0,0.0
2006-10-15,0.0,0.0,0.0,0.0,0.0
2006-10-22,0.0,0.0,0.0,0.0,0.0
2006-10-29,0.0,0.0,0.0,0.0,0.0
2006-11-05,0.0,0.0,0.0,0.0,0.0
2006-11-12,0.0,0.0,0.0,0.0,0.0
2006-11-19,0.0,0.0,0.0,18.0,0.0
2006-11-26,0.0,0.0,0.0,19.0,0.0
2006-12-03,0.0,0.0,0.0,21.0,0.0
2006-12-10,0.0,0.0,18.0,22.0,0.0
2006-12-17,0.0,0.0,0.0,23.0,0.0
2006-12-24,0.0,0.0,0.0,25.0,0.0
2006-12-31,0.0,0.0,0.0,0.0,0.0
2007-01-07,0.0,0.0,0.0,0.0,0.0
2007-01-14,0.0,0.0,0.0,0.0,0.0
2007-01-21,0.0,0.0,0.0,46.0,0.0
2007-01-28,0.0,0.0,87.0,43.0,0.0
2007-02-04,0.0,0.0,0.0,41.0,0.0
2007-02-11,0.0,0.0,0.0,41.0,0.0
2007-02-18,0.0,0.0,0.0,41.0,0.0
2007-02-25,0.0,0.0,0.0,41.0,0.0
2007-03-04,0.0,0.0,0.0,49.0,0.0
2007-03-11,0.0,0.0,0.0,58.0,0.0
2007-03-18,0.0,0.0,0.0,67.0,0.0
2007-03-25,0.0,0.0,0.0,75.0,0.0
2007-04-01,0.0,0.0,0.0,36.0,0.0
2007-04-08,0.0,0.0,0.0,36.0,0.0
2007-04-15,0.0,0.0,0.0,36.0,0.0
2007-04-22,0.0,0.0,0.0,32.0,0.0
2007-04-29,0.0,0.0,0.0,32.0,0.0
2007-05-06,34.0,0.0,0.0,32.0,0.0
2007-05-13,0.0,0.0,32.0,32.0,0.0
2007-05-20,0.0,0.0,33.0,33.0,0.0
2007-05-27,0.0,0.0,34.0,34.0,0.0
2007-06-03,0.0,0.0,35.0,35.0,0.0
2007-06-10,0.0,0.0,33.0,32.0,0.0
2007-06-17,0.0,0.0,33.0,31.0,0.0
2007-06-24,0.0,0.0,33.0,31.0,0.0
2007-07-01,0.0,0.0,33.0,31.0,0.0
2007-07-08,0.0,0.0,0.0,31.0,0.0
2007-07-15,0.0,0.0,0.0,32.0,0.0
2007-07-22,0.0,0.0,0.0,32.0,0.0
2007-07-29,0.0,0.0,0.0,30.0,0.0
2007-08-05,30.0,0.0,0.0,30.0,0.0
2007-08-12,0.0,0.0,0.0,30.0,0.0
2007-08-19,0.0,0.0,0.0,30.0,0.0
2007-08-26,0.0,0.0,0.0,31.0,0.0
2007-09-02,0.0,0.0,31.0,31.0,0.0
2007-09-09,0.0,0.0,27.0,0.0,0.0
2007-09-16,0.0,0.0,27.0,0.0,0.0
2007-09-23,0.0,0.0,0.0,0.0,0.0
2007-09-30,0.0,0.0,0.0,0.0,0.0
2007-10-07,0.0,0.0,0.0,0.0,0.0
2007-10-14,0.0,0.0,0.0,55.0,0.0
2007-10-21,0.0,0.0,0.0,27.0,0.0
2007-10-28,0.0,0.0,0.0,26.0,0.0
2007-11-04,0.0,0.0,0.0,26.0,0.0
2007-11-11,0.0,0.0,0.0,25.0,0.0
2007-11-18,0.0,0.0,0.0,25.0,0.0
2007-11-25,0.0,0.0,0.0,25.0,0.0
2007-12-02,26.0,0.0,0.0,53.0,0.0
2007-12-09,0.0,0.0,0.0,29.0,0.0
2007-12-16,0.0,0.0,58.0,29.0,0.0
2007-12-23,0.0,0.0,40.0,26.0,0.0
2007-12-30,0.0,0.0,26.0,26.0,0.0
2008-01-06,0.0,0.0,26.0,26.0,0.0
2008-01-13,0.0,0.0,26.0,26.0,0.0
2008-01-20,0.0,0.0,26.0,27.0,0.0
2008-01-27,0.0,0.0,26.0,29.0,0.0
2008-02-03,0.0,0.0,30.0,30.0,0.0
2008-02-10,0.0,0.0,24.0,25.0,0.0
2008-02-17,0.0,0.0,24.0,73.0,0.0
2008-02-24,0.0,0.0,24.0,24.0,0.0
2008-03-02,0.0,0.0,24.0,24.0,0.0
2008-03-09,0.0,23.0,23.0,23.0,0.0
2008-03-16,0.0,0.0,23.0,23.0,0.0
2008-03-23,0.0,0.0,23.0,23.0,0.0
2008-03-30,0.0,0.0,24.0,23.0,0.0
2008-04-06,0.0,0.0,24.0,23.0,0.0
2008-04-13,23.0,0.0,24.0,23.0,0.0
2008-04-20,0.0,0.0,24.0,23.0,0.0
2008-04-27,0.0,0.0,22.0,23.0,0.0
2008-05-04,0.0,0.0,22.0,23.0,0.0
2008-05-11,0.0,0.0,22.0,23.0,0.0
2008-05-18,0.0,0.0,22.0,100.0,0.0
2008-05-25,0.0,0.0,22.0,22.0,0.0
2008-06-01,0.0,0.0,22.0,22.0,0.0
2008-06-08,23.0,0.0,23.0,23.0,0.0
2008-06-15,0.0,0.0,23.0,23.0,0.0
2008-06-22,0.0,0.0,23.0,24.0,0.0
2008-06-29,0.0,0.0,23.0,24.0,0.0
2008-07-06,0.0,0.0,24.0,25.0,0.0
2008-07-13,0.0,0.0,24.0,24.0,0.0
2008-07-20,0.0,0.0,22.0,29.0,0.0
2008-07-27,0.0,0.0,22.0,34.0,0.0
2008-08-03,0.0,0.0,22.0,40.0,0.0
2008-08-10,0.0,0.0,22.0,45.0,0.0
2008-08-17,0.0,0.0,21.0,65.0,0.0
2008-08-24,0.0,0.0,21.0,85.0,0.0
2008-08-31,0.0,0.0,43.0,21.0,0.0
2008-09-07,0.0,0.0,21.0,32.0,0.0
2008-09-14,0.0,0.0,26.0,42.0,0.0
2008-09-21,0.0,0.0,31.0,41.0,0.0
2008-09-28,0.0,0.0,35.0,21.0,0.0
2008-10-05,0.0,0.0,40.0,20.0,0.0
2008-10-12,0.0,0.0,21.0,31.0,0.0
2008-10-19,0.0,0.0,0.0,41.0,0.0
2008-10-26,0.0,0.0,0.0,18.0,0.0
2008-11-02,0.0,0.0,0.0,19.0,0.0
2008-11-09,0.0,0.0,0.0,20.0,0.0
2008-11-16,0.0,0.0,0.0,21.0,0.0
2008-11-23,0.0,0.0,0.0,21.0,0.0
2008-11-30,0.0,0.0,0.0,21.0,0.0
2008-12-07,0.0,0.0,0.0,22.0,0.0
2008-12-14,0.0,0.0,22.0,25.0,0.0
2008-12-21,0.0,0.0,31.0,29.0,0.0
2008-12-28,0.0,0.0,21.0,32.0,0.0
2009-01-04,0.0,0.0,21.0,43.0,0.0
2009-01-11,0.0,0.0,21.0,20.0,0.0
2009-01-18,0.0,0.0,20.0,20.0,0.0
2009-01-25,0.0,0.0,0.0,20.0,0.0
2009-02-01,0.0,0.0,0.0,20.0,0.0
2009-02-08,0.0,0.0,0.0,20.0,0.0
2009-02-15,0.0,0.0,0.0,20.0,0.0
2009-02-22,0.0,0.0,0.0,20.0,0.0
2009-03-01,0.0,0.0,0.0,20.0,0.0
2009-03-08,0.0,0.0,0.0,37.0,0.0
2009-03-15,18.0,0.0,36.0,18.0,0.0
2009-03-22,18.0,0.0,18.0,18.0,0.0
2009-03-29,18.0,0.0,18.0,24.0,0.0
2009-04-05,0.0,0.0,18.0,31.0,0.0
2009-04-12,0.0,0.0,18.0,37.0,0.0
2009-04-19,0.0,0.0,19.0,39.0,0.0
2009-04-26,0.0,0.0,19.0,38.0,0.0
2009-05-03,0.0,18.0,23.0,54.0,0.0
2009-05-10,0.0,0.0,26.0,52.0,0.0
2009-05-17,0.0,0.0,30.0,0.0,0.0
2009-05-24,0.0,0.0,34.0,0.0,0.0
2009-05-31,0.0,0.0,18.0,0.0,0.0
2009-06-07,0.0,0.0,17.0,0.0,0.0
2009-06-14,17.0,0.0,17.0,0.0,0.0
2009-06-21,17.0,0.0,17.0,0.0,0.0
2009-06-28,17.0,0.0,17.0,34.0,0.0
2009-07-05,19.0,0.0,37.0,19.0,0.0
2009-07-12,0.0,0.0,34.0,17.0,0.0
2009-07-19,0.0,0.0,34.0,17.0,0.0
2009-07-26,0.0,0.0,34.0,17.0,0.0
2009-08-02,0.0,0.0,17.0,17.0,0.0
2009-08-09,0.0,0.0,17.0,17.0,0.0
2009-08-16,0.0,0.0,33.0,17.0,0.0
2009-08-23,50.0,0.0,17.0,17.0,0.0
2009-08-30,17.0,0.0,17.0,17.0,0.0
2009-09-06,17.0,0.0,17.0,24.0,0.0
2009-09-13,17.0,0.0,17.0,32.0,0.0
2009-09-20,17.0,0.0,17.0,33.0,0.0
2009-09-27,17.0,0.0,17.0,35.0,0.0
2009-10-04,18.0,0.0,23.0,19.0,0.0
2009-10-11,19.0,0.0,29.0,19.0,0.0
2009-10-18,0.0,0.0,35.0,35.0,0.0
2009-10-25,0.0,0.0,36.0,34.0,0.0
2009-11-01,0.0,0.0,37.0,37.0,0.0
2009-11-08,0.0,0.0,17.0,52.0,0.0
2009-11-15,0.0,0.0,17.0,18.0,0.0
2009-11-22,0.0,0.0,18.0,24.0,0.0
2009-11-29,0.0,0.0,18.0,30.0,0.0
2009-12-06,0.0,0.0,18.0,35.0,0.0
2009-12-13,0.0,0.0,0.0,25.0,0.0
2009-12-20,0.0,0.0,0.0,25.0,0.0
2009-12-27,0.0,0.0,0.0,25.0,0.0
2010-01-03,0.0,0.0,0.0,77.0,0.0
2010-01-10,0.0,0.0,19.0,18.0,0.0
2010-01-17,0.0,0.0,18.0,18.0,0.0
2010-01-24,0.0,0.0,0.0,36.0,0.0
2010-01-31,0.0,0.0,0.0,22.0,0.0
2010-02-07,0.0,0.0,0.0,22.0,0.0
2010-02-14,0.0,0.0,0.0,22.0,0.0
2010-02-21,0.0,0.0,0.0,36.0,0.0
2010-02-28,0.0,0.0,18.0,70.0,0.0
2010-03-07,0.0,0.0,17.0,34.0,0.0
2010-03-14,0.0,0.0,17.0,34.0,0.0
2010-03-21,0.0,0.0,17.0,33.0,0.0
2010-03-28,19.0,0.0,17.0,34.0,0.0
2010-04-04,0.0,0.0,17.0,34.0,0.0
2010-04-11,0.0,0.0,17.0,34.0,0.0
2010-04-18,0.0,0.0,18.0,18.0,0.0
2010-04-25,0.0,0.0,17.0,18.0,0.0
2010-05-02,0.0,0.0,18.0,18.0,0.0
2010-05-09,0.0,0.0,18.0,72.0,0.0
2010-05-16,0.0,17.0,19.0,52.0,0.0
2010-05-23,17.0,0.0,19.0,69.0,0.0
2010-05-30,0.0,0.0,20.0,37.0,0.0
2010-06-06,0.0,0.0,18.0,37.0,0.0
2010-06-13,0.0,0.0,19.0,39.0,0.0
2010-06-20,0.0,0.0,19.0,19.0,0.0
2010-06-27,0.0,0.0,19.0,19.0,0.0
2010-07-04,0.0,0.0,19.0,19.0,0.0
2010-07-11,17.0,0.0,35.0,35.0,0.0
2010-07-18,0.0,0.0,17.0,36.0,0.0
2010-07-25,0.0,0.0,17.0,35.0,0.0
2010-08-01,0.0,0.0,17.0,17.0,0.0
2010-08-08,0.0,0.0,17.0,17.0,0.0
2010-08-15,0.0,0.0,17.0,17.0,0.0
2010-08-22,0.0,0.0,17.0,33.0,0.0
2010-08-29,0.0,0.0,33.0,17.0,0.0
2010-09-05,19.0,19.0,16.0,56.0,0.0
2010-09-12,0.0,0.0,16.0,49.0,0.0
2010-09-19,0.0,0.0,16.0,32.0,0.0
2010-09-26,0.0,0.0,16.0,16.0,0.0
2010-10-03,0.0,0.0,16.0,23.0,0.0
2010-10-10,0.0,0.0,54.0,31.0,0.0
2010-10-17,16.0,0.0,31.0,39.0,0.0
2010-10-24,16.0,0.0,31.0,47.0,0.0
2010-10-31,17.0,0.0,17.0,51.0,0.0
2010-11-07,16.0,0.0,27.0,16.0,0.0
2010-11-14,16.0,0.0,36.0,51.0,0.0
2010-11-21,16.0,0.0,46.0,57.0,0.0
2010-11-28,16.0,0.0,0.0,63.0,0.0
2010-12-05,16.0,0.0,0.0,16.0,0.0
2010-12-12,9.0,0.0,0.0,58.0,0.0
2010-12-19,9.0,0.0,0.0,100.0,0.0
2010-12-26,9.0,0.0,0.0,29.0,0.0
2011-01-02,9.0,0.0,5.0,29.0,0.0
2011-01-09,9.0,0.0,9.0,32.0,0.0
2011-01-16,5.0,0.0,4.0,27.0,0.0
2011-01-23,5.0,5.0,5.0,5.0,0.0
2011-01-30,9.0,0.0,4.0,22.0,0.0
2011-02-06,4.0,0.0,4.0,31.0,0.0
2011-02-13,4.0,0.0,13.0,35.0,0.0
2011-02-20,4.0,0.0,22.0,40.0,0.0
2011-02-27,8.0,0.0,17.0,17.0,0.0
2011-03-06,11.0,0.0,10.0,29.0,0.0
2011-03-13,14.0,0.0,4.0,4.0,0.0
2011-03-20,17.0,0.0,8.0,17.0,0.0
2011-03-27,13.0,4.0,25.0,17.0,0.0
2011-04-03,13.0,4.0,17.0,21.0,0.0
2011-04-10,4.0,4.0,13.0,21.0,0.0
2011-04-17,4.0,5.0,9.0,5.0,0.0
2011-04-24,4.0,7.0,4.0,25.0,0.0
2011-05-01,4.0,8.0,8.0,13.0,0.0
2011-05-08,6.0,0.0,16.0,37.0,0.0
2011-05-15,8.0,0.0,8.0,17.0,0.0
2011-05-22,8.0,0.0,20.0,28.0,0.0
2011-05-29,8.0,0.0,16.0,4.0,0.0
2011-06-05,4.0,0.0,8.0,8.0,0.0
2011-06-12,4.0,0.0,17.0,21.0,0.0
2011-06-19,4.0,0.0,9.0,47.0,0.0
2011-06-26,4.0,0.0,8.0,24.0,0.0
2011-07-03,4.0,4.0,8.0,28.0,0.0
2011-07-10,4.0,4.0,8.0,20.0,0.0
2011-07-17,6.0,4.0,12.0,16.0,0.0
2011-07-24,8.0,4.0,8.0,20.0,0.0
2011-07-31,4.0,4.0,19.0,39.0,0.0
2011-08-07,4.0,4.0,4.0,30.0,0.0
2011-08-14,4.0,4.0,19.0,45.0,0.0
2011-08-21,11.0,4.0,11.0,51.0,0.0
2011-08-28,7.0,4.0,18.0,22.0,0.0
2011-09-04,7.0,4.0,15.0,7.0,0.0
2011-09-11,4.0,4.0,11.0,32.0,0.0
2011-09-18,3.0,3.0,14.0,17.0,0.0
2011-09-25,3.0,3.0,28.0,21.0,0.0
2011-10-02,3.0,3.0,7.0,17.0,0.0
2011-10-09,7.0,3.0,17.0,20.0,0.0
2011-10-16,4.0,3.0,10.0,10.0,0.0
2011-10-23,4.0,0.0,21.0,24.0,0.0
2011-10-30,4.0,0.0,14.0,43.0,0.0
2011-11-06,3.0,0.0,14.0,28.0,0.0
2011-11-13,5.0,0.0,14.0,25.0,0.0
2011-11-20,7.0,0.0,14.0,24.0,0.0
2011-11-27,9.0,0.0,10.0,17.0,0.0
2011-12-04,10.0,3.0,7.0,31.0,0.0
2011-12-11,7.0,0.0,14.0,21.0,0.0
2011-12-18,4.0,0.0,15.0,19.0,0.0
2011-12-25,4.0,0.0,11.0,21.0,0.0
2012-01-01,4.0,0.0,11.0,15.0,0.0
2012-01-08,17.0,0.0,13.0,34.0,0.0
2012-01-15,10.0,0.0,19.0,10.0,0.0
2012-01-22,6.0,3.0,22.0,22.0,0.0
2012-01-29,4.0,0.0,17.0,36.0,0.0
2012-02-05,4.0,0.0,10.0,16.0,0.0
2012-02-12,4.0,0.0,30.0,17.0,0.0
2012-02-19,4.0,0.0,22.0,7.0,0.0
2012-02-26,5.0,0.0,29.0,19.0,0.0
2012-03-04,6.0,3.0,22.0,19.0,0.0
2012-03-11,6.0,3.0,6.0,25.0,0.0
2012-03-18,3.0,3.0,6.0,47.0,0.0
2012-03-25,3.0,3.0,22.0,22.0,0.0
2012-04-01,7.0,0.0,10.0,10.0,0.0
2012-04-08,3.0,0.0,10.0,19.0,0.0
2012-04-15,6.0,0.0,25.0,28.0,0.0
2012-04-22,3.0,0.0,19.0,28.0,0.0
2012-04-29,4.0,0.0,20.0,7.0,0.0
2012-05-06,5.0,0.0,18.0,9.0,0.0
2012-05-13,6.0,3.0,19.0,40.0,0.0
2012-05-20,6.0,0.0,34.0,47.0,0.0
2012-05-27,9.0,0.0,22.0,31.0,0.0
2012-06-03,3.0,0.0,16.0,29.0,0.0
2012-06-10,3.0,0.0,37.0,37.0,0.0
2012-06-17,6.0,0.0,18.0,30.0,0.0
2012-06-24,3.0,9.0,15.0,31.0,0.0
2012-07-01,9.0,0.0,25.0,25.0,0.0
2012-07-08,6.0,0.0,25.0,25.0,0.0
2012-07-15,3.0,0.0,9.0,6.0,0.0
2012-07-22,6.0,0.0,18.0,35.0,0.0
2012-07-29,3.0,0.0,26.0,23.0,0.0
2012-08-05,3.0,3.0,33.0,30.0,0.0
2012-08-12,3.0,4.0,15.0,42.0,0.0
2012-08-19,3.0,5.0,9.0,33.0,0.0
2012-08-26,6.0,5.0,12.0,29.0,0.0
2012-09-02,6.0,6.0,25.0,31.0,0.0
2012-09-09,6.0,3.0,34.0,34.0,0.0
2012-09-16,14.0,3.0,12.0,23.0,0.0
2012-09-23,6.0,6.0,20.0,32.0,0.0
2012-09-30,11.0,3.0,14.0,14.0,0.0
2012-10-07,6.0,3.0,44.0,14.0,0.0
2012-10-14,11.0,3.0,32.0,35.0,0.0
2012-10-21,11.0,3.0,21.0,37.0,0.0
2012-10-28,3.0,3.0,22.0,39.0,0.0
2012-11-04,6.0,3.0,41.0,36.0,0.0
2012-11-11,9.0,3.0,18.0,24.0,0.0
2012-11-18,8.0,3.0,6.0,37.0,0.0
2012-11-25,3.0,3.0,38.0,41.0,0.0
2012-12-02,11.0,3.0,37.0,40.0,0.0
2012-12-09,3.0,0.0,41.0,17.0,0.0
2012-12-16,6.0,0.0,36.0,18.0,0.0
2012-12-23,4.0,0.0,18.0,36.0,0.0
2012-12-30,7.0,0.0,34.0,24.0,0.0
2013-01-06,2.0,4.0,25.0,23.0,0.0
2013-01-13,2.0,2.0,15.0,21.0,0.0
2013-01-20,8.0,2.0,22.0,27.0,0.0
2013-01-27,2.0,2.0,18.0,15.0,0.0
2013-02-03,2.0,2.0,27.0,19.0,0.0
2013-02-10,2.0,2.0,24.0,17.0,0.0
2013-02-17,2.0,2.0,25.0,23.0,0.0
2013-02-24,8.0,2.0,23.0,17.0,0.0
2013-03-03,4.0,2.0,21.0,16.0,0.0
2013-03-10,4.0,4.0,26.0,23.0,0.0
2013-03-17,9.0,2.0,21.0,25.0,0.0
2013-03-24,2.0,2.0,24.0,19.0,0.0
2013-03-31,3.0,2.0,19.0,21.0,0.0
2013-04-07,7.0,5.0,17.0,12.0,0.0
2013-04-14,2.0,5.0,21.0,22.0,0.0
2013-04-21,3.0,3.0,22.0,33.0,0.0
2013-04-28,2.0,3.0,17.0,21.0,0.0
2013-05-05,7.0,2.0,7.0,19.0,0.0
2013-05-12,2.0,2.0,25.0,17.0,0.0
2013-05-19,3.0,2.0,18.0,20.0,0.0
2013-05-26,5.0,3.0,36.0,24.0,0.0
2013-06-02,7.0,4.0,26.0,21.0,0.0
2013-06-09,8.0,5.0,21.0,21.0,0.0
2013-06-16,3.0,3.0,17.0,25.0,0.0
2013-06-23,2.0,2.0,26.0,16.0,0.0
2013-06-30,3.0,2.0,17.0,19.0,0.0
2013-07-07,2.0,2.0,23.0,22.0,0.0
2013-07-14,5.0,2.0,22.0,29.0,0.0
2013-07-21,2.0,2.0,19.0,20.0,0.0
2013-07-28,5.0,2.0,23.0,17.0,0.0
2013-08-04,8.0,2.0,20.0,27.0,0.0
2013-08-11,5.0,2.0,10.0,20.0,0.0
2013-08-18,2.0,2.0,27.0,27.0,0.0
2013-08-25,3.0,2.0,20.0,22.0,0.0
2013-09-01,5.0,2.0,29.0,29.0,0.0
2013-09-08,2.0,2.0,33.0,32.0,0.0
2013-09-15,5.0,7.0,28.0,29.0,0.0
2013-09-22,3.0,2.0,28.0,21.0,0.0
2013-09-29,3.0,2.0,25.0,16.0,0.0
2013-10-06,5.0,2.0,20.0,25.0,0.0
2013-10-13,2.0,2.0,24.0,32.0,0.0
2013-10-20,3.0,3.0,26.0,21.0,0.0
2013-10-27,2.0,0.0,21.0,21.0,0.0
2013-11-03,5.0,0.0,20.0,22.0,0.0
2013-11-10,5.0,0.0,32.0,25.0,0.0
