Date,dor nos ossos,tontura,vomito,aumento do tamanho do baco,aumento do tamanho do figado
2006-05-14,0,0,0,0,0
2006-05-21,0,0,0,0,0
2006-05-28,0,0,0,0,0
2006-06-04,0,0,0,0,0
2006-06-11,0,0,0,0,0
2006-06-18,0,0,0,0,0
2006-06-25,0,0,0,0,0
2006-07-02,0,0,0,0,0
2006-07-09,0,0,0,0,0
2006-07-16,0,0,0,0,0
2006-07-23,0,0,0,0,0
2006-07-30,0,0,0,0,0
2006-08-06,0,0,0,0,0
2006-08-13,0,0,0,0,0
2006-08-20,0,0,0,0,0
2006-08-27,0,0,0,0,0
2006-09-03,0,0,0,0,0
2006-09-10,0,0,0,0,0
2006-09-17,0,57,0,0,0
2006-09-24,0,0,0,0,0
2006-10-01,0,0,0,0,0
2006-10-08,0,0,0,0,0
2006-10-15,0,0,0,0,0
2006-10-22,0,0,54,0,0
2006-10-29,0,0,47,0,0
2006-11-05,0,0,47,0,0
2006-11-12,0,0,47,0,0
2006-11-19,0,0,47,0,0
2006-11-26,0,0,0,0,0
2006-12-03,0,0,0,0,0
2006-12-10,0,0,0,0,0
2006-12-17,0,0,0,0,0
2006-12-24,0,0,0,0,0
2006-12-31,0,0,0,0,0
2007-01-07,0,0,0,0,0
2007-01-14,0,0,0,0,0
2007-01-21,0,0,0,0,0
2007-01-28,0,0,76,0,0
2007-02-04,0,0,75,0,0
2007-02-11,0,0,75,0,0
2007-02-18,0,0,75,0,0
2007-02-25,0,0,75,0,0
2007-03-04,0,0,75,0,0
2007-03-11,0,0,0,0,0
2007-03-18,0,0,0,0,0
2007-03-25,0,0,0,0,0
2007-04-01,0,0,0,0,0
2007-04-08,0,68,0,0,0
2007-04-15,0,0,0,0,0
2007-04-22,0,0,0,0,0
2007-04-29,0,0,0,0,0
2007-05-06,0,0,0,0,0
2007-05-13,0,0,0,0,0
2007-05-20,0,0,0,0,0
2007-05-27,0,0,0,0,0
2007-06-03,0,0,0,0,0
2007-06-10,0,0,0,0,0
2007-06-17,0,0,0,0,0
2007-06-24,0,0,0,0,0
2007-07-01,0,0,0,0,0
2007-07-08,0,0,0,0,0
2007-07-15,0,0,0,0,0
2007-07-22,0,0,0,0,0
2007-07-29,0,0,0,0,0
2007-08-05,0,0,0,0,0
2007-08-12,0,0,0,0,0
2007-08-19,0,0,0,0,0
2007-08-26,0,0,100,0,0
2007-09-02,0,0,0,0,0
2007-09-09,0,0,0,0,0
2007-09-16,0,0,0,0,0
2007-09-23,0,0,0,0,0
2007-09-30,0,0,0,0,0
2007-10-07,0,0,0,0,0
2007-10-14,0,0,0,0,0
2007-10-21,0,0,0,0,0
2007-10-28,0,0,0,0,0
2007-11-04,0,45,0,0,0
2007-11-11,0,0,0,0,0
2007-11-18,0,0,0,0,0
2007-11-25,0,0,0,0,0
2007-12-02,0,0,0,0,0
2007-12-09,0,0,0,0,0
2007-12-16,0,0,0,0,0
2007-12-23,0,0,0,0,0
2007-12-30,0,0,0,0,0
2008-01-06,0,0,0,0,0
2008-01-13,0,0,0,0,0
2008-01-20,0,0,0,0,0
2008-01-27,0,0,0,0,0
2008-02-03,0,0,0,0,0
2008-02-10,0,0,47,0,0
2008-02-17,0,0,0,0,0
2008-02-24,0,0,0,0,0
2008-03-02,0,0,0,0,0
2008-03-09,0,0,0,0,0
2008-03-16,0,0,0,0,0
2008-03-23,0,0,0,0,0
2008-03-30,0,0,0,0,0
2008-04-06,0,0,0,0,0
2008-04-13,0,0,0,0,0
2008-04-20,0,0,0,0,0
2008-04-27,0,0,0,0,0
2008-05-04,0,0,0,0,0
2008-05-11,0,0,0,0,0
2008-05-18,0,0,0,0,0
2008-05-25,0,0,0,0,0
2008-06-01,0,0,0,0,0
2008-06-08,0,0,0,0,0
2008-06-15,0,0,0,0,0
2008-06-22,0,50,0,0,0
2008-06-29,0,0,0,0,0
2008-07-06,0,0,0,0,0
2008-07-13,0,0,0,0,0
2008-07-20,0,0,0,0,0
2008-07-27,0,0,0,0,0
2008-08-03,0,0,0,0,0
2008-08-10,0,0,47,0,0
2008-08-17,0,0,0,0,0
2008-08-24,0,44,0,0,0
2008-08-31,0,0,0,0,0
2008-09-07,0,0,0,0,0
2008-09-14,0,0,0,0,0
2008-09-21,0,0,0,0,0
2008-09-28,0,0,56,0,0
2008-10-05,0,0,0,0,0
2008-10-12,0,0,0,0,0
2008-10-19,0,0,0,0,0
2008-10-26,0,0,0,0,0
2008-11-02,0,0,0,0,0
2008-11-09,0,0,55,0,0
2008-11-16,0,0,51,0,0
2008-11-23,0,0,51,0,0
2008-11-30,0,0,51,0,0
2008-12-07,0,0,51,0,0
2008-12-14,0,0,0,0,0
2008-12-21,0,0,0,0,0
2008-12-28,0,0,0,0,0
2009-01-04,0,0,0,0,0
2009-01-11,0,0,0,0,0
2009-01-18,0,0,0,0,0
2009-01-25,0,0,0,0,0
2009-02-01,0,50,0,0,0
2009-02-08,0,52,0,0,0
2009-02-15,0,54,0,0,0
2009-02-22,0,56,55,0,0
2009-03-01,0,0,0,0,0
2009-03-08,0,0,0,0,0
2009-03-15,0,0,0,0,0
2009-03-22,0,0,0,0,0
2009-03-29,0,0,0,0,0
2009-04-05,0,0,0,0,0
2009-04-12,0,0,44,0,0
2009-04-19,0,0,0,0,0
2009-04-26,0,0,0,0,0
2009-05-03,0,0,0,0,0
2009-05-10,0,0,0,0,0
2009-05-17,0,0,0,0,0
2009-05-24,0,0,0,0,0
2009-05-31,0,0,0,0,0
2009-06-07,0,0,0,0,0
2009-06-14,0,0,0,0,0
2009-06-21,0,0,0,0,0
2009-06-28,0,0,0,0,0
2009-07-05,0,0,0,0,0
2009-07-12,0,0,0,0,0
2009-07-19,0,0,0,0,0
2009-07-26,0,0,0,0,0
2009-08-02,0,0,0,0,0
2009-08-09,0,0,0,0,0
2009-08-16,0,39,0,0,0
2009-08-23,0,0,37,0,0
2009-08-30,0,0,0,0,0
2009-09-06,0,0,0,0,0
2009-09-13,0,0,0,0,0
2009-09-20,0,0,0,0,0
2009-09-27,0,0,0,0,0
2009-10-04,0,0,0,0,0
2009-10-11,0,0,42,0,0
2009-10-18,0,0,38,0,0
2009-10-25,0,0,38,0,0
2009-11-01,0,0,38,0,0
2009-11-08,0,0,38,0,0
2009-11-15,0,0,39,0,0
2009-11-22,0,38,40,0,0
2009-11-29,0,0,40,0,0
2009-12-06,0,0,0,0,0
2009-12-13,0,0,0,0,0
2009-12-20,0,0,0,0,0
2009-12-27,0,0,0,0,0
2010-01-03,0,0,0,0,0
2010-01-10,0,0,0,0,0
2010-01-17,0,0,75,0,0
2010-01-24,0,0,77,0,0
2010-01-31,0,0,79,0,0
2010-02-07,0,0,81,0,0
2010-02-14,0,0,86,0,0
2010-02-21,0,0,91,0,0
2010-02-28,0,0,89,0,0
2010-03-07,0,0,89,0,0
2010-03-14,0,94,90,0,0
2010-03-21,0,91,90,0,0
2010-03-28,0,91,90,0,0
2010-04-04,0,91,91,0,0
2010-04-11,0,91,93,0,0
2010-04-18,0,0,95,0,0
2010-04-25,0,0,98,0,0
2010-05-02,0,0,0,0,0
2010-05-09,0,0,0,0,0
2010-05-16,0,0,0,0,0
2010-05-23,0,0,0,0,0
2010-05-30,0,0,0,0,0
2010-06-06,0,0,0,0,0
2010-06-13,0,0,0,0,0
2010-06-20,0,0,0,0,0
2010-06-27,0,0,0,0,0
2010-07-04,0,0,0,0,0
2010-07-11,0,0,0,0,0
2010-07-18,0,0,96,0,0
2010-07-25,0,0,98,0,0
2010-08-01,0,0,99,0,0
2010-08-08,0,0,100,0,0
2010-08-15,0,0,0,0,0
2010-08-22,0,96,0,0,0
2010-08-29,0,0,0,0,0
2010-09-05,0,0,0,0,0
2010-09-12,0,0,0,0,0
2010-09-19,0,0,0,0,0
2010-09-26,0,0,93,0,0
2010-10-03,0,0,0,0,0
2010-10-10,0,0,0,0,0
2010-10-17,0,0,0,0,0
2010-10-24,0,0,0,0,0
2010-10-31,0,0,0,0,0
2010-11-07,0,0,0,0,0
2010-11-14,0,0,0,0,0
2010-11-21,0,0,0,0,0
2010-11-28,0,0,0,0,0
2010-12-05,0,0,0,0,0
2010-12-12,0,80,0,0,0
2010-12-19,0,89,0,0,0
2010-12-26,0,18,0,0,0
2011-01-02,0,18,0,0,0
2011-01-09,0,16,33,0,0
2011-01-16,0,15,15,0,0
2011-01-23,0,15,16,0,0
2011-01-30,0,16,47,0,0
2011-02-06,0,16,15,0,0
2011-02-13,0,15,15,0,0
2011-02-20,0,15,31,0,0
2011-02-27,0,17,17,0,0
2011-03-06,0,19,15,0,0
2011-03-13,0,15,15,0,0
2011-03-20,0,14,15,0,0
2011-03-27,0,14,14,0,0
2011-04-03,0,14,21,0,0
2011-04-10,0,23,23,0,0
2011-04-17,0,32,25,0,0
2011-04-24,0,14,28,0,0
2011-05-01,0,12,13,0,0
2011-05-08,0,12,13,0,0
2011-05-15,0,12,12,0,0
2011-05-22,0,12,12,0,0
2011-05-29,0,13,13,0,0
2011-06-05,0,14,14,0,0
2011-06-12,0,15,15,0,0
2011-06-19,0,15,16,0,0
2011-06-26,0,16,16,0,0
2011-07-03,0,16,16,0,0
2011-07-10,0,16,16,0,0
2011-07-17,0,16,16,0,0
2011-07-24,0,16,16,0,0
2011-07-31,0,16,16,0,0
2011-08-07,0,14,14,0,0
2011-08-14,0,13,19,0,0
2011-08-21,0,12,25,0,0
2011-08-28,0,12,12,0,0
2011-09-04,0,12,12,0,0
2011-09-11,0,12,13,0,0
2011-09-18,0,13,13,0,0
2011-09-25,0,14,14,0,0
2011-10-02,0,14,14,0,0
2011-10-09,0,17,14,0,0
2011-10-16,0,21,14,0,0
2011-10-23,0,13,14,0,0
2011-10-30,0,13,16,0,0
2011-11-06,0,13,17,0,0
2011-11-13,0,13,19,0,0
2011-11-20,0,19,19,0,0
2011-11-27,0,30,15,0,0
2011-12-04,0,14,0,0,0
2011-12-11,0,14,0,0,0
2011-12-18,0,15,0,0,0
2011-12-25,0,15,0,0,0
2012-01-01,0,16,0,0,0
2012-01-08,0,12,16,0,0
2012-01-15,0,12,11,0,0
2012-01-22,0,16,11,0,0
2012-01-29,0,26,13,0,0
2012-02-05,0,36,14,0,0
2012-02-12,0,46,31,0,0
2012-02-19,0,37,15,0,0
2012-02-26,0,15,15,0,0
2012-03-04,0,14,15,0,0
2012-03-11,0,13,11,0,0
2012-03-18,0,13,11,0,0
2012-03-25,0,23,11,0,0
2012-04-01,0,14,10,0,0
2012-04-08,0,15,10,0,0
2012-04-15,0,15,7,0,0
2012-04-22,0,18,10,0,0
2012-04-29,0,13,13,0,0
2012-05-06,0,9,17,0,0
2012-05-13,0,8,21,0,0
2012-05-20,0,8,25,0,0
2012-05-27,0,8,8,0,0
2012-06-03,0,11,11,0,0
2012-06-10,0,21,10,0,0
2012-06-17,0,13,9,0,0
2012-06-24,0,13,25,0,0
2012-07-01,0,13,17,0,0
2012-07-08,0,14,20,0,0
2012-07-15,0,19,22,0,0
2012-07-22,0,24,15,0,0
2012-07-29,0,30,15,0,0
2012-08-05,0,33,14,0,0
2012-08-12,0,37,15,0,0
2012-08-19,0,41,27,0,0
2012-08-26,0,20,0,0,0
2012-09-02,0,12,0,0,0
2012-09-09,0,12,0,0,0
2012-09-16,0,12,0,0,0
2012-09-23,0,39,0,0,0
2012-09-30,0,13,13,0,0
2012-10-07,0,21,41,0,0
2012-10-14,0,48,28,0,0
2012-10-21,0,26,13,0,0
2012-10-28,0,26,39,0,0
2012-11-04,0,14,39,0,0
2012-11-11,0,14,20,0,0
2012-11-18,0,25,25,0,0
2012-11-25,0,13,13,0,0
2012-12-02,0,16,13,0,0
2012-12-09,0,19,26,0,0
2012-12-16,0,20,33,0,0
2012-12-23,0,0,40,0,0
2012-12-30,0,0,47,0,0
2013-01-06,0,0,33,0,0
2013-01-13,0,19,19,0,0
2013-01-20,0,32,19,0,0
2013-01-27,0,19,19,0,0
2013-02-03,0,20,40,0,0
2013-02-10,0,35,23,0,0
2013-02-17,0,56,18,0,0
2013-02-24,0,54,18,0,0
2013-03-03,0,18,27,0,0
2013-03-10,0,18,36,0,0
2013-03-17,0,17,27,0,0
2013-03-24,0,21,28,0,0
2013-03-31,0,36,30,0,0
2013-04-07,0,18,18,0,0
2013-04-14,0,35,35,0,0
2013-04-21,0,18,18,0,0
2013-04-28,0,18,26,0,0
2013-05-05,0,18,35,0,0
2013-05-12,0,35,26,0,0
2013-05-19,0,26,17,0,0
2013-05-26,0,35,18,0,0
2013-06-02,0,28,17,0,0
2013-06-09,0,17,17,0,0
2013-06-16,0,17,17,0,0
2013-06-23,0,17,26,0,0
2013-06-30,0,29,17,0,0
2013-07-07,0,18,18,0,0
2013-07-14,0,18,18,0,0
2013-07-21,0,36,18,0,0
2013-07-28,0,18,23,0,0
2013-08-04,0,51,26,0,0
2013-08-11,0,26,17,0,0
2013-08-18,0,33,23,0,0
2013-08-25,0,22,28,0,0
2013-09-01,0,23,26,0,0
2013-09-08,0,33,34,0,0
2013-09-15,0,33,17,0,0
2013-09-22,0,16,16,0,0
2013-09-29,0,16,33,0,0
2013-10-06,0,16,27,0,0
2013-10-13,0,17,17,0,0
2013-10-20,0,33,16,0,0
2013-10-27,0,17,16,0,0
2013-11-03,0,22,16,0,0
2013-11-10,0,33,25,0,0
2013-11-17,0,40,16,0,0
2013-11-24,0,39,15,0,0
2013-12-01,0,31,16,0,0
2013-12-08,0,21,21,0,0
2013-12-15,0,40,25,0,0
2013-12-22,0,60,20,0,0
2013-12-29,0,20,100,0,0
2014-01-05,0,24,21,0,0
2014-01-12,0,24,40,0,0
2014-01-19,0,21,54,0,0
2014-01-26,0,15,41,0,0
2014-02-02,0,16,42,0,0
2014-02-09,0,25,38,0,0
2014-02-16,0,61,70,0,0
2014-02-23,0,31,31,0,0
2014-03-02,0,18,18,0,0
2014-03-09,0,30,25,0,0
2014-03-16,0,35,30,0,0
2014-03-23,0,29,29,0,0
2014-03-30,0,15,22,0,0
2014-04-06,0,25,20,0,0
2014-04-13,0,18,18,0,0
2014-04-20,0,26,16,0,0
2014-04-27,0,30,23,0,0
2014-05-04,0,44,25,0,0
2014-05-11,0,34,19,0,0
2014-05-18,0,34,14,0,0
2014-05-25,0,31,15,0,0
2014-06-01,0,20,15,0,0
2014-06-08,0,59,32,0,0
2014-06-15,0,33,17,0,0
2014-06-22,0,16,49,0,0
2014-06-29,0,32,21,0,0
2014-07-06,0,22,16,0,0
2014-07-13,0,26,31,0,0
2014-07-20,0,23,46,0,0
2014-07-27,0,15,30,0,0
2014-08-03,0,31,32,0,0
2014-08-10,0,20,40,0,0
2014-08-17,0,30,20,0,0
2014-08-24,0,15,37,0,0
2014-08-31,0,41,20,0,0
2014-09-07,0,30,15,0,0
2014-09-14,0,15,23,0,0
2014-09-21,0,15,35,0,0
2014-09-28,0,30,23,0,0
2014-10-05,0,15,16,0,0
2014-10-12,0,25,36,0,0
2014-10-19,0,40,23,0,0
2014-10-26,0,23,15,0,0
2014-11-02,0,20,15,0,0
2014-11-09,0,45,30,0,0
2014-11-16,0,26,31,0,0
2014-11-23,0,22,22,0,0
2014-11-30,0,20,30,0,0
2014-12-07,0,27,38,0,0
2014-12-14,0,49,27,0,0
2014-12-21,0,33,29,0,0
2014-12-28,0,20,61,0,0
2015-01-04,0,39,21,0,0
2015-01-11,0,34,29,0,0
2015-01-18,0,37,34,0,0
2015-01-25,0,39,64,0,0
2015-02-01,0,40,41,0,0
2015-02-08,0,23,20,0,0
2015-02-15,0,17,44,0,0
2015-02-22,0,29,29,0,0
2015-03-01,0,35,20,0,0
2015-03-08,0,22,30,0,0
2015-03-15,0,14,44,0,0
2015-03-22,0,21,21,0,0
2015-03-29,0,22,33,0,0
2015-04-05,0,36,34,0,0
2015-04-12,0,29,22,0,0
2015-04-19,0,60,25,0,0
2015-04-26,0,64,20,0,0
2015-05-03,0,48,19,0,0
2015-05-10,0,51,14,0,0
2015-05-17,0,27,40,0,0
2015-05-24,0,33,28,0,0
2015-05-31,0,30,22,0,0
2015-06-07,0,22,29,0,0
2015-06-14,0,34,34,0,0
2015-06-21,0,49,36,0,0
2015-06-28,0,29,25,0,0
2015-07-05,0,57,17,0,0
2015-07-12,0,23,27,0,0
2015-07-19,0,20,41,0,0
2015-07-26,0,20,13,0,0
2015-08-02,0,32,19,0,0
2015-08-09,0,38,17,0,0
2015-08-16,0,32,28,0,0
2015-08-23,0,41,21,0,0
2015-08-30,0,45,45,0,0
2015-09-06,0,22,26,0,0
2015-09-13,0,49,36,0,0
2015-09-20,0,48,16,0,0
2015-09-27,0,39,29,0,0
2015-10-04,0,61,16,0,0
2015-10-11,0,51,37,0,0
2015-10-18,0,20,24,0,0
2015-10-25,0,32,24,0,0
2015-11-01,0,28,18,0,0
2015-11-08,0,36,28,0,0
2015-11-15,0,38,40,0,0
2015-11-22,0,16,22,0,0
2015-11-29,0,23,27,0,0
2015-12-06,0,16,41,0,0
2015-12-13,0,76,19,0,0
2015-12-20,0,15,15,0,0
2015-12-27,0,21,21,0,0
2016-01-03,0,36,38,0,0
2016-01-10,0,25,35,0,0
2016-01-17,0,25,71,0,0
2016-01-24,0,45,70,0,0
2016-01-31,0,68,93,0,0
2016-02-07,0,56,100,0,0
2016-02-14,0,62,70,0,0
2016-02-21,0,64,32,0,0
2016-02-28,0,66,22,0,0
2016-03-06,0,51,37,0,0
2016-03-13,0,28,28,0,0
2016-03-20,0,38,27,0,0
2016-03-27,0,73,64,0,0
2016-04-03,0,42,32,0,0
2016-04-10,0,32,28,0,0
2016-04-17,0,33,19,0,0
2016-04-24,0,65,36,0,0
2016-05-01,0,40,43,0,0
2016-05-08,0,52,39,0,0
2016-05-15,0,47,50,0,0
2016-05-22,0,37,14,0,0
2016-05-29,0,50,32,0,0
2016-06-05,0,49,60,0,0
2016-06-12,0,47,34,0,0
2016-06-19,0,27,20,0,0
2016-06-26,0,35,26,0,0
2016-07-03,0,75,32,0,0
2016-07-10,0,27,23,0,0
2016-07-17,0,91,23,0,0
2016-07-24,0,23,23,0,0
2016-07-31,0,31,35,0,0
2016-08-07,0,48,65,0,0
2016-08-14,0,27,46,0,0
2016-08-21,0,70,40,0,0
2016-08-28,0,57,34,0,0
2016-09-04,0,48,28,0,0
2016-09-11,0,30,48,0,0
2016-09-18,0,53,44,0,0
2016-09-25,0,40,35,0,0
2016-10-02,0,32,13,0,0
2016-10-09,0,31,40,0,0
2016-10-16,0,30,43,0,0
2016-10-23,0,41,25,0,0
2016-10-30,0,41,21,0,0
